composite_index,site,n_years,R2,Pearson_r
3,px043_grass_nat,11,-0.04538143813359574,0.6589864381654467
3,px044_grass_nat,11,-1.1497269854294365,0.3658052402151442
3,px045_grass_nat,11,-0.06664021776395113,0.4495879673127015
3,px046_grass_nat,11,0.40688439318519376,0.7092052363244417
3,px047_grass_nat,11,0.6148784739636064,0.7938814583155829
3,px048_grass_nat,11,0.20776862306763744,0.5417168750129161
3,px049_grass_nat,11,0.3709136494258869,0.6485671413016822
3,px050_shrubs_ne,11,-0.11136992475449503,0.3041612416579371
3,px051_shrubs_ne,11,0.5782092291344352,0.76579650855101
3,px052_shrubs_bd,11,-0.2767373104477846,-0.14782307133630554
3,px053_shrubs_ne,11,-0.08923581398554803,0.19351188065371014
3,px054_shrubs_ne,11,-0.3449839804708732,0.2530000071977089
3,px055_shrubs_bd,11,-1.1954097755381818,-0.06561511938319407
3,px056_shrubs_nd,11,0.6683784744604925,0.8215823543937695
3,px057_shrubs_nd,11,0.3802170749243253,0.6317972172379832
3,px058_grass_nat,11,-0.7660072957513944,-0.0031092295204630826
3,px059_shrubs_bd,11,-0.8751668440743732,0.009586578390630986
3,px060_grass_nat,11,-0.5358204350547935,-0.376550226564678
3,px061_grass_nat,11,0.401108357961216,0.6677000511860652
3,px062_shrubs_nd,11,0.16694045711285121,0.6054623130204807
3,px063_trees_bd,11,0.08519358843953295,0.3166328619016731
3,px064_shrubs_bd,11,0.005640710505979918,0.4384314394630109
3,px065_trees_ne,11,0.49262231134509915,0.7532658866334927
3,px066_grass_man,11,-0.04251551905150586,0.34319298077748894
3,px067_grass_man,11,0.18566863222871,0.49211239341315977
3,px068_trees_nd,11,-0.13279051243931073,0.36121552965430964
3,px069_trees_bd,11,0.39092944602229185,0.7194435685845169
4,evergreen,11,-0.03952597469087471,0.6897395036440714
4,high_amplitude_deciduous,11,-0.325978801611734,0.13428012345849863
4,low_amplitude,11,0.18130245516190102,0.4384781489593705
4,mixed_forest_grass,11,-0.589495118133726,-0.1755353343215091
4,px004_trees_ne,11,-0.2525767582292402,0.5924828271260161
4,px005_trees_bd,11,0.2770614465735889,0.6201221908610407
4,px006_trees_nd,11,0.3416597320120448,0.6056496143954875
4,px007_shrubs_ne,11,0.5536764960972158,0.7674887410868475
4,px008_shrubs_bd,11,0.5291142658277792,0.7549154954193333
4,px009_shrubs_nd,11,0.5778125535817298,0.7602194628525392
4,px010_grass_nat,11,0.0029466802453865792,0.27890360141616594
4,px011_grass_man,11,-0.6901977510802868,-0.07746302624997625
4,px012_trees_nd,11,0.15484013746819358,0.46614794064816306
4,px013_grass_man,11,-0.17753658311209786,0.585980514221911
4,px014_grass_man,11,0.0983081390627839,0.7053227808798157
4,px015_shrubs_nd,11,-0.08574108613736064,0.15238135939755987
4,px016_shrubs_ne,11,0.6810443454239159,0.8528481169165318
4,px017_grass_man,11,0.15611150097111925,0.519701712679284
4,px018_trees_nd,11,-0.7870617801695705,-0.31122530722954467
4,px019_shrubs_bd,11,0.4533845876813617,0.6983720700740865
4,px020_trees_ne,11,-0.1849655384900888,0.42644382926474367
4,px021_grass_nat,11,0.14098608785152722,0.42691865897109454
4,px022_grass_nat,11,-0.09895587044958098,0.29497994497827507
4,px023_shrubs_ne,11,-2.0871316650762193,0.3445516195101533
4,px024_shrubs_bd,11,-0.13114318388053303,0.5349916223048294
4,px025_grass_nat,11,-0.2524005526969044,-0.17220141337832243
4,px026_trees_nd,11,-0.5515950545318364,-0.0813156219346586
4,px027_grass_man,11,0.23879795644049595,0.5366374467134659
4,px028_grass_nat,11,0.10170215919115921,0.4819953533566428
4,px029_grass_man,11,-0.30095330344205506,0.03491999963806473
4,px030_grass_man,11,-0.36557070403404435,0.27481184343234444
4,px031_trees_bd,11,-0.030475418415280897,0.3243663603242001
4,px032_grass_man,11,0.49774297092999875,0.7308383305600855
4,px033_trees_ne,11,-0.3033815511896629,0.4087636852463362
4,px034_grass_man,11,-0.37211248396454577,-0.02083177720623943
4,px035_shrubs_nd,11,0.6419191409286709,0.8012366025764917
4,px036_grass_man,11,-1.5146836772571661,-0.012873714041622717
4,px037_trees_nd,11,0.0877835685386601,0.4368583077489558
4,px038_grass_nat,11,-0.1436088051389346,0.48718805186757846
4,px039_trees_ne,11,0.31422436872497117,0.6260272447362257
4,px040_trees_bd,11,-0.2970709122249051,-0.09663660921377575
4,px041_grass_nat,11,0.03737410459693802,0.8375027286637511
4,px042_grass_nat,11,0.025226998349816676,0.692968195593919
4,px043_grass_nat,11,-0.5157705646281443,0.5826344541000325
4,px044_grass_nat,11,-0.12019188940412007,0.07277254283228986
4,px045_grass_nat,11,-0.9615850128399213,0.15093996454931513
4,px046_grass_nat,11,0.12716931269699083,0.5514518768872513
4,px047_grass_nat,11,0.17443606626360564,0.5419502027369331
4,px048_grass_nat,11,0.021023326600308367,0.4380111408274272
4,px049_grass_nat,11,0.14700447590874266,0.4344050352759014
4,px050_shrubs_ne,11,-0.6022829817184505,0.01074642429587841
