RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.6306311755376709,0.4429317971780186,47.089168006576735,0.7904363692556386,0.9026895980636234,g017_shrubs_nd,zero_shot,2019,2007,12,236,21,0.02
0.7931308687619023,0.5363817836927331,80.84817689814952,0.4577098522903819,0.7126826112208926,g017_shrubs_nd,zero_shot,2020,2008,12,238,23,0.02
1.0361852558670734,0.6903929571536455,73.7034382600072,0.3144312713573096,0.5808847677653973,g017_shrubs_nd,zero_shot,2021,2009,12,240,22,0.02
1.3727732944245623,1.0189389437437055,138.8368583835968,0.379828303282601,0.6200539753209418,g017_shrubs_nd,zero_shot,2022,2010,12,241,17,0.02
0.7339025362602426,0.4636579030438473,99.45953722115804,0.7179259718479026,0.849833732794412,g018_trees_bd,zero_shot,2012,2000,12,223,19,0.02
0.7962064270932229,0.5674158497713506,82.67710166055866,0.1988060567175096,0.6418258001921318,g018_trees_bd,zero_shot,2013,2001,12,221,16,0.02
1.1201646853768366,0.8547095759875245,90.41241042627558,0.4088937863749816,0.6431105419630656,g018_trees_bd,zero_shot,2014,2002,12,221,18,0.02
0.6955772203002392,0.5574621275851601,43.644812482814935,0.7588943027094918,0.9317157578777016,g018_trees_bd,zero_shot,2015,2003,12,220,19,0.02
0.7774359784055832,0.4956262960202164,46.734903303037306,0.5995751592065264,0.7752252520863382,g018_trees_bd,zero_shot,2016,2004,12,221,18,0.02
0.9797238751678228,0.7414455620778931,121.86953701727674,0.3586688746208992,0.6753527197082467,g018_trees_bd,zero_shot,2017,2005,12,221,18,0.02
1.0198650879161422,0.6717720031738281,153.43402596993937,-0.0177953571899081,0.6064628516250419,g018_trees_bd,zero_shot,2018,2006,12,219,19,0.02
0.7111972218561476,0.504443248467786,157.49826310191887,0.666080147902264,0.8246722551395576,g018_trees_bd,zero_shot,2019,2007,12,218,21,0.02
0.6485843817640607,0.4724517915397882,64.56117798107273,0.4372230570745827,0.8269261358563058,g018_trees_bd,zero_shot,2020,2008,12,219,20,0.02
1.038287606868726,0.5684163413941861,52.68347851379861,0.6054022176491427,0.8187659147915708,g018_trees_bd,zero_shot,2021,2009,12,220,20,0.02
1.4419483754774494,1.0764737010002137,167.1087313607537,-0.0662884303499422,0.4336729971337271,g018_trees_bd,zero_shot,2022,2010,12,222,15,0.02
0.6076878397148094,0.3510850002368291,32.864888941868266,0.90345475082429,0.9540065796113046,g019_trees_bd,zero_shot,2012,2000,12,337,30,0.02
1.5309246316834455,1.0543764779965084,68.87785669485615,0.2777371892366712,0.6389687683778877,g019_trees_bd,zero_shot,2013,2001,12,340,24,0.02
1.0696274440632472,0.6634515841161052,74.16223802540281,0.7180162508568204,0.8515014351333683,g019_trees_bd,zero_shot,2014,2002,12,335,31,0.02
0.7336188068973749,0.4583969198424241,32.77963967421527,0.8587961487950586,0.9296591901283948,g019_trees_bd,zero_shot,2015,2003,12,339,29,0.02
1.0146440520024795,0.6049237405431682,24.47399151144232,0.7251915066494478,0.8806509895743893,g019_trees_bd,zero_shot,2016,2004,12,343,29,0.02
0.5351814652748783,0.3540364772081375,21.2217177619366,0.9315305322975628,0.9721237321645904,g019_trees_bd,zero_shot,2017,2005,12,347,30,0.02
0.7908327548120778,0.4695103245752829,35.514106086087274,0.8032942210793572,0.916900148729856,g019_trees_bd,zero_shot,2018,2006,12,345,27,0.02
1.2779850615163078,0.7408372879989685,63.477415960398965,0.0262254515217668,0.77373345925829,g019_trees_bd,zero_shot,2019,2007,12,341,31,0.02
1.080161031260391,0.6883411375539643,35.64339685560849,0.6927001333144527,0.854601252363582,g019_trees_bd,zero_shot,2020,2008,12,348,28,0.02
1.046349860813394,0.612157433728377,52.811821986366105,0.7265470220241713,0.8599483957614062,g019_trees_bd,zero_shot,2021,2009,12,346,30,0.02
1.174948026211388,0.7074605623881022,44.23713569431217,0.6411751460153714,0.8158998483267547,g019_trees_bd,zero_shot,2022,2010,12,349,30,0.02
1.2065380056506363,0.8667638832330704,60.26418549336211,0.3538112850118168,0.6134493095965822,g020_trees_ne,zero_shot,2012,2000,12,280,25,0.02
1.2069287563381963,0.9855085070195952,68.58509413785002,0.2694759625431668,0.5336106690756506,g020_trees_ne,zero_shot,2013,2001,12,282,19,0.02
1.0668807573512835,0.758798479385998,49.09546117291587,0.4155477696349985,0.6558791796869882,g020_trees_ne,zero_shot,2014,2002,12,278,23,0.02
1.784418360255987,1.227508483454585,91.57212637682552,-0.0735159176504203,0.2561831734762416,g020_trees_ne,zero_shot,2015,2003,12,283,24,0.02
1.0297297283248468,0.7296587652884997,37.36312480903245,0.4864061854126565,0.710156119555169,g020_trees_ne,zero_shot,2016,2004,12,283,26,0.02
1.06059835400358,0.7830502257815429,47.581441218962354,0.4152030468578754,0.6607333553970348,g020_trees_ne,zero_shot,2017,2005,12,283,28,0.02
1.0102695778926665,0.5967367915880113,27.93255154078994,0.5654021779524454,0.7591954878875753,g020_trees_ne,zero_shot,2018,2006,12,286,21,0.02
0.818416021736236,0.6195831318264422,76.27322194154414,0.606792957712095,0.7914141289173271,g020_trees_ne,zero_shot,2019,2007,12,283,23,0.02
1.036680158300294,0.7139111217111349,70.80539059886432,0.4259731842404137,0.6536501831798872,g020_trees_ne,zero_shot,2020,2008,12,285,24,0.02
1.1680421608598308,0.7749237904082174,52.07215686174198,0.4658783029904092,0.7199162877392496,g020_trees_ne,zero_shot,2021,2009,12,286,23,0.02
0.7557843530609966,0.5469980701094582,40.22511062750274,0.5981757881416137,0.7736127111757071,g020_trees_ne,zero_shot,2022,2010,12,288,21,0.02
0.6480457733500051,0.4495437117638411,30.06980617791756,0.7559092536230616,0.900750588166626,g021_trees_bd,zero_shot,2012,2000,12,309,27,0.02
0.913530182212924,0.6585456683085515,94.78886176478044,0.7245764698826701,0.8892975397080428,g021_trees_bd,zero_shot,2013,2001,12,313,26,0.02
0.8288234628877672,0.5640469843457485,56.69190314580175,0.6815616708873143,0.8281494669399808,g021_trees_bd,zero_shot,2014,2002,12,315,29,0.02
1.258924061349572,0.8831543710827827,133.95493982871244,0.4840477048364117,0.7037622125336382,g021_trees_bd,zero_shot,2015,2003,12,317,25,0.02
0.8197640015129342,0.5589241656661034,62.395045575849565,0.7773894998742223,0.9073330560483992,g021_trees_bd,zero_shot,2016,2004,12,316,25,0.02
0.3276006308457651,0.2525314238986799,25.77121322860273,0.9428563585804318,0.9730120492782902,g021_trees_bd,zero_shot,2017,2005,12,316,28,0.02
0.9192930216871168,0.6097251149239363,33.65309521074851,0.6505713548565465,0.8207076384588268,g021_trees_bd,zero_shot,2018,2006,12,318,27,0.02
1.029197029394625,0.7183384324113528,87.80902523115944,0.5208367711371622,0.7577175252984486,g021_trees_bd,zero_shot,2019,2007,12,320,27,0.02
1.4140003233658056,1.1108249944945177,100.4235008706034,0.3914914370755628,0.6413372127338973,g021_trees_bd,zero_shot,2020,2008,12,319,30,0.02
1.0154889244761975,0.6737211647310427,104.67730093175234,0.4434560122725818,0.7471767816360276,g021_trees_bd,zero_shot,2021,2009,12,322,28,0.02
0.771331349055639,0.5647619668055665,105.96510010059252,0.714331417430115,0.8518727127199502,g021_trees_bd,zero_shot,2022,2010,12,324,22,0.02
0.3573142156345294,0.1985322266284908,65.59979652093327,0.6106275126069354,0.8169655159971356,g022_grass_man,zero_shot,2012,2000,12,331,28,0.02
0.3353454349172702,0.2539342156258122,45.3056828609968,0.8012107642728697,0.902552965850166,g022_grass_man,zero_shot,2013,2001,12,331,29,0.02
0.3155254491538301,0.2023377390257243,28.05849089694266,0.8718793296723493,0.9549608424174456,g022_grass_man,zero_shot,2014,2002,12,334,29,0.02
0.2344200678745123,0.1825272026161352,27.07969685556833,0.8853452067385084,0.9465946014828284,g022_grass_man,zero_shot,2015,2003,12,335,30,0.02
0.2889964978337846,0.1806746872940234,17.83355970472254,0.8725571193667344,0.9583062891278492,g022_grass_man,zero_shot,2016,2004,12,337,28,0.02
0.3391319362322122,0.2189394012093544,45.48978429513681,0.8004098906436374,0.895548708981386,g022_grass_man,zero_shot,2017,2005,12,336,30,0.02
0.6929231631453191,0.4781607210084244,44.22998286673938,0.6483585664508502,0.9597264930467688,g022_grass_man,zero_shot,2018,2006,12,338,27,0.02
0.7618487635026664,0.5151941981166601,46.32456912340296,0.6456652111682777,0.8617769217583707,g022_grass_man,zero_shot,2019,2007,12,339,32,0.02
0.344480081776879,0.2484345382143711,25.578250633509747,0.8594940678021277,0.9439154020152114,g022_grass_man,zero_shot,2020,2008,12,341,29,0.02
0.5683917801330086,0.3730554599314928,36.22117455515584,0.7182546350275696,0.8489433567150392,g022_grass_man,zero_shot,2021,2009,12,341,28,0.02
0.5207194465963049,0.3624771612385908,48.155793077464295,0.148639863316411,0.9128723786587852,g022_grass_man,zero_shot,2022,2010,12,342,30,0.02
0.2726318299617947,0.2160198870301246,66.78044926294763,0.6323011738033217,0.797094953028933,g023_grass_nat,zero_shot,2012,2000,12,282,25,0.02
0.2417727934884001,0.1664900728924707,28.94603041891876,0.5752623235684466,0.7867413022045425,g023_grass_nat,zero_shot,2013,2001,12,280,22,0.02
0.4398694260875137,0.335767216656519,38.85734963005737,0.1655500679995892,0.6984065574076348,g023_grass_nat,zero_shot,2014,2002,12,279,23,0.02
0.3399255810524233,0.2328767366707325,46.17819877774209,0.6073721678763202,0.7959686739959219,g023_grass_nat,zero_shot,2015,2003,12,279,22,0.02
0.3381740801832221,0.2975618693491687,47.26698732016139,0.6404104615672465,0.8350192879632072,g023_grass_nat,zero_shot,2016,2004,12,279,23,0.02
0.3144912841252829,0.2629210142926736,50.92037616427375,0.661744582175826,0.8275845024772651,g023_grass_nat,zero_shot,2017,2005,12,281,22,0.02
0.2832251634379744,0.2343615839878718,62.365617236556446,0.7475704781483148,0.8786672891709929,g023_grass_nat,zero_shot,2018,2006,12,278,18,0.02
0.3986797785089568,0.3025135113434358,74.91402635961745,0.5160743910122068,0.7290207042697727,g023_grass_nat,zero_shot,2019,2007,12,272,22,0.02
0.5016287299885214,0.4100996691145395,44.690433815024896,0.5412175171563138,0.8379050616389155,g023_grass_nat,zero_shot,2020,2008,12,272,19,0.02
0.3072172346559874,0.2249848286692913,51.16487698231541,0.7442169572646933,0.8706496438008678,g023_grass_nat,zero_shot,2021,2009,12,268,26,0.02
0.3648520373010285,0.30392358712852,56.87992972614357,0.5817547276363879,0.7929882772066533,g023_grass_nat,zero_shot,2022,2010,12,274,20,0.02
0.4154469399001381,0.3111113252885201,70.19261376494453,0.647644751095763,0.8203373984055581,g024_trees_ne,zero_shot,2012,2000,12,405,34,0.02
0.3647377810650611,0.2637691190466285,29.94906968973709,0.5376354622954593,0.7514115160692686,g024_trees_ne,zero_shot,2013,2001,12,410,32,0.02
0.3660057945430522,0.2633671273078237,40.89214714282771,0.637745479178195,0.8014561495692676,g024_trees_ne,zero_shot,2014,2002,12,409,35,0.02
0.2955121013630606,0.2382436301027025,24.75129942600863,0.6792706558014214,0.8419527906888153,g024_trees_ne,zero_shot,2015,2003,12,407,35,0.02
0.3655201673757757,0.2787331349907382,47.65634827477296,0.5324992645782081,0.7628320984054957,g024_trees_ne,zero_shot,2016,2004,12,407,31,0.02
0.3133212318241656,0.2458788935627256,30.6542085790296,0.6925436218317841,0.8462145652184428,g024_trees_ne,zero_shot,2017,2005,12,404,35,0.02
0.2827805977469164,0.2195987871123684,30.103871093304686,0.637894952308767,0.8681595601623917,g024_trees_ne,zero_shot,2018,2006,12,404,36,0.02
0.3387739445714799,0.2713278889656066,33.31650761549545,0.2758291186736095,0.677318316570286,g024_trees_ne,zero_shot,2019,2007,12,405,35,0.02
0.4193583654576552,0.3094895931289476,67.71362463973253,0.4062101736628025,0.6920404812098191,g024_trees_ne,zero_shot,2020,2008,12,407,34,0.02
0.9443655647953418,0.4685630874974387,92.63495345332116,0.227520225387968,0.5100755769276846,g024_trees_ne,zero_shot,2021,2009,12,406,35,0.02
0.2155318428683542,0.1503552221826144,30.15984096415272,0.7878220808853578,0.8926756970256509,g024_trees_ne,zero_shot,2022,2010,12,408,35,0.02
0.4534819312562382,0.3517516268925233,77.99685286878302,0.8186212469881886,0.9151554931182514,g025_grass_nat,zero_shot,2012,2000,12,346,33,0.02
0.603289875270338,0.3574066924197333,61.90053103712296,0.6182600211928289,0.7900739956634154,g025_grass_nat,zero_shot,2013,2001,12,359,35,0.02
0.4060869528745486,0.2568175140203851,57.66041933538011,0.8206391048884261,0.9254951915774025,g025_grass_nat,zero_shot,2014,2002,12,376,33,0.02
0.2870386620594257,0.2167889544287243,35.280369037636085,0.8899510786169118,0.950546611480882,g025_grass_nat,zero_shot,2015,2003,12,386,37,0.02
0.5975546992559996,0.4077767697473367,62.488259731777,0.5680352841234666,0.7702784089368994,g025_grass_nat,zero_shot,2016,2004,12,405,30,0.02
0.358753450711728,0.2405778474229223,51.70923589212244,0.8807302410896685,0.9477079675127776,g025_grass_nat,zero_shot,2017,2005,12,402,34,0.02
0.4577831992275557,0.3184745659430821,52.65423735912239,0.785319310806166,0.8869405598215283,g025_grass_nat,zero_shot,2018,2006,12,403,36,0.02
0.3833050408141142,0.2803540089064174,29.601555167703204,0.7807123088968214,0.8849455256186507,g025_grass_nat,zero_shot,2019,2007,12,406,36,0.02
0.6061159789072403,0.3517555682098164,48.34918431989907,0.5340070485089179,0.7353294894826358,g025_grass_nat,zero_shot,2020,2008,12,409,34,0.02
0.3368317183038571,0.2334289077450247,40.704083062954325,0.8753140283225657,0.9361980230333864,g025_grass_nat,zero_shot,2021,2009,12,409,34,0.02
0.6746478806296189,0.429233511856624,101.42082297642064,0.6893582516298933,0.8467709656465945,g025_grass_nat,zero_shot,2022,2010,12,409,35,0.02
0.096868655835142,0.0719970787564913,24.15159639035854,0.8337889656882095,0.9377658738706298,g026_grass_nat,zero_shot,2012,2000,12,371,30,0.02
0.1135600670328921,0.0821436923639527,28.108866587910423,0.6723431165936984,0.8348738486870952,g026_grass_nat,zero_shot,2013,2001,12,370,29,0.02
0.1187125415350898,0.0852966285310685,28.1996520218086,0.5149280129005187,0.8797930926719554,g026_grass_nat,zero_shot,2014,2002,12,369,32,0.02
0.1207577663296616,0.0961357988417148,33.65625490995953,0.4913103200394116,0.7237331075112413,g026_grass_nat,zero_shot,2015,2003,12,371,30,0.02
0.20592220327457,0.1550267239411672,36.78322523235133,0.3515113274303757,0.7585541655246318,g026_grass_nat,zero_shot,2016,2004,12,370,30,0.02
0.1348933321683356,0.1102789377172788,33.85648448725107,-0.0946918617682774,0.5479028372180098,g026_grass_nat,zero_shot,2017,2005,12,370,30,0.02
0.1300549547616889,0.0943172900907454,22.35491732345311,0.7148309688558544,0.9082840424448304,g026_grass_nat,zero_shot,2018,2006,12,370,31,0.02
0.1658332656698494,0.1051652808044407,32.79271245942317,0.4479703527108171,0.906822686032584,g026_grass_nat,zero_shot,2019,2007,12,370,37,0.02
0.1559969815635946,0.1236858750062604,37.12082604269271,0.6255845141720839,0.7939616366025475,g026_grass_nat,zero_shot,2020,2008,12,376,31,0.02
0.7290918482573305,0.2908165313063129,37.33103770754587,0.2106623759165541,0.6459115711548697,g026_grass_nat,zero_shot,2021,2009,12,373,31,0.02
0.1563661794186573,0.1278443405670779,41.389902812158326,0.506459837089233,0.8674628160515839,g026_grass_nat,zero_shot,2022,2010,12,371,28,0.02
0.5010717563026268,0.3486150751511256,34.573014142352925,0.3813134021434893,0.7403427740379022,g027_grass_nat,zero_shot,2012,2000,12,297,24,0.02
0.3045487806147415,0.2052588877470597,14.18900606864239,0.800533665752224,0.9044835432110226,g027_grass_nat,zero_shot,2013,2001,12,297,23,0.02
0.3069074320575502,0.2391218391281587,41.80787376809019,0.8493966455839573,0.9295499214200555,g027_grass_nat,zero_shot,2014,2002,12,296,27,0.02
0.3364790733415389,0.2660081422439328,52.15907384140398,0.8036632427848723,0.9027575961947464,g027_grass_nat,zero_shot,2015,2003,12,298,27,0.02
0.3602904838613281,0.2967075351625681,57.74631121458575,0.7970354263642094,0.8976280876822424,g027_grass_nat,zero_shot,2016,2004,12,301,24,0.02
0.3010851527177909,0.263081027113873,23.36402825275261,0.7833617094787744,0.8908418199869582,g027_grass_nat,zero_shot,2017,2005,12,299,23,0.02
0.3257734165087407,0.2381448574640133,53.79383552110234,0.7927025781257993,0.9060070470281042,g027_grass_nat,zero_shot,2018,2006,12,298,27,0.02
0.4660205049022456,0.3465019309272368,52.07825568273048,0.4246752192669651,0.7013730716096825,g027_grass_nat,zero_shot,2019,2007,12,300,24,0.02
0.4209385590892149,0.2787655480206013,44.39177872578651,0.6514884075538343,0.8186800791409737,g027_grass_nat,zero_shot,2020,2008,12,297,26,0.02
0.3321709776272057,0.2434306608306037,21.646089381093304,0.7831911622187715,0.9033144028568404,g027_grass_nat,zero_shot,2021,2009,12,298,27,0.02
0.4707348928283564,0.336107607792925,50.89934979310803,0.6341605082164578,0.7976231114548238,g027_grass_nat,zero_shot,2022,2010,12,300,27,0.02
0.6430936625033592,0.4522808957280534,101.80807777624156,0.6776527440975669,0.8364379342362435,g028_shrubs_ne,zero_shot,2012,2000,12,350,33,0.02
0.5870339694750225,0.4674862426790324,64.2751795265815,0.6306017458321311,0.7956650258883965,g028_shrubs_ne,zero_shot,2013,2001,12,355,33,0.02
0.5512787422049329,0.4478907322993985,59.99131973767447,0.6078915451971628,0.8193144173760429,g028_shrubs_ne,zero_shot,2014,2002,12,363,27,0.02
0.7485175088924622,0.6046002633098898,100.8728673414163,0.4688016302880475,0.6881160087644678,g028_shrubs_ne,zero_shot,2015,2003,12,358,29,0.02
0.5175530610117343,0.3950605764985084,45.27816537081759,0.5356265532539373,0.850911373480188,g028_shrubs_ne,zero_shot,2016,2004,12,357,33,0.02
0.5713409121966707,0.476189141968886,64.37748542045289,0.7345638350703839,0.8744163812120024,g028_shrubs_ne,zero_shot,2017,2005,12,361,30,0.02
0.5899214374814038,0.4694409328135284,86.31469278930388,0.59108917886833,0.7813529500136621,g028_shrubs_ne,zero_shot,2018,2006,12,363,37,0.02
0.5248332173925895,0.3995227233783618,94.4208750348879,0.6529561305891761,0.8246125701561877,g028_shrubs_ne,zero_shot,2019,2007,12,370,37,0.02
0.4358322778709833,0.370293647849134,43.49826038822169,0.7635880347311267,0.8857673702863414,g028_shrubs_ne,zero_shot,2020,2008,12,377,28,0.02
0.5201324848945685,0.386176160113378,55.33907718180291,0.6734836756229232,0.8235800563636552,g028_shrubs_ne,zero_shot,2021,2009,12,378,33,0.02
0.61063673902902,0.4734572356359826,63.96364736478186,0.5899388310530382,0.788200812151409,g028_shrubs_ne,zero_shot,2022,2010,12,377,36,0.02
1.4078535858043737,0.914145068327586,38.47031858564014,0.0479093993948643,0.4694090127083259,g029_trees_bd,zero_shot,2012,2000,12,371,30,0.02
0.8335024831453772,0.5537739817438454,39.85292779064012,0.6977293859121714,0.8381952245782482,g029_trees_bd,zero_shot,2013,2001,12,380,29,0.02
1.0719067355873426,0.845896300944415,56.55083116885524,0.6099079584525157,0.782258412070177,g029_trees_bd,zero_shot,2014,2002,12,381,33,0.02
1.1253264320738352,0.8355458137151357,32.745723704864204,0.5490744952389515,0.7709998410591444,g029_trees_bd,zero_shot,2015,2003,12,386,37,0.02
1.271894893434876,0.8662075009839288,60.09278321863785,0.2908819690021839,0.6205014480727002,g029_trees_bd,zero_shot,2016,2004,12,388,29,0.02
1.4144864847654726,1.111937016248703,47.32275159425869,0.0490733236522087,0.4928233828677236,g029_trees_bd,zero_shot,2017,2005,12,384,32,0.02
1.0098922923855174,0.6520451992750168,59.88451407442312,0.4946880170070888,0.7397193561989548,g029_trees_bd,zero_shot,2018,2006,12,382,30,0.02
1.4246280023539095,1.087941021830947,50.6125730196768,0.1567769945765206,0.5527569064289436,g029_trees_bd,zero_shot,2019,2007,12,378,27,0.02
1.02154407074205,0.7657650647492245,53.526595916077,0.6624950978970907,0.8173473001875713,g029_trees_bd,zero_shot,2020,2008,12,373,29,0.02
1.2269201739587705,0.920853562893406,47.55957241382489,0.1603545658968064,0.5456914251000075,g029_trees_bd,zero_shot,2021,2009,12,375,31,0.02
1.4235162987212386,1.0673308477682226,70.42330200039554,0.1025527537123908,0.5117024822871005,g029_trees_bd,zero_shot,2022,2010,12,373,34,0.02
0.8118460290064455,0.509702532064347,21.6282510557287,0.7571561178379216,0.9071173392425202,g030_grass_nat,zero_shot,2012,2000,12,486,42,0.02
0.6472618224118811,0.4289775890739341,29.13390725772745,0.7485532682361326,0.8852075682784324,g030_grass_nat,zero_shot,2013,2001,12,490,38,0.02
1.1095048568249783,0.7993858334693041,42.002929784728174,0.5961112946070165,0.7827036461719423,g030_grass_nat,zero_shot,2014,2002,12,492,44,0.02
0.7728224460638012,0.4879588163034482,28.660707866538598,0.7931878248224263,0.9082941782274724,g030_grass_nat,zero_shot,2015,2003,12,493,44,0.02
0.8766786191362476,0.5378179591755534,27.12663850976033,0.7242436261975036,0.8588030403559674,g030_grass_nat,zero_shot,2016,2004,12,494,43,0.02
0.8906253915947981,0.5833538713909331,40.037524071411326,0.6522618494419266,0.811399143052177,g030_grass_nat,zero_shot,2017,2005,12,498,42,0.02
0.7117365333516988,0.4789793705794869,43.90472377533812,0.7700063509493057,0.913070630062428,g030_grass_nat,zero_shot,2018,2006,12,499,41,0.02
1.038152914620866,0.6805502819113953,43.73983414170432,0.5853970117723556,0.777719072109709,g030_grass_nat,zero_shot,2019,2007,12,494,43,0.02
0.9649758478813834,0.6241424510876338,48.05720265680071,0.6956668084126199,0.8594302163238141,g030_grass_nat,zero_shot,2020,2008,12,496,45,0.02
0.642485399361481,0.4259259913648878,29.00358726442728,0.8265532661360202,0.9178728791654448,g030_grass_nat,zero_shot,2021,2009,12,500,42,0.02
1.014491434796224,0.6124852687813515,47.48076035317914,0.5351652614011434,0.7635531778035188,g030_grass_nat,zero_shot,2022,2010,12,502,43,0.02
0.7253013372970342,0.4738630908727645,28.04689826087933,0.862077145911324,0.9291212704885552,g031_grass_nat,zero_shot,2012,2000,12,375,25,0.02
1.024425857795529,0.7193945007664817,44.21757503406686,0.7234564363031484,0.8546989998313214,g031_grass_nat,zero_shot,2013,2001,12,371,21,0.02
0.6761345834313665,0.4104620793770099,21.638232551641256,0.8997502421065664,0.9512324133724174,g031_grass_nat,zero_shot,2014,2002,12,360,29,0.02
0.666867677239235,0.4367520354155983,39.96176275407864,0.8793027258704478,0.939120618972588,g031_grass_nat,zero_shot,2015,2003,12,354,28,0.02
1.2407669841676583,0.7501713023162805,47.0136543504056,0.6472812234318788,0.8268461202761445,g031_grass_nat,zero_shot,2016,2004,12,348,26,0.02
1.3631468364841588,0.7787593878805638,40.63419442200336,0.6292723579416515,0.8120455220149396,g031_grass_nat,zero_shot,2017,2005,12,340,30,0.02
0.6269471631276987,0.4021834209561348,27.533891040295007,0.8617838451757711,0.932901135076154,g031_grass_nat,zero_shot,2018,2006,12,336,28,0.02
1.023654421928683,0.5086662053610339,44.45901343264459,0.5322361358092236,0.7922778258367782,g031_grass_nat,zero_shot,2019,2007,12,332,33,0.02
0.945326562065416,0.6317383068112227,40.42668424415963,0.805042789238705,0.9102750929398284,g031_grass_nat,zero_shot,2020,2008,12,332,26,0.02
1.0584801191013875,0.6073171610633532,46.46086512217097,0.6924370095949648,0.8409711129914156,g031_grass_nat,zero_shot,2021,2009,12,323,30,0.02
1.2342273751281707,0.6740446214874586,87.5615625474311,0.6093426210870979,0.8167488516956161,g031_grass_nat,zero_shot,2022,2010,12,325,27,0.02
0.3987174175702831,0.2666690309086572,41.91038814778164,0.7021416032119513,0.8746765385152847,g032_shrubs_bd,zero_shot,2012,2000,12,536,46,0.02
0.3467544182090703,0.2434666279289457,25.68646124097661,0.6891809401065244,0.8755533404337029,g032_shrubs_bd,zero_shot,2013,2001,12,544,45,0.02
0.5263999766578351,0.3910932749509811,45.73047338289256,0.681318697590623,0.8651309182590353,g032_shrubs_bd,zero_shot,2014,2002,12,545,45,0.02
0.468455381497159,0.321568395031823,23.677480986145277,0.7093153016666851,0.8923283036381094,g032_shrubs_bd,zero_shot,2015,2003,12,546,45,0.02
0.5131911003995522,0.3369054587350951,37.79402670163236,0.7355063828732757,0.8874146491630898,g032_shrubs_bd,zero_shot,2016,2004,12,547,45,0.02
0.3687379790929787,0.2635791156027052,23.09098209671526,0.7915016431989048,0.8953661509581603,g032_shrubs_bd,zero_shot,2017,2005,12,546,45,0.02
0.4027271339357144,0.2947448012621506,34.35682366777773,0.8183360655012991,0.9084014295377631,g032_shrubs_bd,zero_shot,2018,2006,12,545,46,0.02
0.3615196519214458,0.2450920809870181,24.15210968610445,0.8182910717561124,0.9105854546943508,g032_shrubs_bd,zero_shot,2019,2007,12,545,46,0.02
0.6444225390056408,0.3148860646330792,16.07616543885445,0.6770324484339052,0.8517246347514803,g032_shrubs_bd,zero_shot,2020,2008,12,546,46,0.02
0.4152475450320168,0.2884704290434371,18.953850833342475,0.773159709244029,0.8821713954061208,g032_shrubs_bd,zero_shot,2021,2009,12,546,43,0.02
0.2615252259119999,0.1885698248942693,18.628724237258467,0.9128081456681828,0.963408669887336,g032_shrubs_bd,zero_shot,2022,2010,12,544,45,0.02
0.2405087423694692,0.144912327275328,25.667936501282583,0.8941158764371054,0.9689424709901516,g033_grass_nat,zero_shot,2012,2000,12,532,46,0.02
0.3491965327718716,0.2251735485118368,25.540638641820955,0.8734916973844379,0.9798469797177978,g033_grass_nat,zero_shot,2013,2001,12,541,46,0.02
0.2338417589208824,0.1584676108930422,28.608957629582772,0.9172196594143196,0.9580316710071344,g033_grass_nat,zero_shot,2014,2002,12,545,46,0.02
0.2462155229222725,0.1313911281864751,29.531484193732144,0.8853818958179017,0.9414868028228206,g033_grass_nat,zero_shot,2015,2003,12,547,44,0.02
0.2824361551245818,0.1887395092182689,27.496834869300542,0.8907339109251633,0.9453199330010276,g033_grass_nat,zero_shot,2016,2004,12,548,45,0.02
0.3737905271483968,0.1972143198161021,37.2445684546863,0.83250363123925,0.9144202771007816,g033_grass_nat,zero_shot,2017,2005,12,547,46,0.02
0.3696622405362699,0.2334196285709091,27.56292180185877,0.7944920355941673,0.9020956771373112,g033_grass_nat,zero_shot,2018,2006,12,548,46,0.02
0.3260468094720393,0.1946069172687,30.84342939654769,0.8643588106005342,0.942971687006114,g033_grass_nat,zero_shot,2019,2007,12,548,45,0.02
0.4936852470034807,0.288926315534374,32.65058253263204,0.7844952107967771,0.931115800276494,g033_grass_nat,zero_shot,2020,2008,12,547,46,0.02
0.2126676693907429,0.1488952549255412,33.103728196322244,0.9491231064414216,0.9773451333385372,g033_grass_nat,zero_shot,2021,2009,12,547,46,0.02
0.3943769999386268,0.2334138777520921,43.63683609067896,0.6643489891332277,0.9039176087639804,g033_grass_nat,zero_shot,2022,2010,12,547,45,0.02
0.8459394480406531,0.4761658551340753,54.58582641668607,0.3297657684107636,0.5834460323861893,g034_grass_man,zero_shot,2012,2000,12,536,44,0.02
0.5258073509345366,0.3512827330165439,25.097981925338985,0.6441184749034788,0.8362682100042819,g034_grass_man,zero_shot,2013,2001,12,541,45,0.02
0.6227107305134649,0.428498149426146,69.47146277940077,0.1623951077322354,0.4817452745294491,g034_grass_man,zero_shot,2014,2002,12,542,44,0.02
0.8837686933746745,0.4928529726134406,23.92479174034527,0.2588609296227887,0.6503297848963516,g034_grass_man,zero_shot,2015,2003,12,541,45,0.02
0.5599657557115848,0.4129396703508165,33.12728976902998,0.5199353455796136,0.722624131127405,g034_grass_man,zero_shot,2016,2004,12,540,45,0.02
0.6406300121261883,0.4150605668192324,28.269004996738342,0.5014834390953393,0.7137367657792877,g034_grass_man,zero_shot,2017,2005,12,539,46,0.02
