composite_index,site,n_years,R2,Pearson_r
12,g064_shrubs_be,10,-0.2932371379162728,-0.3402106199138782
12,g065_shrubs_bd,11,0.49704181580520745,0.7151058579296709
12,g066_grass_nat,11,-0.1363537948095772,0.18569593482717367
12,g067_grass_nat,11,-0.2945626160044492,0.23744911152277104
12,g068_grass_nat,11,-0.10405359983379414,0.3454724022225247
13,g014_trees_ne,8,-0.2214611019356585,0.33920749757130897
13,g019_trees_bd,8,-0.04649563706422,0.3382709189696221
13,g021_trees_bd,11,-4.173616300183461,0.5281173617897579
13,g022_grass_man,11,-0.2957405340539869,0.23254321989588725
13,g024_trees_ne,11,0.06691110070974793,0.33983056747620116
13,g025_grass_nat,11,0.16608251885062864,0.49894690099750805
13,g026_grass_nat,11,-1.6710912554687027,0.17825658859720916
13,g029_trees_bd,9,-0.8422663654288871,0.16044763189843353
13,g030_grass_nat,10,-0.970927205519029,-0.30902107163676373
13,g031_grass_nat,10,-7.047515494419642,-0.38911242040537286
13,g032_shrubs_bd,11,-0.12546707167280036,0.06972063384015725
13,g033_grass_nat,11,-0.24366832423728768,0.43592699769286447
13,g034_grass_man,11,0.007306195498306911,0.20395899833075004
13,g035_grass_man,11,-0.18875112873680733,0.10186700878603655
13,g036_trees_ne,10,0.13957275969522898,0.5748237049988475
13,g037_trees_be,10,-0.5248218637575834,-0.28233422709558326
13,g038_grass_nat,10,-0.4028915383208034,-0.1911097567861913
13,g039_trees_be,11,-4.919859738924641,-0.3840338464853113
13,g040_trees_be,11,-0.5091043462964615,0.4172354162372491
13,g042_grass_nat,11,-0.3325346035075738,0.24000663982575546
13,g043_grass_man,11,-0.28052853453489646,-0.08354327246145785
13,g044_grass_man,11,0.1520561486945119,0.3954269216658128
13,g045_grass_nat,11,-0.4209385365531788,-0.06840830640144736
13,g046_grass_man,10,-0.7351820005088197,-0.1303864043521783
13,g047_trees_bd,11,0.20210634508298553,0.7065075624913982
13,g048_shrubs_bd,11,-1.1911212556339272,-0.3354965370122133
13,g049_trees_be,11,0.01912922369749326,0.29161545447164783
13,g050_grass_nat,11,-0.44448285238520113,-0.38127863360978775
13,g051_shrubs_bd,11,0.4497110781198307,0.7037440865817844
13,g055_shrubs_bd,11,-0.424188674739169,0.16161153719812396
13,g056_trees_bd,9,-0.12409689088887621,-0.06683758062716597
13,g057_grass_man,11,0.2375275510278111,0.6015743589417033
13,g058_shrubs_be,10,-5.723824793301964,-0.505242929311179
13,g059_grass_man,10,-0.31181143290957136,-0.4847052503679407
13,g060_shrubs_be,11,0.23374056244492292,0.5031370921333571
13,g061_grass_nat,11,-0.10647722873609311,0.11098246554534608
13,g062_grass_nat,10,-0.06579007643125734,0.008978152592620976
13,g063_shrubs_bd,11,-0.16023258426454867,0.0763209473421399
13,g064_shrubs_be,10,-0.033620327526650895,0.07333887000941085
13,g065_shrubs_bd,11,0.614004130889656,0.8246323998389363
13,g066_grass_nat,11,0.20655221289409387,0.45971766914542483
13,g067_grass_nat,11,0.33098644340025063,0.6209634590867592
13,g068_grass_nat,11,-0.38497338532851244,0.1540112896580079
13,g069_trees_nd,9,-0.3602459367591073,-0.38903645560539785
14,g012_trees_ne,9,-0.20707701946149815,0.6080791956908635
14,g013_grass_nat,9,-0.7489788203921766,0.47595261171502823
14,g014_trees_ne,10,0.1069834100563768,0.5784246284863942
14,g016_grass_nat,9,0.21279282853995107,0.6119520606011525
14,g019_trees_bd,10,0.29997947635569777,0.6419340740564017
14,g021_trees_bd,10,-23.7253418698045,0.3542704538087042
14,g022_grass_man,11,-1.3089537061967076,-0.6944643336982351
14,g024_trees_ne,11,-0.5097589144108365,0.22629446613769807
14,g025_grass_nat,11,0.2757557653444578,0.7374680776205337
14,g026_grass_nat,11,-1.806546155721474,-0.1700480774820916
14,g028_shrubs_ne,11,-0.02831695161572223,0.4443451909934684
14,g029_trees_bd,10,-0.3129386278995303,0.052094484476397834
14,g030_grass_nat,10,-0.2865867246581135,0.2563689650854803
14,g031_grass_nat,11,-1.814404496865206,0.06220009580229023
14,g032_shrubs_bd,11,0.04196392259099424,0.2501069229658825
14,g033_grass_nat,11,-1.1270082172985663,0.1292342952956342
14,g034_grass_man,11,-0.4378155166809514,-0.023402976212769933
14,g035_grass_man,10,-0.6506240707350703,-0.04132828029706754
14,g036_trees_ne,10,-0.5504602718412663,0.3281255152767345
14,g037_trees_be,11,-0.2183910793391335,-0.08166628625663325
14,g038_grass_nat,9,-1.772914357295643,0.043748975702708866
14,g039_trees_be,11,0.1254607968362884,0.46065180017758967
14,g040_trees_be,10,-0.4174664984143923,0.20327953387194797
14,g042_grass_nat,11,-0.4108535975901988,0.1459195071077361
14,g043_grass_man,10,-0.013590801191334378,0.4269401986645009
14,g044_grass_man,11,-0.522356859263039,0.1106482565627348
14,g045_grass_nat,11,-0.19550775248286945,0.0882560833761812
14,g046_grass_man,10,0.2399656793797671,0.6053585838880587
14,g047_trees_bd,11,-0.24667697235427455,-0.020607271902517436
14,g048_shrubs_bd,11,-0.5500975408401461,-0.07739225499674005
14,g049_trees_be,11,-0.3016813762868844,0.1020431388413105
14,g050_grass_nat,11,0.07048841437909315,0.3933697743985658
14,g051_shrubs_bd,10,0.7091097393491452,0.9032168478202636
14,g054_trees_be,8,-0.7161645422525824,-0.5963459483249421
14,g055_shrubs_bd,11,0.4987312024598237,0.7695327987935903
14,g056_trees_bd,10,-0.3216017703690306,0.27235706651335856
14,g057_grass_man,11,0.13093139492773564,0.5343678384856158
14,g058_shrubs_be,10,-0.5886144781189282,-0.13370507425061587
14,g059_grass_man,11,-0.29351296184155706,-0.12831611109664892
14,g060_shrubs_be,11,-0.2601767323389652,0.32821073816409374
14,g061_grass_nat,11,-1.5824865448217902,-0.14523883108681196
14,g062_grass_nat,11,-0.5123894160804481,-0.18366388507203354
14,g063_shrubs_bd,11,-0.2065948742101109,0.14562658288567656
14,g064_shrubs_be,11,-0.18365295330567433,-0.010747568726944618
14,g065_shrubs_bd,11,0.4233564007244184,0.6809609894615122
14,g066_grass_nat,11,-0.22699734359404444,0.15864514605430566
14,g067_grass_nat,11,-0.33748258087253613,0.09673038078522407
14,g068_grass_nat,11,0.13287249838993476,0.4598910170506776
15,g012_trees_ne,11,-2.0679929103890924,0.04024762499506899
15,g013_grass_nat,10,-0.3394695035211239,0.4361654792334381
15,g014_trees_ne,9,-0.23626113174422247,0.058554720429823404
15,g016_grass_nat,11,0.2029081716144171,0.4594010504493137
15,g019_trees_bd,10,-0.18383578437531622,-0.13566333307488593
15,g021_trees_bd,11,-18.644010134509973,-0.23511369046223385
15,g022_grass_man,11,-0.1757857824613318,0.343383495104783
15,g024_trees_ne,11,-0.08568040076092287,0.3510944171296876
15,g025_grass_nat,11,-2.9800330892998197,0.19528180792457286
15,g026_grass_nat,11,-0.22968274487088602,0.11504970698084332
15,g027_grass_nat,11,-0.2298571246371226,0.18885208601924597
15,g028_shrubs_ne,8,0.24589013378215252,0.5824399061151768
15,g030_grass_nat,10,-0.3229623251830076,-0.1744784752261503
15,g031_grass_nat,11,0.6022385446013313,0.8484413696710174
15,g032_shrubs_bd,11,0.32409693122969063,0.5930370726499925
15,g033_grass_nat,11,-0.27844379386551066,0.09486634927425405
15,g034_grass_man,11,-0.16542806098120155,0.35935404536194615
15,g035_grass_man,11,-0.18409812253414537,-0.08029443795326631
15,g036_trees_ne,10,0.1676992746466277,0.6207331039292157
15,g037_trees_be,10,0.17237186386612646,0.6970476424887186
15,g039_trees_be,10,-0.13141402244416445,-0.5328982012009047
15,g042_grass_nat,11,-0.20830979643328495,0.19467974867359303
15,g043_grass_man,11,0.2983274649824521,0.7973249802106518
15,g044_grass_man,11,-2.175531582557313,-0.3573884481117368
15,g045_grass_nat,11,-0.7507709659294812,-0.02627114227338322
15,g046_grass_man,11,-0.18770556814780082,0.31358784214934443
15,g047_trees_bd,11,-0.38307302930123144,-0.24992862092699622
15,g048_shrubs_bd,11,-0.08936633436819053,0.35842676277008295
15,g049_trees_be,9,-0.09607324687948204,0.30674996666290144
15,g050_grass_nat,10,0.09010416785164188,0.3301599366212288
15,g051_shrubs_bd,11,-0.09114666732165833,0.3711051724628386
15,g054_trees_be,9,-0.5151921826508716,-0.10142641077035433
15,g055_shrubs_bd,11,0.022954337364931354,0.3788718874222225
15,g056_trees_bd,10,-0.3642546550535064,-0.5311510265626797
15,g057_grass_man,11,0.20476621559699681,0.5125389313631336
15,g058_shrubs_be,9,-0.4209006391291217,-0.2824300573458053
15,g059_grass_man,11,-0.35588654572710765,-0.06718955180213855
15,g060_shrubs_be,11,-0.754235450636406,-0.7055884108569409
15,g061_grass_nat,11,-0.3246719591972247,-0.11141976425293802
15,g062_grass_nat,9,-0.03695417422813918,0.1273135797528064
15,g063_shrubs_bd,11,-0.324419053846547,0.03493645633977878
15,g064_shrubs_be,11,-0.9027994682730824,-0.027076256754628575
15,g065_shrubs_bd,11,0.6023861748176529,0.7896905721363332
15,g066_grass_nat,11,0.020714624766573153,0.5252870511587601
15,g067_grass_nat,11,0.5655384465655331,0.808320719366631
15,g068_grass_nat,11,0.10303927426331316,0.34957969951863416
16,g009_grass_nat,10,-0.5869451912452284,0.15799934558651366
16,g013_grass_nat,11,-3.4069512566664812,-0.31146872766136297
16,g014_trees_ne,11,-0.45543058194346897,0.1649825758439214
16,g015_trees_nd,8,-0.28054632713736605,0.8301482480740607
16,g016_grass_nat,11,-0.1802649873841098,0.2377479984601474
16,g019_trees_bd,11,-0.7900464018336548,0.31186050004548593
16,g020_trees_ne,10,0.010821218417824241,0.5425635618909824
16,g021_trees_bd,11,-15.284573254381929,-0.26256254330203016
16,g022_grass_man,11,-0.22493222065534346,0.2781760447595295
16,g024_trees_ne,11,-0.21797888619873595,-0.04805376366847382
16,g025_grass_nat,10,0.44533409438898297,0.701371138163053
16,g026_grass_nat,11,-0.3514611655404789,0.08015425886840113
16,g027_grass_nat,11,-0.2157148338465389,0.060675012519463216
16,g028_shrubs_ne,10,-0.1094176172675072,0.19208546485456396
16,g030_grass_nat,8,-0.47342601943828755,-0.7746387995744924
16,g031_grass_nat,11,-0.9617701288158387,0.0543482142742547
16,g032_shrubs_bd,11,0.058602896094043344,0.2533667123148462
16,g033_grass_nat,11,-0.25732937769309294,0.19301007812050197
16,g034_grass_man,11,0.37399678438985995,0.6718414871352916
16,g035_grass_man,11,-0.6336272759242023,-0.10174275369442516
16,g036_trees_ne,9,-0.48495446264704256,0.31444039938989193
16,g037_trees_be,10,0.09739896542440352,0.3542180311456758
16,g038_grass_nat,8,0.24024360001097522,0.5095288518097958
16,g039_trees_be,10,-0.12190117767724873,0.05134070821506245
16,g042_grass_nat,11,0.04185195267329467,0.4526437994059703
16,g043_grass_man,10,-0.1315741929852583,0.1838821285278153
16,g044_grass_man,11,-1.35327655254452,-0.2652589484521095
16,g045_grass_nat,11,-0.4926078962306011,0.016391460133834274
16,g046_grass_man,11,-0.27138503157853466,-0.4839287017073763
16,g047_trees_bd,11,-0.14941154961416503,-0.39493260689958987
16,g048_shrubs_bd,11,0.08034836727933747,0.37733875067455097
16,g049_trees_be,9,-0.4017085941735632,0.028368486291128373
16,g050_grass_nat,10,0.019429930638681148,0.18653029604234736
16,g051_shrubs_bd,11,-1.1072334546581883,-0.47464051899870574
16,g054_trees_be,8,-0.43948855924510144,-0.3800962707124099
16,g055_shrubs_bd,11,0.33881761924697074,0.6515740680748997
16,g056_trees_bd,8,-0.15703912633317785,0.2576633813855499
16,g057_grass_man,11,-0.18305354800330043,0.1800477737777257
16,g058_shrubs_be,11,-0.189933457256521,0.0020916930255303204
16,g059_grass_man,11,0.3714781404768297,0.6636139816816502
16,g060_shrubs_be,11,0.1389978189602693,0.45915817149322674
16,g061_grass_nat,11,-0.4553318533923145,-0.21554352739471286
16,g062_grass_nat,11,0.2533055527059829,0.569316848219957
16,g063_shrubs_bd,11,-0.7751073061899818,0.19326600088850368
16,g064_shrubs_be,11,-0.476301148789801,-0.3237293802540926
16,g065_shrubs_bd,11,0.08697629949796382,0.8115842119190636
16,g066_grass_nat,11,-0.6951163852361548,0.23271372487343112
16,g067_grass_nat,11,-0.25306665285765617,0.2815464396097529
16,g068_grass_nat,10,-0.16988158791207564,0.048930402700433875
17,g008_grass_nat,11,-0.8387883800191118,-0.14643563781074465
17,g009_grass_nat,11,-0.11591765340715265,0.4883798348085711
17,g012_trees_ne,8,-0.4192273905447046,0.17491265342560874
17,g013_grass_nat,11,-2.2764843268404054,-0.02115503470390317
17,g014_trees_ne,11,-1.2044811907854398,0.42229613560386126
17,g015_trees_nd,10,-1.0162760949922194,0.5506487469544531
17,g016_grass_nat,11,-2.0784793560180828,0.2709682569393622
17,g017_shrubs_nd,11,-0.6187871006571231,-0.3686473036678051
17,g019_trees_bd,11,-3.4489722052339786,0.140355413521156
17,g020_trees_ne,10,-0.5844841998707626,0.24571489403526722
17,g021_trees_bd,11,-2.3944885450471105,0.28673098260730084
17,g022_grass_man,11,-0.13974876508143796,0.5878774720461089
17,g023_grass_nat,9,0.09871314335365478,0.5682303487128415
17,g024_trees_ne,10,0.13676706615662404,0.49511044921212793
17,g025_grass_nat,11,0.04752225941394994,0.4063221162562601
17,g026_grass_nat,11,-0.3039944201939193,0.12920921572811336
17,g027_grass_nat,11,-0.37525196902718094,0.3484010435473582
17,g028_shrubs_ne,11,0.12885784238804798,0.485851757363778
17,g030_grass_nat,9,-0.07157486636029953,-0.006966944781448109
17,g031_grass_nat,11,-2.553035435004566,0.48728115769882485
17,g032_shrubs_bd,11,-0.18666581684638328,-0.07252240299781727
17,g033_grass_nat,11,-0.4105402792127968,-0.08032019827993085
17,g034_grass_man,11,-0.5904685142176358,-0.022726560973682197
17,g035_grass_man,11,-1.5523542291828312,-0.34512925090061597
17,g036_trees_ne,10,0.0817590443162447,0.40939942856546213
17,g037_trees_be,11,-0.3563336328340929,-0.20987123628978951
17,g039_trees_be,11,-0.06382891704285831,0.050361511778445986
17,g040_trees_be,8,-0.43650250668691615,-0.07452880363537374
17,g042_grass_nat,11,-0.5615078130508497,-0.07307752992964005
17,g043_grass_man,11,-0.06315339268984177,0.3842698182022477
17,g044_grass_man,11,0.07734628201968785,0.28005768882262067
17,g045_grass_nat,11,0.3659797034342597,0.651719082840192
17,g046_grass_man,11,-0.2754458832583764,-0.2619957053885597
17,g047_trees_bd,11,-0.8521378655714797,-0.3070471930247472
17,g048_shrubs_bd,11,-0.22954176266531334,-0.1569959744896232
17,g049_trees_be,10,0.0477149521357324,0.5405507744044814
17,g050_grass_nat,11,-0.19788247084981525,-0.015856445427789228
17,g051_shrubs_bd,11,0.022864303213599335,0.275187428475342
17,g054_trees_be,8,0.04883095122143877,0.28330991072320755
17,g055_shrubs_bd,11,-0.47505382813468366,0.13353422453735098
17,g056_trees_bd,8,-0.05001838643604728,0.160509779493336
17,g057_grass_man,11,0.2977914388605818,0.6411484301750175
17,g058_shrubs_be,11,-0.25234530782687625,-0.2174358325930781
17,g059_grass_man,11,-0.10856368975397368,-0.002415872015457875
17,g060_shrubs_be,11,0.08431492757245695,0.6163349283298335
17,g061_grass_nat,11,-0.1301903878787869,0.28766066670547225
17,g062_grass_nat,11,-0.10751190946659106,0.10984588494561864
17,g063_shrubs_bd,11,-0.08256419489356337,0.32409265902027234
17,g064_shrubs_be,11,-2.0159348104543957,-0.34992318298503183
17,g065_shrubs_bd,11,0.03524963528322711,0.33285122197973815
17,g066_grass_nat,11,0.2185658021610687,0.5957634732169427
17,g067_grass_nat,11,-0.22206124423642692,0.22179539177521132
17,g068_grass_nat,11,-0.24485462484843556,-0.3220414531924422
18,g005_grass_nat,9,0.5075025822558388,0.8616056383890845
18,g008_grass_nat,11,-0.5403724895679134,-0.06831967603243867
18,g009_grass_nat,11,0.020967901798757516,0.5270353786969787
18,g012_trees_ne,9,0.38565498962079403,0.632654512344907
18,g013_grass_nat,11,-3.082287624660184,-0.4237500942474546
18,g014_trees_ne,11,0.03914565931833858,0.34820127454520794
18,g015_trees_nd,11,-0.32030323293619256,0.5142041019005906
18,g016_grass_nat,11,0.42710015322275463,0.680973708990841
18,g017_shrubs_nd,11,-0.7645688231361671,-0.16123622216313022
18,g019_trees_bd,11,-0.04607181695524898,0.3353040090984062
18,g020_trees_ne,11,-1.491617229931101,0.22166778148579708
18,g021_trees_bd,11,-0.8430167828710347,0.2545890225069567
18,g022_grass_man,11,0.08106494569591483,0.5328838043969268
18,g023_grass_nat,11,-0.022022116525253876,0.5552520818610969
18,g024_trees_ne,11,-0.22726063869124302,0.19696620911142418
18,g025_grass_nat,11,-0.2354274477861542,0.3539630533231509
18,g026_grass_nat,11,-0.20440914599683335,0.00224604801649823
18,g027_grass_nat,11,-1.155142403662917,-0.4928201855252913
18,g028_shrubs_ne,11,0.035276830400372994,0.3461521124098666
18,g029_trees_bd,9,-0.03003737771051962,0.1042893112143789
18,g030_grass_nat,8,-0.723069395052931,-0.068735058371391
18,g031_grass_nat,10,-0.8009401132287455,-0.01285065072666567
18,g032_shrubs_bd,11,-0.03452356643929244,0.1591969494933989
18,g033_grass_nat,11,-0.7764993220971252,0.44122457463180176
18,g034_grass_man,11,-0.33426098032504736,-0.1935719699388406
18,g035_grass_man,11,-2.4787424975418832,-0.005499378384773213
18,g037_trees_be,11,-0.09954411632816762,0.03165417164178123
18,g039_trees_be,9,-0.4801629096617135,-0.11775150956271183
18,g040_trees_be,9,-0.1524105944352625,0.15140302896525346
18,g042_grass_nat,11,-0.5741897552758057,0.32356274740187424
18,g043_grass_man,9,-0.17692240240589885,0.3731712576119657
18,g044_grass_man,11,0.08192793117590202,0.5813064225528972
18,g045_grass_nat,11,-0.07304401883483425,0.13145169465120157
18,g046_grass_man,11,-0.358603693721538,0.4960785892898356
18,g047_trees_bd,11,-0.10425841728868357,0.07358814688720836
18,g048_shrubs_bd,11,-0.12122040415922375,0.0833542154107865
18,g049_trees_be,10,-0.18734943329323706,0.575882338564305
18,g050_grass_nat,8,0.28852713245727113,0.6756779247850921
18,g051_shrubs_bd,10,-0.13376695094961422,0.05304406794635689
18,g054_trees_be,8,-0.155366414783775,-0.2797435186411723
18,g055_shrubs_bd,11,-1.0250489240017857,-0.5804487080616667
18,g056_trees_bd,9,-1.3486502515583316,0.18504885776598878
18,g057_grass_man,11,0.2259663090112468,0.5115029877972741
18,g058_shrubs_be,11,0.02137420320414596,0.3306758000452798
18,g059_grass_man,11,-1.177055845146489,-0.38534279638103397
18,g060_shrubs_be,11,-0.08862486432232441,0.22715210393735355
18,g061_grass_nat,11,-0.43765446788095574,0.10678224563975472
18,g062_grass_nat,9,-0.1285180299038926,0.18757324094562985
18,g063_shrubs_bd,11,0.26234105781036965,0.5983921044357068
18,g064_shrubs_be,11,-0.28678055460251484,-0.2938596406075229
18,g065_shrubs_bd,11,0.1391326767765958,0.4329976968312666
18,g066_grass_nat,11,0.06570950091285155,0.3178656820922179
18,g067_grass_nat,11,-0.5958817783000918,-0.08471262836269731
18,g068_grass_nat,11,-0.2589533719618098,-0.17545626061083647
19,g005_grass_nat,11,0.8276245220866839,0.9157896661777953
19,g008_grass_nat,11,-1.1077602793759702,-0.18589565147416992
19,g009_grass_nat,11,-0.23922184477593889,0.5803159681452593
19,g012_trees_ne,8,-2.2127903799482342,-0.11255222905376282
19,g013_grass_nat,11,-0.5954506314162076,0.014396566891733147
19,g014_trees_ne,11,0.3087420772763987,0.591936815421475
19,g015_trees_nd,11,0.45996585660433986,0.7531337509882801
19,g016_grass_nat,11,0.3118748245040016,0.5605019748560299
19,g017_shrubs_nd,11,-0.9283117914813532,0.476685893582755
19,g018_trees_bd,10,-0.6053751925890842,0.39107900669435813
19,g019_trees_bd,11,-0.09525769607141732,0.5174118986398003
19,g020_trees_ne,11,-0.13077077243705748,0.02165338348147016
19,g021_trees_bd,11,-0.577995634395132,0.04382188049153399
19,g022_grass_man,11,-0.15449150801224132,0.46214592447225755
19,g023_grass_nat,11,-0.24841222140251662,0.5279302668857107
19,g024_trees_ne,10,-0.8264623358893415,-0.3532743461535831
19,g025_grass_nat,11,-0.3103620682155015,0.19828172590084536
19,g026_grass_nat,11,-0.45495825479690954,-0.19280122499731792
19,g027_grass_nat,11,-0.3894460251638059,-0.29320447942090766
19,g028_shrubs_ne,11,0.2917390498842134,0.5412473914610366
19,g029_trees_bd,10,0.18037454032987443,0.5158191083745998
19,g030_grass_nat,11,0.14144185520053087,0.5369091527125022
19,g031_grass_nat,9,-0.8426638570981495,-0.08009457714928382
19,g032_shrubs_bd,11,-0.09406088964260872,0.2593740810408816
19,g033_grass_nat,11,-1.0743857642567747,0.17471898887737125
19,g034_grass_man,11,-0.9204971187309405,-0.3444212149773756
19,g035_grass_man,11,-2.443474171345729,-0.2753415319681653
19,g037_trees_be,11,0.0739882324604122,0.3277888206576387
19,g039_trees_be,8,-0.12656572603182847,0.42462286454541415
19,g042_grass_nat,11,-0.945354148117435,-0.03553470834995986
19,g044_grass_man,11,0.0513699694878198,0.2431129288573455
19,g045_grass_nat,11,-0.19930238931044952,0.043885490318877535
19,g046_grass_man,11,0.1559932958379704,0.5416271883213285
19,g047_trees_bd,11,0.002161459047501535,0.5374586869811709
19,g048_shrubs_bd,11,-0.23186684246412792,-0.07317391874315997
19,g049_trees_be,9,0.09558168222971408,0.4162759787697648
19,g050_grass_nat,11,-0.23223117672028115,-0.16529358338152123
19,g051_shrubs_bd,11,-0.13610008252887829,-0.033847800365243076
19,g054_trees_be,9,-0.5852881119671076,-0.04074808669269511
19,g055_shrubs_bd,11,-0.1459328234026951,0.22474991112251289
19,g057_grass_man,11,-0.4977289810247769,0.02118268871024091
19,g058_shrubs_be,11,0.3243832000978667,0.5703488365260021
19,g059_grass_man,11,-1.9753491266341645,-0.23216826145925615
19,g060_shrubs_be,11,-0.2307371923578112,-0.5360942249103636
19,g061_grass_nat,11,-0.2300902636512976,0.013875030679804196
19,g062_grass_nat,11,0.19585830276465022,0.5942608226482746
19,g063_shrubs_bd,11,-0.06954097877933152,0.39191639765366254
19,g064_shrubs_be,10,0.29167487881916254,0.5588362622896833
19,g065_shrubs_bd,11,-0.23125568283729714,0.6481633981065265
19,g066_grass_nat,11,0.04564224194238309,0.3765874700950685
19,g067_grass_nat,11,-0.3605537860366712,-0.048425076140370796
19,g068_grass_nat,10,-0.23416810769162733,-0.33378968391619307
20,g004_grass_nat,9,-0.305453060881119,0.09897311125239801
20,g005_grass_nat,11,0.31613653074147463,0.6662383877845011
20,g006_trees_ne,9,0.5655169289162842,0.8269978766074338
20,g007_shrubs_ne,10,0.21371576143447546,0.5119659585579504
20,g008_grass_nat,11,-0.6892327412293267,-0.20867123989657688
20,g009_grass_nat,11,-0.24940462863325985,0.17817531173218218
20,g011_shrubs_ne,8,0.06355137977326508,0.5080038247242022
20,g012_trees_ne,9,-0.35393695883378795,0.5285672194130195
20,g013_grass_nat,11,0.2325447675146064,0.49479328541883
20,g014_trees_ne,10,-1.40123402898038,-0.4470065993268267
20,g015_trees_nd,9,0.5850387053928059,0.8172770136513617
20,g016_grass_nat,11,0.32301613256220196,0.586682661866199
20,g017_shrubs_nd,11,0.11523082161164255,0.5692330226221722
20,g018_trees_bd,10,0.22055179018586846,0.5334786686350952
20,g019_trees_bd,11,-0.9724928986598305,-0.31390786523454045
20,g020_trees_ne,10,0.10622461782633408,0.38860462923003636
20,g021_trees_bd,10,0.12322717212058099,0.367704533661175
20,g022_grass_man,11,-0.4391042118361783,0.007553513799935419
20,g023_grass_nat,11,-5.564411521019888,0.45918148635312067
20,g024_trees_ne,11,0.054236038553590604,0.32937996623889904
20,g025_grass_nat,11,0.2028714535508257,0.4887263484659645
20,g026_grass_nat,11,-0.30832047090100323,0.15353262183969144
20,g027_grass_nat,11,-0.10882446748653773,0.2973678656483509
20,g028_shrubs_ne,10,-0.5893987929413329,-0.0948228196040792
20,g030_grass_nat,10,0.03261775652760479,0.5371774912397161
20,g032_shrubs_bd,11,0.004078223862929442,0.40523231568787127
20,g033_grass_nat,11,-0.3072016144997429,0.3135838238352459
20,g034_grass_man,11,-0.1712968135335471,0.2614092189951423
20,g035_grass_man,11,-0.10077321503839398,0.6694834978849029
20,g037_trees_be,11,-0.3698610802994413,0.07549032031973714
20,g042_grass_nat,11,-6.439487413746963,-0.3973539461553163
20,g044_grass_man,11,0.3209422035729944,0.5833117979251308
20,g045_grass_nat,11,-0.2602511667206391,0.036316788950001774
20,g046_grass_man,11,-0.14602732637572768,0.4994452696920728
20,g047_trees_bd,11,-0.4001512094719444,-0.12785393020069336
20,g048_shrubs_bd,11,-0.03571966346259092,0.2353315934616022
20,g050_grass_nat,10,-0.03397975293259048,0.02571860290926707
20,g051_shrubs_bd,11,0.0846676913271942,0.36234776990510287
20,g054_trees_be,10,-0.21151119286608067,-0.3073378163517616
20,g055_shrubs_bd,11,0.06258531542914858,0.42391830746042264
20,g056_trees_bd,9,-0.48300116362660184,-0.18273238044887644
20,g057_grass_man,11,-0.25757538821761816,0.1583118109163492
20,g058_shrubs_be,11,0.5463438085007902,0.8126880506521555
20,g059_grass_man,11,-0.0938721477663016,0.035111328602086156
20,g060_shrubs_be,11,-0.3347991813366846,0.02678562304469836
20,g061_grass_nat,11,0.19988483094825005,0.5039486275950946
20,g062_grass_nat,11,-0.07158569606971832,0.2710394023050926
20,g063_shrubs_bd,11,0.12532356148318413,0.47350498687403203
20,g064_shrubs_be,11,-0.16864299182462017,-0.03391330110009836
20,g065_shrubs_bd,11,-0.5945059885177977,0.31293718832097067
20,g066_grass_nat,11,0.3997829506262309,0.6420297109754406
20,g067_grass_nat,11,0.12221217716560873,0.6205975563102154
20,g068_grass_nat,10,0.15202958294207547,0.4580039534103187
21,g002_grass_nat,8,-44.95088335608388,0.4302347827830572
21,g004_grass_nat,10,-0.005399980958749717,0.677027046372456
21,g005_grass_nat,11,0.35128932870404217,0.6808657372040772
21,g006_trees_ne,9,0.03867960357032052,0.45512759570735406
21,g007_shrubs_ne,8,-0.5194791314752976,-0.027777706400703196
21,g008_grass_nat,11,-0.6588976173241574,0.33161001942247936
21,g009_grass_nat,11,0.08351072153694239,0.4152961360794869
21,g010_shrubs_nd,11,-0.015003383121202418,0.6717269824754024
21,g011_shrubs_ne,10,0.5304820824114952,0.751544263535931
21,g012_trees_ne,8,0.22330878853090075,0.5939450220801246
21,g013_grass_nat,10,-0.3150557996992889,0.2670521375034176
21,g014_trees_ne,9,-0.4460164273330758,0.30007642499530945
21,g015_trees_nd,11,0.026779230550864064,0.4076584486218521
21,g016_grass_nat,11,0.46977462507068657,0.6974557502903349
21,g017_shrubs_nd,11,-0.3584711223102226,0.17099060193401946
21,g018_trees_bd,10,-0.32556007970574363,0.6230489603817633
21,g019_trees_bd,10,0.5239183889497896,0.7311937243205341
21,g020_trees_ne,9,-0.3603304818378721,0.19186304430644133
21,g021_trees_bd,10,-0.12428434705359725,0.08234800238621076
21,g022_grass_man,11,-0.2053248811577295,0.3537192366211466
21,g023_grass_nat,11,-0.46356910637635407,0.46559108710284813
21,g024_trees_ne,10,0.08492446200543702,0.8579373298149099
21,g025_grass_nat,10,-0.10800617422974401,0.3722281172630589
21,g026_grass_nat,11,-0.3199181344110036,0.22265699752993934
21,g027_grass_nat,8,-0.8382617129882051,0.49804597152503965
21,g028_shrubs_ne,11,-0.614226865657366,0.010796115934120857
21,g030_grass_nat,9,-0.039065957829038656,0.06379123776383991
21,g032_shrubs_bd,11,-0.07159320570143657,0.08932471148930557
21,g033_grass_nat,11,-0.03367519811938546,0.24975267851253272
21,g034_grass_man,11,-0.007050629835566813,0.2697894170741424
21,g035_grass_man,11,0.42845256421587885,0.6856917746164933
21,g037_trees_be,11,-0.3293741273501338,-0.31705435258904235
21,g042_grass_nat,11,-0.6365081813168643,0.3484460149711794
