RMSE,MAE,MAPE,R2,Pearson_r,site,model,predictor_set,n_predictors,predictors
0.49171836794727297,0.43481830490960016,14.22665925042232,0.8275194426531368,0.9280157961953277,evergreen,zero_shot,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs"
