RMSE,MAE,MAPE,R2,Pearson_r,site,mode
0.0579882552431547,0.0396103426814079,17.9428315787576,0.5416799543767805,0.7595571295427851,low_amplitude,zero_shot
0.0675189783359879,0.0530292373564508,20.61434729612636,0.3786440047437329,0.6486294663634805,low_amplitude,finetuned_lora
0.3721987428443206,0.2459115187327067,14.14267502821269,0.9653603564623752,0.983538003569336,high_amplitude_deciduous,zero_shot
0.4391612497433154,0.286435948477851,16.05384692529586,0.9517750667688172,0.976420449201157,high_amplitude_deciduous,finetuned_lora
0.4849752207266585,0.4259298351075914,14.023496741340352,0.8322176076224337,0.9301318449824632,evergreen,zero_shot
0.6352008922615217,0.5305042531755235,16.529617370473268,0.7121743574790728,0.8781962726851275,evergreen,finetuned_lora
0.273451,0.220267,7.537127,0.888358,0.948184,evergreen_west,zero_shot
0.347761,0.297906,10.441907,0.819436,0.918754,evergreen_west,finetuned_lora
