RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.3361600517269751,0.2410946630913278,18.60481209314548,0.8798934534669419,0.974248132728282,0.2652294089500065,px006_trees_nd,zero_shot,2012,2000,12,543,46,0.0
0.3216146848446313,0.2735296575271565,35.57979495333426,0.9233579128522444,0.968865111870976,-0.1682654475339279,px006_trees_nd,zero_shot,2013,2001,12,549,46,0.0
0.2357999406764531,0.1859641923852588,12.750216500987383,0.9432336348920436,0.9772049626444258,-0.1017737534501257,px006_trees_nd,zero_shot,2014,2002,12,551,46,0.0
0.2193575110115009,0.1846906814886176,17.255890611050816,0.9502480870157388,0.9761154882989218,0.0242983306795229,px006_trees_nd,zero_shot,2015,2003,12,552,46,0.0
0.2622297020564062,0.2046521418624454,17.19938477343482,0.929148860499239,0.9644947433708038,-0.3611361628116409,px006_trees_nd,zero_shot,2016,2004,12,552,45,0.0
0.2024092039787556,0.1608141466327335,16.049249948531468,0.9631373959939864,0.9853007136080236,0.0852029228302642,px006_trees_nd,zero_shot,2017,2005,12,551,46,0.0
0.2407324596242593,0.187596792112226,18.88989485010626,0.9580630282730628,0.9820134154482196,0.2757343210174297,px006_trees_nd,zero_shot,2018,2006,12,551,46,0.0
0.1663219645551127,0.1324725967386494,11.420689457296245,0.9758509800653048,0.9878784212154588,0.3904239756594573,px006_trees_nd,zero_shot,2019,2007,12,551,46,0.0
0.2734654422109026,0.2061105623193409,14.176535337798269,0.9427846006805332,0.9805537209103669,0.3512457736446965,px006_trees_nd,zero_shot,2020,2008,12,551,46,0.0
0.1707037961836044,0.13033770867016,10.020707694441706,0.9647944350362908,0.9886485294206304,0.5506622914420826,px006_trees_nd,zero_shot,2021,2009,12,551,46,0.0
0.2954270222362635,0.2272120323446061,25.56943204951369,0.9392356821834617,0.9762328805667552,0.1054939129458649,px006_trees_nd,zero_shot,2022,2010,12,551,45,0.0
