RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2068311278117599,0.1608915011519971,17.001645294702413,0.0944312657191804,0.7755864679484151,,px056_shrubs_nd,zero_shot,2012,2000,12,543,46,0.0
0.2167592918671875,0.180273061213286,23.182574778337173,-0.4165342524853406,0.8689472652566647,0.5350730380678397,px056_shrubs_nd,zero_shot,2013,2001,12,549,46,0.0
0.1424008522273842,0.1126258289036543,19.086107177477,0.5442402860289604,0.9058081799457858,0.8504409805423071,px056_shrubs_nd,zero_shot,2014,2002,12,551,46,0.0
0.2821995030887715,0.1851462514504142,20.582174593131757,0.6351604773377566,0.8510719744017872,0.5938168179705077,px056_shrubs_nd,zero_shot,2015,2003,12,552,46,0.0
0.2098039405384017,0.1728604919380612,22.702231593531863,0.7405594143179401,0.8717118794095491,0.4592128854721268,px056_shrubs_nd,zero_shot,2016,2004,12,552,45,0.0
0.2750297993120521,0.1895415620959323,19.378104986056037,0.2351459011498222,0.6113068453982534,0.1895820099287076,px056_shrubs_nd,zero_shot,2017,2005,12,551,46,0.0
0.1934382378307054,0.1508897737316463,18.039970811944944,0.6222495183533547,0.7898639247347031,0.7471947557844797,px056_shrubs_nd,zero_shot,2018,2006,12,551,46,0.0
0.1303495228150386,0.1075833673062531,11.054901838797612,0.7372214281307463,0.8935014051202823,0.8345547443656518,px056_shrubs_nd,zero_shot,2019,2007,12,551,46,0.0
0.2209280470742198,0.1863788884619008,22.398290345209485,0.7504138415535925,0.9472782147064618,0.5144210392913974,px056_shrubs_nd,zero_shot,2020,2008,12,551,46,0.0
0.2331148142431507,0.1690742528956869,16.581460472722746,0.7674793914312199,0.8876165196399373,0.791843940539994,px056_shrubs_nd,zero_shot,2021,2009,12,551,46,0.0
0.1448947874405767,0.0999589006106058,11.254160040633344,0.7974022735219553,0.912076771393654,0.8902114928612187,px056_shrubs_nd,zero_shot,2022,2010,12,551,45,0.0
