RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2801246935641396,0.2067261085562084,19.92721423789918,-0.0001896715474123,0.7021452907529051,,px049_grass_nat,zero_shot,2012,2000,12,543,46,0.0
0.1736832485995819,0.1369317109170167,18.080019864262027,0.1762884943468144,0.807508222218333,0.3824833832448769,px049_grass_nat,zero_shot,2013,2001,12,549,46,0.0
0.1867499556884778,0.1546264783195827,24.49983836986788,0.3349469810805265,0.8663218962289554,0.6574699853750258,px049_grass_nat,zero_shot,2014,2002,12,551,46,0.0
0.1180683026640033,0.0810004181188085,10.44916525459166,0.8586886486549737,0.9451977197234164,0.7725714629975683,px049_grass_nat,zero_shot,2015,2003,12,552,46,0.0
0.1919239317817772,0.157871268192927,17.014762542304247,0.6533456395227513,0.8166703846901544,0.6415353340339633,px049_grass_nat,zero_shot,2016,2004,12,552,45,0.0
0.165741950074044,0.1263771432897319,13.224528383284753,0.7078845635270605,0.8979704131536403,0.5693604441094342,px049_grass_nat,zero_shot,2017,2005,12,551,46,0.0
0.1459386562136316,0.11848978439103,17.049388344268827,0.6380844042396281,0.8340142610092482,0.4417770529478085,px049_grass_nat,zero_shot,2018,2006,12,551,46,0.0
0.0912194774780943,0.0734178870916366,9.098812657204752,0.92547308487801,0.9702883786465828,0.9268616940913632,px049_grass_nat,zero_shot,2019,2007,12,551,46,0.0
0.1715200252442127,0.1194978285094966,12.476412757151332,0.7913357939646941,0.9486291767366328,0.707302722099414,px049_grass_nat,zero_shot,2020,2008,12,551,46,0.0
0.189177252484027,0.1562295322832854,19.20014384291989,0.4646235577700187,0.8258038471176986,0.1821123260828802,px049_grass_nat,zero_shot,2021,2009,12,551,46,0.0
0.1242379638152015,0.1068815575705634,14.58652075357696,0.3181757554675978,0.681904352039233,0.8316618026119483,px049_grass_nat,zero_shot,2022,2010,12,551,45,0.0
