RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.4282215659392451,0.2371847786657188,30.05162403423047,0.6147336736413483,0.9760310918030676,-0.128567521703717,px018_trees_nd,zero_shot,2012,2000,12,543,46,0.0
0.2735813733706176,0.1755959253515238,31.37844094825396,0.8948433742331909,0.9584533540773544,-0.3432249609665726,px018_trees_nd,zero_shot,2013,2001,12,549,46,0.0
0.1541997038593571,0.0922441518582079,16.02052713812584,0.9618629945372578,0.987334402171953,0.7030657636328047,px018_trees_nd,zero_shot,2014,2002,12,551,46,0.0
0.2924739312241342,0.1879370068402394,24.636749340259467,0.9278383931703236,0.9826345524692054,-0.2710234660080518,px018_trees_nd,zero_shot,2015,2003,12,552,46,0.0
0.1394116573365381,0.0921493341525395,14.118940461217765,0.9811546741873298,0.9923160628631472,0.5819845733325597,px018_trees_nd,zero_shot,2016,2004,12,552,45,0.0
0.1153155384065593,0.0824107555267603,17.304809565755,0.9844896188917448,0.992224554334454,-0.1719996738269659,px018_trees_nd,zero_shot,2017,2005,12,551,46,0.0
0.1811033276111634,0.1086993094371712,16.332015186217088,0.9726784421894086,0.9949052273860238,0.9006239040378465,px018_trees_nd,zero_shot,2018,2006,12,551,46,0.0
0.2782533925504,0.1744649852423564,22.6619954200046,0.9112205698995935,0.968563521653764,-0.4670704086067676,px018_trees_nd,zero_shot,2019,2007,12,551,46,0.0
0.1443203872098575,0.0932255503923996,18.35516403302404,0.9726661551744654,0.9890435229885572,0.6953044467299289,px018_trees_nd,zero_shot,2020,2008,12,551,46,0.0
0.1085918855612436,0.0755534115368905,10.41023328668393,0.9868549202341568,0.9946971466796772,0.1781715203626153,px018_trees_nd,zero_shot,2021,2009,12,551,46,0.0
0.3235196373661366,0.2071647253301408,27.197549840205564,0.9105448115339472,0.9554507746410053,-0.4076935593794156,px018_trees_nd,zero_shot,2022,2010,12,551,45,0.0
