RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.0693816507337693,0.0543898091368053,26.21718246083153,-0.0107097880632291,0.3410990081599502,0.3854797269045689,px047_grass_nat,zero_shot,2012,2000,12,543,46,0.0
0.0925616891594909,0.0703425292411576,40.42775688177005,0.059891621044586,0.3655021605205911,0.1694582904300985,px047_grass_nat,zero_shot,2013,2001,12,549,46,0.0
0.1102733376707272,0.0873798229124235,25.249083971793805,-0.2054361015196169,0.0986179286257458,0.5337309963574591,px047_grass_nat,zero_shot,2014,2002,12,551,46,0.0
0.0537687054951915,0.0434133235527121,14.532175533789008,0.1169935026586669,0.584679582699627,-0.0350682035373887,px047_grass_nat,zero_shot,2015,2003,12,552,46,0.0
0.0436000938242802,0.0323067214753892,10.745509799329325,0.1110860914532293,0.5489512699323853,0.4723083580943678,px047_grass_nat,zero_shot,2016,2004,12,552,45,0.0
0.079863019645187,0.0658146204507869,31.01862261382335,0.6917187491507002,0.8571574287780058,0.6279073947467515,px047_grass_nat,zero_shot,2017,2005,12,551,46,0.0
0.1360987506226109,0.1088132294623748,60.48001741055303,-0.3204129967592481,-0.1805664161869691,0.4987401443103165,px047_grass_nat,zero_shot,2018,2006,12,551,46,0.0
0.1222263328253084,0.0985038063448408,25.563744376124,-0.0086556561754387,0.5422254141674845,0.3062903746528582,px047_grass_nat,zero_shot,2019,2007,12,551,46,0.0
0.0812333631025679,0.0681668920037539,27.073365805898707,0.6024115026163438,0.7922656067302909,0.6251886987981582,px047_grass_nat,zero_shot,2020,2008,12,551,46,0.0
0.0980537751541214,0.0794779010440992,48.60461627932503,-0.1732170008657092,0.4173416355200404,0.508846094663956,px047_grass_nat,zero_shot,2021,2009,12,551,46,0.0
0.1051945412619937,0.0863626008232434,55.4461493589432,-0.3290754190797307,0.2331284294282096,0.5464754513926254,px047_grass_nat,zero_shot,2022,2010,12,551,45,0.0
