RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.101807388766595,0.0795421289361041,16.55297229732679,0.7315961616466888,0.940976318402626,0.399028383648122,px054_shrubs_ne,zero_shot,2012,2000,12,543,46,0.0
0.1557883227415948,0.1257842669020528,23.54271657726154,-0.067101235831567,0.8539980055491567,0.1035671760733112,px054_shrubs_ne,zero_shot,2013,2001,12,549,46,0.0
0.1536624365730861,0.1315171916199767,36.845972730704666,0.3363612268923083,0.9069227374089576,0.7526741220996713,px054_shrubs_ne,zero_shot,2014,2002,12,551,46,0.0
0.2636877347004554,0.2162545012391132,39.33750884498372,-0.0756449159132308,0.2906846693355131,-0.4865322560079476,px054_shrubs_ne,zero_shot,2015,2003,12,552,46,0.0
0.1327184299757561,0.0959933814075258,23.49962736985271,0.5628457811638419,0.8243109340543053,0.2038996829753769,px054_shrubs_ne,zero_shot,2016,2004,12,552,45,0.0
0.141823043335123,0.1063746489260507,16.34035653858076,0.7347903734531012,0.9048708768595248,0.1712768827112635,px054_shrubs_ne,zero_shot,2017,2005,12,551,46,0.0
0.1970738394927446,0.1560566279551257,41.85934641275478,-1.5214212813079584,0.7313412399384766,0.4903633457851158,px054_shrubs_ne,zero_shot,2018,2006,12,551,46,0.0
0.1366206035584567,0.1131478748891664,17.316513287965915,0.77816243881025,0.9619144205768074,0.7220469026346087,px054_shrubs_ne,zero_shot,2019,2007,12,551,46,0.0
0.1905108493031068,0.1639146843682164,22.714069931881948,0.3751588042773474,0.9313449748271132,0.4184286108279985,px054_shrubs_ne,zero_shot,2020,2008,12,551,46,0.0
0.1120382680996059,0.0949195659031038,20.074542390138905,0.5737362625998865,0.944735833863872,0.4337097131020802,px054_shrubs_ne,zero_shot,2021,2009,12,551,46,0.0
0.0840033754217892,0.0631814930174085,12.038750191932726,0.7933017153396678,0.8949215637283533,0.0090406611739573,px054_shrubs_ne,zero_shot,2022,2010,12,551,45,0.0
