RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2562283865367143,0.1929733808273854,29.771791988678032,0.9092170288750372,0.9616698518032336,0.2857410269998161,px023_shrubs_ne,zero_shot,2012,2000,12,543,46,0.0
0.3279959839399607,0.2466795366743336,18.24250195070369,0.834329659439661,0.9473586449007756,-0.026877983774254,px023_shrubs_ne,zero_shot,2013,2001,12,549,46,0.0
0.339296308516675,0.2188875642807587,15.391134633101103,0.8361986164714525,0.933944085462599,0.2081524287282373,px023_shrubs_ne,zero_shot,2014,2002,12,551,46,0.0
0.3513243040302566,0.292852982878685,40.11274707196315,0.8025836555920564,0.928529717941408,0.4301414578758464,px023_shrubs_ne,zero_shot,2015,2003,12,552,46,0.0
0.3026674828716539,0.2223177204529444,23.720684201826334,0.8257809310309903,0.9177543557900376,0.4438879759297813,px023_shrubs_ne,zero_shot,2016,2004,12,552,45,0.0
0.2682723530801947,0.222005209521107,26.55634712869674,0.8995914707852347,0.9620672051418698,0.5267044637214795,px023_shrubs_ne,zero_shot,2017,2005,12,551,46,0.0
0.1569815082286042,0.125319091198237,17.504603391718696,0.9621492022551978,0.9830431114517612,0.4570752277683947,px023_shrubs_ne,zero_shot,2018,2006,12,551,46,0.0
0.1729552294017505,0.1259670937838761,11.53958196750022,0.9381198300891362,0.97723023727378,0.2456950482458934,px023_shrubs_ne,zero_shot,2019,2007,12,551,46,0.0
0.2423367117996558,0.1922634218050086,23.801161403216646,0.9145231773673212,0.96055672540816,-0.1789888821065491,px023_shrubs_ne,zero_shot,2020,2008,12,551,46,0.0
0.1733625690616106,0.1324783233196839,19.733510504320066,0.950188420271286,0.9823882837635662,0.6486728253040103,px023_shrubs_ne,zero_shot,2021,2009,12,551,46,0.0
0.327939021053801,0.2405112127463023,28.74776510827876,0.7837070377404229,0.9528193767283204,0.3606399502429935,px023_shrubs_ne,zero_shot,2022,2010,12,551,45,0.0
