RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2195300514975696,0.1722933222418246,15.219508321628329,0.9726812378496345,0.9886528800743448,0.4668715560002607,px033_trees_ne,zero_shot,2012,2000,12,543,46,1.1
0.2292930578628626,0.1691847987796949,20.06962251858081,0.9708098123428311,0.9867655223194776,-0.0714148083972245,px033_trees_ne,zero_shot,2013,2001,12,549,46,0.0
0.2104791034273685,0.1590798594381498,23.76616735942127,0.9758013447661126,0.9901669210406328,0.3625372376889673,px033_trees_ne,zero_shot,2014,2002,12,551,46,0.0
0.2289433067463402,0.1668980205836503,13.680852915463324,0.9724107940960705,0.9914074384805546,0.5872204664559805,px033_trees_ne,zero_shot,2015,2003,12,552,46,0.0
0.2216476693955281,0.1808127876785066,30.606200945625154,0.974689107710324,0.9884825551046866,0.7371563495489102,px033_trees_ne,zero_shot,2016,2004,12,552,45,0.0
0.2946368659031589,0.2182704676752505,20.415318596483694,0.959015568685913,0.9835516681126104,-0.0126552544845921,px033_trees_ne,zero_shot,2017,2005,12,551,46,0.0
0.1692228942380456,0.1199561969741531,19.34259942830368,0.9871078069326412,0.9938127710112562,0.7754316071249322,px033_trees_ne,zero_shot,2018,2006,12,551,46,0.0
0.2068936543239355,0.1443555497604867,17.7323326611679,0.9770535668256684,0.9906483164989294,0.2542566213032243,px033_trees_ne,zero_shot,2019,2007,12,551,46,0.0
0.2026583999980113,0.1369297015278235,13.477373554978069,0.9790947934314024,0.991681721260547,0.3490954016121096,px033_trees_ne,zero_shot,2020,2008,12,551,46,0.0
0.2401650905965473,0.1833898515804954,15.34197331819749,0.9703579663372404,0.9854713898585068,0.033837845734169,px033_trees_ne,zero_shot,2021,2009,12,551,46,0.0
0.1686236293842155,0.1292541053560045,16.024909500885943,0.985602727507734,0.9929208987335356,0.0720588529651981,px033_trees_ne,zero_shot,2022,2010,12,551,45,0.0
