RMSE,MAE,MAPE,R2,Pearson_r,pixel_id
0.4849752981432197,0.4259299013349745,14.023496186035025,0.8322175540562458,0.9301318439700446,evergreen
0.05798825080281497,0.03961034400595559,17.942830481804776,0.5416800245667399,0.7595571422709256,low_amplitude
0.37219881350511913,0.24591156111823187,14.142672449192572,0.9653603433099122,0.9835379971719724,high_amplitude_deciduous
0.3258698328784876,0.1736694660451677,23.00693410896396,0.9332122093178679,0.9705504377580433,mixed_forest_grass
0.321683285981233,0.22161125010914273,30.423971663511196,0.8268527322712884,0.9183946245603896,px004_trees_ne
0.29233939719428387,0.21977606068054836,52.37099736891406,0.905340532829625,0.9518463739298343,px005_trees_bd
0.28569331011925353,0.21773631109131708,22.858841294591997,0.9431738367804686,0.9761244358752508,px006_trees_nd
0.0362741231991371,0.02844825784365336,6.0205765205607005,0.908282741817374,0.9584493045955796,px007_shrubs_ne
0.11708935571168226,0.09420198930634392,15.421251309717782,0.17985251717463002,0.722745434863612,px008_shrubs_bd
0.21527085227223494,0.17804272770881652,27.072941613424984,0.3664995723564829,0.8671387905805564,px009_shrubs_nd
0.3795721938795528,0.3043806983364953,34.58417062065125,0.8975693050834983,0.949616756957463,px010_grass_nat
0.2965344283984645,0.1895037353038788,18.501074510939972,0.5349989235023477,0.77833163340005,px011_grass_man
0.15417270571079242,0.12490045502781869,40.398153650184845,0.9525199663481243,0.9763228976032582,px012_trees_nd
0.22763573197816858,0.14909022715356615,42.79094748430746,0.926570518939244,0.9660380066288315,px013_grass_man
0.23920011317153667,0.15801161929137178,68.93323575585819,0.9501177493782563,0.9768040804455526,px014_grass_man
0.06916724250853157,0.05908802979522281,26.231262380203717,0.29708532513876496,0.6103483935785732,px015_shrubs_nd
0.052218827417540435,0.045933543311225046,9.988738718825331,0.7925945446587042,0.8944008692555242,px016_shrubs_ne
0.10000903755425382,0.07811445891857147,19.54998344879357,0.4754802481935516,0.6996187125305348,px017_grass_man
0.32441162094987114,0.20622601807117463,25.022081089596405,0.9100508535213125,0.9560618715984261,px018_trees_nd
0.1724162131558017,0.11905668907695346,10.455929672659313,0.8311838549408023,0.9787459857572294,px019_shrubs_bd
0.2263265189749173,0.1698031379116906,24.902037650594107,0.903619841092313,0.9714166706300789,px020_trees_ne
0.09749503408289718,0.07003351830773884,19.606011670529615,0.9077044703010096,0.9538187940543102,px021_grass_nat
0.14827197804033931,0.11304805220829116,33.14480660715197,0.9648798567607494,0.9837995606179539,px022_grass_nat
0.3398093605877191,0.2548140135076311,31.492727820800265,0.7677654276594635,0.9541123485553833,px023_shrubs_ne
0.10615642150105933,0.07807988855573866,11.309585669254906,0.7089755721285109,0.891603669219748,px024_shrubs_bd
0.0656910873920515,0.05224672754605611,11.562059564939734,0.3935082297538558,0.7047914521327543,px025_grass_nat
0.10790496403425447,0.09001476599110497,11.885296285403484,0.9479485944531693,0.981856774892609,px026_trees_nd
0.15133741400003609,0.11023951967557272,13.812511880958764,0.8361180813087761,0.9439750536701579,px027_grass_man
0.1880260851185845,0.15179146594471402,57.92985780637141,0.4624167439661291,0.7077794940927686,px028_grass_nat
0.2414080261963776,0.17550629526376724,22.763428125814002,0.9500261604521051,0.9754548403014871,px029_grass_man
0.6201539152149065,0.4668170306417677,31.074436912508496,0.688589833812095,0.8421631918437541,px030_grass_man
0.32140539900419657,0.2494502531985442,91.74287896281066,0.9650641998835039,0.9838768710662926,px031_trees_bd
0.36482081447458203,0.2454878743324015,64.41071916413222,0.8792125963658586,0.9466527993483926,px032_grass_man
0.15965991090026355,0.11204218003484938,14.239873532343381,0.9870927083213115,0.9938583270246945,px033_trees_ne
0.4227144909826313,0.31691019932428993,17.17449717687322,0.6303700707736581,0.8457498079134715,px034_grass_man
0.16999564161712946,0.13951423433091906,22.604658034549686,0.5342706384852433,0.7963811573242308,px035_shrubs_nd
0.30335766315390766,0.23085772299932109,84.06133193234115,0.9632775339149445,0.9887707884627496,px036_grass_man
0.26199323350906945,0.19570741587215,34.63976507262805,0.9530476379886803,0.9808437485375379,px037_trees_nd
0.2329159650169206,0.18501971032884384,22.06708271210694,0.9102430787034125,0.9561004716047314,px038_grass_nat
0.2543775874120183,0.18213902976777818,14.19846758416731,0.9446805930568649,0.9729462570468266,px039_trees_ne
0.14362280034164415,0.10656788266367383,18.29069048437689,0.9537946700190716,0.9823003385893225,px040_trees_bd
0.0580217407228792,0.04438242537693845,53.73177657143761,0.927610989545553,0.9807690073565991,px041_grass_nat
0.35020045429228763,0.24880706121524174,42.159768667818796,0.9571510193913209,0.9821113261111615,px042_grass_nat
0.21024986761753756,0.1451698667059342,40.7949862809486,0.972519678614319,0.9886298518327225,px043_grass_nat
0.2738395288099793,0.20945201185014511,12.553087644115243,0.9403828161201225,0.9698494558438249,px044_grass_nat
0.1117053183022304,0.08598649104436239,18.81879149754782,-0.7235426292205627,0.7353404253699508,px045_grass_nat
0.07270603506681772,0.060937623845206366,12.006877980834107,0.8223820373728303,0.9557059056491326,px046_grass_nat
0.10592423272973632,0.08664995051092572,56.21914372820457,-0.3475778734163273,0.14162505404630735,px047_grass_nat
0.10377134242085718,0.07812618224157228,43.67867938550633,0.9298278877730549,0.9803549236834334,px048_grass_nat
0.11290697889602522,0.09504743682013618,12.716321660240181,0.43687427958146496,0.7208409670176342,px049_grass_nat
0.05197939688367861,0.04114007121986813,8.538774781602989,0.8897378330249095,0.9561871132948068,px050_shrubs_ne
0.14296607974565032,0.1043371319770813,21.111336408170366,0.8746852409726085,0.9354307767179308,px051_shrubs_ne
0.3280438186765295,0.1935030695464876,15.556793608330935,0.9514084810065238,0.9770009850992262,px052_shrubs_bd
0.07902520875464321,0.07096830639574263,16.347153536157048,0.9140633266812886,0.9609197544738245,px053_shrubs_ne
0.0713586596411657,0.055772736337449814,10.812241664343874,0.8508453607926745,0.9238277225585337,px054_shrubs_ne
0.05561106808372187,0.045511556333965725,9.103111012577253,0.8055156286178946,0.9542377664482822,px055_shrubs_bd
0.10479985658745121,0.07939746710989211,9.459463794673596,0.8940135318981474,0.9622474086256543,px056_shrubs_nd
0.06980472906583085,0.05849403010474311,21.14000916335842,0.777069130429016,0.8832464686130276,px057_shrubs_nd
0.3283413114266706,0.23625136282708908,17.11634939915244,0.9406095010165905,0.972295411482214,px058_grass_nat
0.11219379092511114,0.08576256102985806,14.024979309105404,0.26466346112391204,0.7426292966269559,px059_shrubs_bd
0.23160122378192993,0.15549784865644242,21.47250054418989,0.9777597644125785,0.9896220947969901,px060_grass_nat
0.08893747707764647,0.06687916515188085,26.163707879865118,0.9103555033389086,0.9810485372103324,px061_grass_nat
0.13448548699950266,0.12340200808313158,20.2211696083177,0.5864152710338519,0.7871790514371089,px062_shrubs_nd
0.31482410349237144,0.2191909465731846,67.25785851699425,0.9154242507199194,0.960998628409939,px063_trees_bd
0.1326653537728502,0.09465774827533298,11.620207753463987,0.6027565634252527,0.8653483733710341,px064_shrubs_bd
0.1555343996113151,0.12710370421409606,13.775963796226712,0.9371568226429783,0.9722203270629136,px065_trees_ne
0.18950406876354842,0.1393654763698578,52.74548794807459,0.9403705902538787,0.9791931339584227,px066_grass_man
0.3296568068593943,0.18851804021332,32.67238604558355,0.920001584078287,0.9691299498812324,px067_grass_man
0.34863014799770936,0.2672025528219011,38.591420607868436,0.5645162128244409,0.8296176304697093,px068_trees_nd
0.22834995247007625,0.15308134550901337,877.1638800616955,0.9278337259756914,0.9671468057948964,px069_trees_bd
