RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.306440314743604,0.2255569885930289,43.17438985409776,0.838127648743762,0.9738269153431504,0.5658582478412925,px005_trees_bd,zero_shot,2012,2000,12,543,46,0.0
0.1831626130507824,0.1405998529137476,24.54212830782777,0.967233135930146,0.984638154724953,0.3794932019321883,px005_trees_bd,zero_shot,2013,2001,12,549,46,0.0
0.1630762297487531,0.1214181432581466,26.68017050957917,0.9693566355676586,0.9849340273129156,0.0273976159545735,px005_trees_bd,zero_shot,2014,2002,12,551,46,0.0
0.2324881740165087,0.179590371477863,29.48054126165008,0.9448070729958846,0.9841109172653394,0.0978484637006197,px005_trees_bd,zero_shot,2015,2003,12,552,46,0.0
0.2650615349682427,0.1929338614973757,32.84084081941385,0.9217938086306128,0.9611070006182076,-0.4768017317926482,px005_trees_bd,zero_shot,2016,2004,12,552,45,0.0
0.118930377803999,0.1000012912504051,52.54404997410765,0.9837407090835768,0.9936787877938889,0.4537324542266406,px005_trees_bd,zero_shot,2017,2005,12,551,46,0.0
0.2938377849975913,0.1934490349629651,29.669752240488368,0.8627687185515445,0.96178680514618,-0.3029566690688873,px005_trees_bd,zero_shot,2018,2006,12,551,46,0.0
0.2298126810936462,0.1684776166372973,39.46063241073699,0.9146452238410016,0.9821997849442408,0.3059305329964921,px005_trees_bd,zero_shot,2019,2007,12,551,46,0.0
0.201574217524992,0.1311971656168284,23.04889746418549,0.956591212308597,0.9831024885131564,0.4101000270896038,px005_trees_bd,zero_shot,2020,2008,12,551,46,0.0
0.1950459395474808,0.131082783250705,17.946756199234706,0.939461971171369,0.9709972056420334,0.48159891704723,px005_trees_bd,zero_shot,2021,2009,12,551,46,0.0
0.2918756375346432,0.2212624323036935,58.11232214046669,0.9056406252727672,0.9517482735500096,-0.4946022742850751,px005_trees_bd,zero_shot,2022,2010,12,551,45,0.0
