RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.35083090840904463,0.24056702174923636,44.20605424388967,0.6830736898314824,0.8271332844617039,g044_grass_man,zero_shot,2018,2006,12,514,44,0.02
