RMSE,MAE,MAPE,R2,Pearson_r,pixel_id
0.059200728595728384,0.044825557764205666,54.48103114082395,0.9246392459496422,0.9803299206412925,px041_grass_nat
0.35290613585900404,0.25540985316038134,44.43860466769948,0.9564863511386377,0.9826708822052592,px042_grass_nat
0.2048208062703755,0.14519683548973666,42.76825186835521,0.9739205463882754,0.9887044354951666,px043_grass_nat
0.2696898023738643,0.20464195807774863,12.198669057251134,0.9421759868152528,0.9708479705897778,px044_grass_nat
0.11093226873729102,0.08551704353756374,18.751969456649597,-0.6997698391543428,0.7346103297454493,px045_grass_nat
0.07100739112754119,0.05968247056007385,11.828539882093901,0.8305845264021638,0.9565549683723231,px046_grass_nat
0.10561660341257496,0.08662980844577153,56.04326689087693,-0.339761862524792,0.14007136513868393,px047_grass_nat
0.10621341912105202,0.07882238965895441,44.089204089227984,0.9264862701024263,0.9801688876268319,px048_grass_nat
0.11308997769488424,0.09510250952508714,12.724505157811775,0.43504738023706846,0.7176842466343871,px049_grass_nat
0.051883119443393015,0.04099548955758413,8.502953788304819,0.8901459150133623,0.9568044144648437,px050_shrubs_ne
0.1424949786251631,0.10390627251731024,21.397016389242573,0.8755097534171622,0.9359518256534534,px051_shrubs_ne
0.3275675058482318,0.1956918501191669,16.093945700167804,0.9515494863214696,0.9769014892321677,px052_shrubs_bd
0.07879041169312453,0.07125883731577132,16.5367084335526,0.9145732323953594,0.9604148478572964,px053_shrubs_ne
0.07136571815844463,0.05547748340500726,10.752420132160552,0.8508158517555566,0.9241895163639955,px054_shrubs_ne
0.05582247436605798,0.045583523644341366,9.112224653374058,0.8040341477043056,0.9541320617971822,px055_shrubs_bd
0.10606563448111496,0.08002563781208462,9.491773800273034,0.8914378509741776,0.9612508639846131,px056_shrubs_nd
0.06979598409378489,0.05829451945092943,21.069861523742414,0.7771249834387697,0.8832501804400074,px057_shrubs_nd
0.32944164545912114,0.23823102513949077,17.42136918532081,0.9402107763721095,0.9718473696016324,px058_grass_nat
