RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
1.190158001293503,0.9175011575222015,56.94400331268659,-0.048775455032683324,0.20624811255992098,g049_trees_be,zero_shot,2021,2009,12,480,40,0.02
