RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
1.297725320694354,0.896007870372973,50.228012726585014,0.12736390129902175,0.38774364310334347,g049_trees_be,zero_shot,2017,2005,12,471,38,0.02
