day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2015-01-01,278.3251,275.65192,276.5618,274.8411,99793.18,3.2782798,24.453976,-1.6669607,-1.6697664
2015-01-02,279.97388,278.46475,279.03897,277.8704,99206.34,1.3694037,25.307697,-1.1277208,-1.2660245
2015-01-03,289.64758,278.69058,281.7517,277.8914,98869.93,2.0465088,166.79538,1.6384034,-1.0623876
2015-01-04,289.5469,277.32736,282.41617,275.98965,99817.16,0.0,170.36232,0.38981676,-2.23108
2015-01-05,286.50305,273.42508,279.3902,270.06866,100832.75,0.0,161.67946,-2.0695894,-0.97335523
2015-01-06,291.14026,275.71518,281.7437,272.66302,100255.03,-4.4703484e-05,157.19157,0.24655764,1.207739
2015-01-07,289.6508,279.45273,284.30917,276.3057,100231.836,0.0,121.88576,-1.5901314,-1.6485146
2015-01-08,283.1434,274.033,277.36685,264.3937,100911.0,1.1532046,143.39076,-1.1872544,-2.1361637
2015-01-09,280.07748,277.97336,278.86136,270.42288,100023.09,1.0723388,29.485216,-1.7271976,-0.8448803
2015-01-10,277.55786,274.47946,275.42004,272.722,100378.57,4.7558956,18.890226,-1.5654532,-2.0826805
2015-01-11,284.20096,275.77988,278.28116,275.78818,99644.24,1.0704417,142.31435,-0.03699891,-0.48217425
2015-01-12,290.52884,275.79184,282.16705,277.97562,99521.35,0.0,170.78064,-0.19459967,-0.7082035
2015-01-13,284.16397,277.7433,279.54648,274.5894,100161.24,0.11005625,64.299095,-1.5159596,-2.7696302
2015-01-14,280.50143,278.01572,279.28415,275.0009,99961.805,0.09335764,38.916965,-1.780426,-1.0835325
2015-01-15,288.69403,279.40836,281.9506,276.2607,99918.62,0.10738894,155.27957,0.7298088,-1.8839337
2015-01-16,291.22894,276.37012,282.79153,276.14542,99952.43,0.0,161.74158,0.44101712,-0.69604325
2015-01-17,294.50656,278.1214,285.30444,277.90158,99364.555,0.0,170.2915,0.6371844,1.8783406
2015-01-18,295.38275,280.93307,288.10233,273.1653,99822.96,4.4703484e-05,184.7331,-0.055480625,-1.3641596
2015-01-19,298.19357,278.06436,286.67664,276.25766,99301.07,-4.4703484e-05,181.27475,0.05307864,2.0580509
2015-01-20,303.0142,281.14423,289.32175,279.74326,98688.875,-4.4703484e-05,180.94174,0.80747455,0.97043586
2015-01-21,298.95108,284.48413,288.99704,283.31403,98816.04,1.0173805,63.704483,-3.0457084,-1.435912
2015-01-22,287.88812,281.64578,284.80875,283.49075,98912.875,37.53943,22.112688,-1.9863023,-3.7565486
2015-01-23,283.4761,278.69614,280.69873,276.4825,99727.07,1.4467957,89.38662,1.5256478,-4.2229524
2015-01-24,290.38074,275.00308,280.76712,274.23862,99779.5,0.0,169.85934,2.5596163,-0.4377108
2015-01-25,295.34607,276.49075,284.39584,274.7333,99278.26,0.0,174.93672,1.9264477,-0.5817879
2015-01-26,295.38474,277.11078,284.9728,275.69424,99669.87,0.0,169.71646,0.9567993,-1.1754555
2015-01-27,299.79633,278.62692,287.37357,276.55026,99529.82,0.0,189.88301,1.654408,-0.45435235
2015-01-28,300.5445,282.4242,289.9047,278.48703,99322.79,4.4703484e-05,186.93488,-0.23889363,2.4853296
2015-01-29,297.40143,283.9518,290.3646,282.80887,99382.625,0.0,179.48341,-2.161805,1.0095402
2015-01-30,294.89847,285.9964,289.5906,280.2639,99930.59,0.004062429,138.4424,-4.05747,-1.5832142
2015-01-31,290.5241,284.91245,286.7562,282.22632,99246.54,4.210353,39.672764,-4.2280154,0.6029244
2015-02-01,296.80145,286.01138,289.92612,286.7407,98613.53,0.4035933,149.2275,-0.46927038,-0.10786041
2015-02-02,295.0886,279.3459,283.97943,272.3577,99750.21,0.005615875,126.19653,-1.5967149,-3.2819824
2015-02-03,283.9379,278.70203,280.55423,274.15097,99770.25,9.729902,26.629057,-1.3430089,1.080308
2015-02-04,288.22455,280.16083,282.5911,279.7446,99321.34,0.06594509,138.9679,-0.55307645,0.9929443
2015-02-05,287.75488,280.32706,282.68002,278.88565,99779.65,0.0078585,77.74866,-0.92179674,-1.8890923
2015-02-06,287.22964,279.0546,281.82507,277.26245,100111.38,0.0,180.0246,-1.0242643,0.963048
2015-02-07,293.95123,280.7484,285.0654,281.51016,99446.164,0.0005066395,195.77492,-0.10502718,2.2999876
2015-02-08,299.40857,283.26938,289.03568,284.53085,98711.29,0.0,185.98306,0.17084269,1.5491551
2015-02-09,300.66626,281.63528,291.11258,279.975,99029.1,0.0,209.4878,-0.44326493,-1.5180055
2015-02-10,302.2346,282.67227,291.10254,280.61124,98950.59,0.0,210.49588,-0.7515628,2.5028327
2015-02-11,299.8887,283.73456,291.0662,280.1868,98705.87,4.4703484e-05,209.92645,-2.849868,1.9821478
2015-02-12,297.49762,285.94052,289.74756,281.0564,99633.48,0.8021891,149.69675,-2.8962853,-2.451432
2015-02-13,294.4469,282.681,287.6216,278.5029,99936.38,-4.4703484e-05,199.77745,-0.98720646,0.34237108
2015-02-14,295.8929,283.97546,289.50436,283.06253,99712.16,0.14564209,115.41572,-0.17150968,1.9153448
2015-02-15,296.1111,289.02408,291.96475,286.92938,99198.04,6.2124953,93.930565,-0.55470777,3.2665446
2015-02-16,295.81647,283.77695,289.59955,284.38376,98639.625,0.025484711,134.77141,-1.1407336,-1.1443412
2015-02-17,287.20874,278.47156,282.10492,271.77933,99433.375,0.12834743,196.78067,-0.9037638,-2.6423295
2015-02-18,292.4798,273.91656,282.56192,271.7911,99830.0,4.4703484e-05,229.01715,-0.6606763,1.8387882
2015-02-19,296.4431,278.42758,286.43002,276.00064,99766.805,0.0,222.21785,-1.9742985,2.6617434
2015-02-20,299.9461,287.41174,291.56216,284.66,98815.625,-4.4703484e-05,184.2843,-1.367639,4.076262
2015-02-21,300.94214,289.25098,294.46262,287.73862,98323.46,0.0,202.31123,-1.1560503,2.1655543
2015-02-22,300.4849,289.94266,293.89755,288.67102,98646.164,1.0249839,86.76841,-3.146074,0.6910944
2015-02-23,290.50504,275.1074,278.93167,275.3944,99999.01,2.1583383,36.025936,-1.6379962,-5.0194263
2015-02-24,278.61078,274.4691,275.6582,271.45505,99843.09,0.31499937,127.707886,-0.80678207,-1.6302527
2015-02-25,293.64774,275.84235,281.07254,272.77884,98742.71,0.002520159,238.3275,1.4833864,-0.90263635
2015-02-26,293.39795,277.307,284.67734,274.80258,98748.48,0.0,225.4744,-3.2345393,-0.60543084
2015-02-27,286.37177,275.20273,277.80313,271.08783,99803.875,0.6660316,42.57997,-4.371757,-2.8140886
2015-02-28,279.43314,273.9954,275.81503,274.1763,99717.51,3.6391876,40.147095,-2.5289078,-2.3558123
2015-03-01,282.71628,277.98477,279.77072,279.21667,99560.59,1.6367528,40.204803,-1.7031342,-1.3723911
2015-03-02,283.22675,279.81342,281.45242,280.44968,99714.68,2.8846338,48.18429,-2.0175703,-1.5690497
2015-03-03,288.42874,280.11942,282.3762,281.65128,98961.375,2.6255865,69.078415,-1.2256815,0.5135944
2015-03-04,293.2271,287.26035,289.89133,288.35464,98283.586,0.5198754,67.84061,-1.3017875,-0.2932009
2015-03-05,292.85266,275.6251,280.39062,273.52048,99894.43,1.8753502,204.07042,-0.784615,-6.086988
2015-03-06,286.25253,274.1193,279.46295,267.27637,100682.1,4.4703484e-05,236.7752,-2.3280323,-0.87768155
2015-03-07,290.2472,278.17654,283.84232,269.60434,100242.555,0.3934307,223.56569,-1.4858055,1.7725474
2015-03-08,289.6051,282.98895,285.699,280.55533,99534.02,8.291977,110.961205,-1.6208863,2.2184327
2015-03-09,291.76978,284.63998,286.9899,285.5288,98721.59,14.557909,53.74437,-2.2706616,-0.14497642
2015-03-10,295.75403,285.43668,289.22403,284.9774,98818.15,0.012204051,228.83412,-0.5379768,-1.1532393
2015-03-11,294.84192,283.67563,288.31757,283.23007,99380.34,-4.4703484e-05,189.4955,-2.1219332,-1.7118942
2015-03-12,297.46658,283.70895,289.35965,283.2454,99346.81,0.02556853,168.3721,-0.5485694,-1.43761
