day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2009-01-01,292.47525,289.1108,290.28354,286.96658,99173.09,0.8683484,374.4408,3.1566575,-6.1580563
2009-01-02,292.54797,289.43277,291.1835,289.71182,98925.914,22.28574,198.30585,4.152143,-8.309407
2009-01-03,290.1465,285.73975,288.18604,283.15552,99331.19,0.055767596,291.68228,4.457792,-2.289365
2009-01-04,289.78104,287.13226,288.2797,283.56998,99960.47,0.00052154064,368.20145,0.23151785,-5.0388136
2009-01-05,290.39197,287.87033,288.95508,284.88882,99757.37,0.095414,368.5687,2.4561102,-6.7179847
2009-01-06,290.5804,288.47208,289.1749,284.91,99519.875,0.5482621,346.43414,5.393497,-7.4699535
2009-01-07,292.13873,289.00024,290.06778,288.23984,99635.445,0.36912972,346.53607,0.21339393,-6.377079
2009-01-08,292.8452,289.18353,290.72867,288.21707,99372.99,0.9481665,330.75854,0.48854005,-5.479929
2009-01-09,291.48776,289.24734,290.17142,288.3952,99067.75,1.5312359,218.20428,2.4038785,-4.208964
2009-01-10,290.39948,286.5175,287.86697,284.58685,99682.51,1.9117166,127.49156,-3.0348482,6.308171
2009-01-11,290.15045,287.3959,288.66965,284.84354,99682.37,0.47535077,190.48042,-2.5490792,4.4895387
2009-01-12,290.996,285.93298,288.60083,284.84872,99308.01,0.16467273,264.17963,-1.3200773,3.1306744
2009-01-13,290.78754,286.02118,288.27954,283.47284,99550.18,0.15412644,279.5955,-1.7873629,4.670845
2009-01-14,291.80353,286.16727,288.88672,284.06876,99422.875,0.0,374.04727,-0.68459016,-0.28493938
2009-01-15,291.42044,287.78287,289.43863,286.43503,99028.15,0.0014249235,371.66177,-0.19089167,-6.22483
2009-01-16,291.69727,288.56894,290.03915,287.45978,98724.0,1.0627154,356.2167,1.677728,-7.8905025
2009-01-17,291.2661,287.41,289.71313,286.80453,98284.19,14.869225,271.61243,4.106188,-6.792621
2009-01-18,289.06876,286.5921,287.66873,283.90744,98122.77,7.1936994,301.03394,5.190681,-3.0697525
2009-01-19,289.8374,287.5361,288.7732,283.70346,98922.25,1.4596899,289.9607,4.2471642,-0.95544165
2009-01-20,290.36917,285.86646,288.19724,283.4119,99998.13,0.19137561,292.24094,-0.20608436,0.10768991
2009-01-21,291.1268,288.11093,289.43683,285.33005,100439.09,0.7677656,317.48712,1.1454948,-5.4212155
2009-01-22,290.74252,288.3646,289.49863,286.69016,100456.13,1.2112316,324.30182,2.0064156,-7.2413273
2009-01-23,291.31848,287.55978,289.4161,286.691,100340.02,0.26026368,349.7318,1.0780555,-6.778024
2009-01-24,292.02048,288.94717,290.34506,287.4502,100221.055,0.00230968,357.87677,0.24589221,-4.2516503
2009-01-25,291.92715,288.3901,290.02408,287.28033,99861.99,0.009849668,349.76862,-0.5207017,-5.5116277
2009-01-26,292.5729,289.28104,290.86832,288.72073,99045.914,1.5868415,323.58072,1.3137162,-4.311695
2009-01-27,289.73285,285.0071,286.77606,281.46695,99493.54,1.2546852,200.47722,-1.1827108,8.845896
2009-01-28,290.24783,286.18744,288.10825,282.4771,99902.72,0.33296084,312.57413,1.823226,-1.8548298
2009-01-29,291.96017,287.87918,289.17636,286.24515,99721.305,0.31373835,287.76117,0.1797884,-5.4009495
2009-01-30,292.69675,288.86005,290.55206,287.7713,99557.9,0.017680228,334.08905,0.4900038,-4.575544
2009-01-31,292.7914,289.6924,291.14963,289.16168,99205.24,0.11872128,324.66022,0.32480517,-6.918134
2009-02-01,292.245,287.10077,289.43008,284.3145,99181.25,0.08991733,245.25467,-0.67548305,1.16179
2009-02-02,290.85223,286.21634,288.6589,283.01303,99712.88,0.0,267.40222,-1.3352972,0.0512473
2009-02-03,290.5613,288.06577,288.9146,285.07574,99444.02,0.2966365,287.13464,3.4493759,-6.05014
2009-02-04,292.45117,287.77173,288.87225,285.81934,99546.88,3.1493976,183.07663,-0.6515916,0.47255972
2009-02-05,293.03503,288.94714,291.0463,286.45795,99596.805,0.4068073,226.4437,-2.2339525,-2.2679644
2009-02-06,292.0057,289.73105,290.8971,288.78207,99464.18,0.6830431,302.15353,3.8015187,-5.675884
2009-02-07,292.84955,290.46555,291.4105,289.54248,99525.82,0.37613884,310.85666,0.087165445,-5.429088
2009-02-08,292.5925,290.4801,291.32486,289.65134,99475.375,0.89231694,297.95892,0.8213647,-7.7082305
2009-02-09,292.7054,290.04364,291.1158,289.71182,98912.125,18.875229,193.08806,2.9121478,-5.8179646
2009-02-10,292.51166,290.45877,291.4587,290.46133,98965.77,4.7151465,124.80845,0.068418495,-1.8324594
2009-02-11,292.58994,290.80917,291.655,289.82587,98958.57,10.973154,176.31245,0.45097888,-2.602594
2009-02-12,292.47122,286.77002,288.72415,286.38638,98480.9,41.207172,51.494675,0.4180478,2.527975
2009-02-13,287.37158,284.5183,285.67966,279.47958,99933.29,0.8326136,118.19227,-2.4967759,7.3106747
2009-02-14,289.22186,284.2586,286.4418,280.2177,100317.19,0.011203811,246.54097,-2.0443115,1.3874186
2009-02-15,289.63895,287.92114,288.85526,285.39893,99590.75,3.7202601,274.84897,3.6712716,-4.606961
2009-02-16,289.54245,285.12067,287.13977,282.37354,99861.12,1.3045557,178.03134,-2.1622732,4.018546
2009-02-17,291.4216,286.2726,289.12308,284.1061,100099.32,0.0010114163,305.5505,0.494321,0.1361896
2009-02-18,292.20746,287.573,289.7991,286.65372,100157.164,0.007841736,287.89075,-0.391139,-0.56410545
2009-02-19,292.2858,289.87137,290.93008,287.78073,99243.87,33.935863,211.26447,-0.8117135,-4.3798547
2009-02-20,292.3088,290.07977,291.17853,290.2524,97983.88,21.914722,97.75638,3.1792495,-4.9517746
2009-02-21,292.00613,288.63797,289.95535,287.93423,98293.65,2.5695302,263.74005,5.8590274,-6.428007
2009-02-22,290.1874,288.05682,289.11072,285.49777,98788.43,1.6859696,267.6251,7.4075236,-6.12476
2009-02-23,290.1271,285.69788,288.2027,284.8723,99382.54,2.857838,250.67368,3.299184,-2.1075141
2009-02-24,289.0782,284.82147,286.79623,283.01523,99942.78,0.83993375,215.09036,-1.2748097,3.6494896
2009-02-25,289.99182,285.8329,287.83395,283.9649,100010.51,0.065393746,209.94736,-0.7362457,0.3226285
2009-02-26,291.7195,287.301,289.19025,285.91623,99886.52,0.020634383,224.94353,0.26751834,-1.7857122
2009-02-27,292.30582,289.9679,290.76685,287.79468,99831.69,10.917233,145.38618,-2.6688404,2.2348812
2009-02-28,291.3394,289.51004,290.40848,288.30795,98834.13,25.322289,105.65205,-3.4424992,-3.7466843
2009-03-01,290.90576,288.71478,289.71985,287.77383,98808.53,1.4208462,247.20992,5.3182855,-5.68154
2009-03-02,290.5788,288.04565,289.47247,287.24075,99675.07,0.6793663,225.94693,0.481413,-1.3851705
2009-03-03,290.76324,283.7406,287.0566,282.3371,100891.125,-4.4703484e-05,258.62006,-3.1320164,2.4837775
2009-03-04,292.3299,288.2423,290.0935,285.42477,100564.945,0.0,263.0783,-1.0677599,-2.1451156
2009-03-05,292.9897,290.61688,291.5482,287.6411,99589.76,4.01894,96.882484,-2.8588717,-2.9075956
2009-03-06,293.22015,291.19434,292.06577,289.96484,99085.49,5.8365073,141.13423,0.79268664,-5.4652524
2009-03-07,291.08832,288.72354,289.74405,287.72168,98643.07,0.5303118,257.67737,3.793164,-4.8164277
2009-03-08,290.6069,287.77164,289.324,285.02936,98446.164,0.26106834,235.81245,6.3507113,-2.4721065
2009-03-09,289.42007,285.4257,287.50806,280.88266,98996.91,0.28070247,241.57251,3.426356,-0.7007639
2009-03-10,289.48514,284.6689,287.07715,281.49286,98454.414,1.0694041,242.69876,7.506841,-2.251623
2009-03-11,288.5163,281.88846,284.18256,276.88947,98833.81,0.327358,176.72946,2.6840427,5.310627
2009-03-12,289.1293,286.1217,287.637,283.3665,98756.68,0.2486892,177.14539,1.8584825,0.89009386
2009-03-13,288.17383,285.02496,286.28647,281.5557,99979.9,0.06802846,127.38736,-1.5816442,4.8487496
2009-03-14,289.42795,283.56235,286.46924,281.0358,100646.46,0.013872981,194.46234,-2.6199973,1.5691777
2009-03-15,291.06766,285.60193,288.23166,283.0391,100708.01,4.4703484e-05,258.6617,-2.115167,-0.6226209
2009-03-16,291.4729,287.40353,289.074,284.98984,100461.66,0.02009049,230.24696,-1.8238529,-0.4570264
2009-03-17,291.31232,287.9781,289.5848,287.2751,99833.1,0.09296462,224.0975,0.7808402,-2.7558396
2009-03-18,290.66928,288.52673,289.95682,288.1522,99182.445,7.7686048,199.31189,3.8168542,-6.783823
2009-03-19,290.28787,285.5832,288.21948,284.87854,99016.94,0.13887137,215.47296,3.9101603,-2.3028252
2009-03-20,289.29932,282.9345,286.67276,283.55368,99511.74,0.34354067,174.97403,-0.512237,0.5269401
2009-03-21,289.19522,284.21396,285.88358,281.91843,99630.125,6.2300415,174.93266,0.49277163,6.275892
2009-03-22,285.97275,281.0556,283.90915,279.48453,99731.195,1.2727529,115.22944,-1.2691721,7.7109013
2009-03-23,286.7323,284.35226,285.32944,281.4915,99914.555,0.9995941,112.20442,-0.35014054,8.407574
2009-03-24,288.85526,283.717,285.93527,281.5221,100401.305,4.4703484e-05,222.47542,-0.017630398,0.8791073
2009-03-25,289.65143,286.00107,287.68765,285.376,100455.96,0.016655773,213.3862,-0.112300344,-4.614138
