day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2007-01-01,301.5337,293.33508,296.92752,293.07053,95292.445,2.3462996,241.4502,-2.2922337,-0.3644834
2007-01-02,301.37152,293.51752,296.8154,293.26346,95338.44,2.5957878,183.32678,-2.5202425,-0.6001597
2007-01-03,299.91058,293.2603,296.17194,292.8269,95289.43,1.5657041,151.13365,-2.4727561,-0.89379936
2007-01-04,301.9602,293.7253,297.50912,292.76346,95062.59,0.13935752,212.42224,-1.3131236,-1.3908868
2007-01-05,301.6898,294.37793,297.58334,293.31503,94999.18,0.9467751,177.73145,-1.7591015,-1.5158232
2007-01-06,302.1758,293.865,297.7015,293.91574,94994.82,1.0816325,216.32443,-1.4941874,-1.12966
2007-01-07,304.23022,293.65234,298.35403,294.50394,95118.07,2.241507,238.76839,-1.2085224,-0.40866473
2007-01-08,304.7338,292.99402,298.62552,293.3857,95054.51,0.18252432,294.49622,-1.4941114,-0.17396383
2007-01-09,304.03345,292.4274,298.36343,292.50778,94990.555,0.052487478,294.90866,-1.2219926,-0.31020847
2007-01-10,304.50995,293.5868,298.76147,293.7384,94867.74,2.9619281,286.70297,-0.9175398,-0.8302207
2007-01-11,304.19025,294.50183,298.70166,295.27615,94829.086,10.427721,268.18713,-0.5314142,-0.28531972
2007-01-12,305.95905,294.46735,299.16946,295.47836,94626.13,9.443727,253.90784,0.112976395,-1.2131866
2007-01-13,303.79504,295.76645,299.3533,295.53598,94407.66,15.859621,229.7264,1.5580059,-1.768014
2007-01-14,304.88644,295.70792,299.2601,295.15146,94580.555,5.335758,200.89804,1.5958055,-1.9700199
2007-01-15,303.16187,294.82373,298.88168,295.3761,94823.44,11.438426,258.21765,0.44544134,-1.2065736
2007-01-16,303.79428,295.40842,298.63785,296.4393,94990.48,14.520284,215.7123,-0.80423117,0.2274671
2007-01-17,305.20145,294.19788,299.33923,293.45346,95125.69,0.49980357,273.16708,-2.4420137,-0.24141113
2007-01-18,306.45285,294.19055,300.14438,293.0103,95024.086,0.0,347.82382,-0.8022844,-1.8583149
