day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2021-01-01,305.40128,294.43234,299.0399,294.19528,96464.04,1.8912898,282.4281,-0.019950405,0.27395543
2021-01-02,305.16467,295.923,299.532,294.96915,96313.32,3.1690524,285.9602,0.09072489,1.005836
2021-01-03,306.19458,296.08896,299.56174,294.60672,96108.88,3.5633986,292.04785,0.49996778,-0.70025593
2021-01-04,302.53702,294.2169,297.0978,294.36667,96169.73,10.220995,194.88814,0.7160856,-2.2710798
2021-01-05,301.51245,293.82944,297.60855,293.9924,96189.57,0.69534963,223.24002,-0.78720045,-1.2563686
2021-01-06,301.6822,293.91626,297.33762,294.17096,96340.15,12.125172,233.55069,0.4960321,-0.123706676
2021-01-07,305.43256,293.9616,298.9169,294.35794,96373.72,0.53803253,287.00095,-0.58894056,1.0274156
2021-01-08,304.19852,295.04672,299.5364,294.82126,96328.04,1.2359451,290.82138,-0.102028966,0.6347266
2021-01-09,305.55112,295.17935,299.9846,294.76987,96182.625,0.32421947,301.44934,0.5748909,-0.00086737674
2021-01-10,302.70267,294.9595,298.56592,294.47147,96281.19,2.4938955,253.76637,-0.001992489,-1.0250238
2021-01-11,305.904,295.07187,298.80746,294.93936,96280.56,3.9751008,247.63342,0.42156032,-1.1839496
2021-01-12,306.37863,295.25204,299.1192,295.02502,96252.27,3.471529,288.41818,1.0376009,-1.3876271
2021-01-13,302.23917,295.69293,298.0165,295.5298,96236.18,20.720732,150.838,1.3530668,-0.24711864
2021-01-14,302.5548,294.88126,298.07224,295.21854,96117.38,7.453125,212.87439,0.44432446,-0.3727288
2021-01-15,301.02875,295.22137,297.41113,295.69403,96108.82,13.21392,114.92516,0.2965307,-1.9617411
2021-01-16,302.5638,295.21954,297.35983,295.0425,96090.6,12.720358,158.47403,0.37246624,-2.266937
2021-01-17,299.26584,295.17734,297.15396,294.83115,96168.29,7.9963784,165.95619,-0.1927559,-2.155663
2021-01-18,298.3854,294.29593,296.16522,294.18216,96229.56,12.373428,122.045975,0.6368061,-0.40280852
2021-01-19,301.59338,293.04916,296.6027,293.09366,96247.03,1.542639,199.76956,-0.089631915,-0.05356087
