day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2004-01-01,268.36758,256.97778,262.68878,259.9011,97216.375,0.37960708,32.706257,-2.3151875,2.7879658
2004-01-02,270.55035,262.22675,266.27274,264.96442,96244.59,3.4098215,19.275944,-0.84176487,1.717102
2004-01-03,270.3762,250.24124,256.04745,253.46661,96971.65,0.73328245,65.07535,5.674103,-1.3270183
2004-01-04,252.6223,244.0394,248.35992,244.97797,98368.34,0.19760616,70.12783,2.0109947,-0.4148662
2004-01-05,249.4696,241.62642,245.36842,241.62901,98450.21,0.0033583492,74.34077,3.8753595,0.98870295
2004-01-06,257.91458,247.96922,253.07411,249.73302,97512.82,0.38956106,66.76645,5.252895,0.767543
2004-01-07,260.93738,252.36462,255.98206,253.2347,97753.5,0.06298721,74.29457,2.7792675,1.0727428
2004-01-08,260.83664,249.71492,254.88013,252.16399,98251.94,0.0021094456,66.59269,-1.275359,-0.95205516
2004-01-09,264.33392,256.39224,259.44537,256.4991,98737.87,0.29868448,59.25554,-1.7772069,0.48285994
2004-01-10,269.4991,264.27283,266.3376,265.0176,98012.414,0.25325269,41.562275,1.243704,1.996101
2004-01-11,269.591,267.45538,268.98676,268.26102,96743.79,1.3037659,35.188366,0.30687323,-0.49202737
2004-01-12,267.58414,261.31158,265.014,263.60132,97413.086,0.8231625,42.639126,3.7538278,-0.692586
2004-01-13,267.46307,250.99063,258.00586,255.23772,98333.72,0.15713833,75.964165,1.1755894,-1.4620991
2004-01-14,262.14587,257.51083,259.66916,256.96396,97369.46,3.741946,63.660854,-1.4710542,-1.283138
2004-01-15,263.75473,257.22275,259.74213,257.44284,97403.4,0.31931138,42.339676,-1.3563844,1.6428022
2004-01-16,268.64108,263.18472,265.17212,262.93814,97088.305,0.10012649,51.57219,-3.5284674,2.9539216
2004-01-17,269.93362,253.5344,264.4227,261.92245,97154.414,0.96607953,53.20297,3.4097946,-1.411029
2004-01-18,253.34962,244.60919,248.35121,244.37756,98109.914,0.05329959,83.55992,2.58545,-3.5495985
2004-01-19,256.11398,244.55728,249.74475,246.24463,98340.41,0.012969598,70.1477,-0.18676965,-0.43057027
2004-01-20,264.3539,254.08908,257.6219,254.66069,97993.03,0.29842183,70.44029,-0.6957938,2.5156057
2004-01-21,268.52344,248.03235,260.4293,257.91397,96936.09,2.201898,79.5919,5.066785,-1.7362376
2004-01-22,253.0711,244.3543,247.5819,243.73695,98066.18,0.042682514,80.0068,3.2016933,-1.5313663
2004-01-23,257.56744,252.06244,254.5464,251.27502,97077.77,2.5301223,57.04589,-2.3363311,0.34464633
2004-01-24,256.86002,244.73346,250.71729,247.44734,97913.76,0.0057779253,93.13407,-1.1196905,-1.5604626
2004-01-25,258.85193,253.8644,255.84108,252.34398,97761.37,6.2636566,29.783924,-4.0779085,-0.5728467
2004-01-26,261.22812,257.90616,259.0027,256.32504,97561.94,5.827891,54.544224,-2.8482687,0.5129178
2004-01-27,259.88544,246.53845,252.2198,249.54893,97687.81,0.36447868,81.329834,2.1370778,-1.5064454
2004-01-28,253.90448,241.65918,245.43987,241.55638,98036.9,1.4216406,102.39826,3.9455407,-2.2659562
2004-01-29,246.26338,237.19037,240.46562,236.08794,98308.664,0.025443733,102.51468,2.164199,-1.7912631
2004-01-30,248.47694,234.69604,240.41185,236.16975,98201.13,0.006388873,106.33091,1.6389648,-1.3967735
2004-01-31,254.55046,242.393,246.72713,242.74408,97610.695,0.48011357,37.2706,-1.0707754,-0.016649043
2004-02-01,260.99564,254.54323,256.80908,253.53304,97804.086,0.16130134,78.06148,-0.93228793,0.9287917
2004-02-02,260.58023,251.29251,256.569,253.67162,97920.79,0.02184324,90.89013,1.1106974,-0.63291186
2004-02-03,257.39972,243.56615,249.94533,245.76038,97970.164,0.0032261014,112.596535,2.7665231,-0.76124364
2004-02-04,263.23523,246.43857,252.94243,247.89787,98283.805,0.00072829425,112.264275,1.3832883,1.7570658
2004-02-05,270.06696,263.342,266.61874,264.02097,98197.195,1.8630885,54.860516,0.42127466,3.705962
2004-02-06,270.01236,259.0369,263.71445,261.72754,97871.81,1.5301443,71.406265,1.8459522,-2.6942327
2004-02-07,263.55508,252.33168,257.96988,255.08234,98072.336,0.12342632,102.88271,0.3454484,-0.6851806
2004-02-08,270.0181,260.37024,263.86346,260.33112,96891.78,0.54872596,65.752495,3.0069342,4.2672296
2004-02-09,270.0726,260.71994,266.89606,264.94754,96581.375,0.9143781,70.65595,3.6001809,-1.9165258
2004-02-10,263.2675,254.36363,258.9933,256.3323,97239.81,0.230968,98.160995,1.9102341,0.58811516
2004-02-11,264.39023,260.9123,262.30682,259.84793,97214.98,1.4507399,86.03224,-1.8471955,-1.7273874
2004-02-12,263.11896,250.56467,256.96964,253.85722,98179.94,0.053191558,97.96341,2.7360837,0.8023832
2004-02-13,271.96997,260.6793,264.79495,261.15735,96642.555,4.4703484e-05,127.28709,4.1617613,1.2311767
2004-02-14,267.48495,248.43015,255.02882,249.14612,97972.69,0.0046808273,137.08086,1.952233,-3.5657198
2004-02-15,260.08722,243.34047,251.03587,245.7199,98474.15,0.003181398,122.90826,0.41865215,0.29081511
2004-02-16,265.7588,259.65024,261.7692,256.67783,97816.44,1.185583,80.34944,1.0382661,3.002127
2004-02-17,267.52567,256.14868,261.31735,258.6633,98267.85,0.03391877,111.182686,1.7806673,1.3926033
2004-02-18,274.42767,266.3426,269.79898,266.50735,97181.52,0.030972064,126.1858,3.2066753,1.8537375
2004-02-19,273.98636,269.34534,271.12863,268.80737,96878.4,0.76050687,52.52552,-2.0876029,-0.21936335
2004-02-20,273.2723,271.95743,272.59152,271.36887,96392.914,4.5190043,53.053555,0.08531338,-0.8365131
2004-02-21,272.99292,265.18506,269.80557,267.0131,96911.6,0.0802204,138.53041,2.480448,-1.1078674
2004-02-22,275.14243,269.32422,271.58875,269.7504,97100.414,1.0443051,98.66351,0.56033236,1.5842104
2004-02-23,274.14172,272.2732,273.10922,271.1786,97779.4,0.1814887,98.126884,0.8070931,-1.9595667
2004-02-24,272.29712,269.10187,270.89163,268.54123,98285.43,0.061215833,76.69408,0.8138316,1.1596192
2004-02-25,274.17966,269.27518,271.10037,268.12845,98134.04,0.090813264,138.10948,-0.10524257,3.8627746
2004-02-26,276.72784,270.31894,272.5519,269.47055,97604.49,0.08212961,140.54,-0.480225,4.7113223
2004-02-27,278.6144,271.2575,274.2899,269.9148,97419.85,0.0,130.44,-1.9321685,5.123724
2004-02-28,277.14508,273.06653,275.2426,271.8258,97414.66,0.0,146.87396,1.5263686,2.8341382
2004-02-29,275.568,270.60263,272.1888,270.69504,97407.0,2.4473834,34.565228,-2.24606,-1.9195
2004-03-01,274.2113,273.08774,273.68033,272.89758,96683.875,4.696587,53.953995,-2.4618146,-2.830373
2004-03-02,274.06738,269.65808,271.85117,269.91974,97334.98,1.8170867,101.81674,1.8911167,-3.579138
2004-03-03,271.54636,264.1704,267.236,265.673,97940.65,4.2032337,72.621994,0.09056842,-0.5685399
2004-03-04,270.7862,257.94803,263.69583,261.4575,97592.555,0.10970794,136.49153,-1.5430717,0.5758056
2004-03-05,272.5243,269.33914,270.3452,268.46936,96730.51,4.785532,76.748886,-1.7719275,-0.20863266
2004-03-06,272.6079,265.5438,269.07864,266.92947,96380.75,0.6923508,102.48698,0.8114396,2.304967
2004-03-07,273.24222,269.58807,271.1372,268.0607,96936.5,0.57282484,108.03628,4.4065976,-2.3470843
2004-03-08,276.16504,262.43802,269.019,265.83292,97368.69,1.0266826,170.16147,1.7559446,0.49377608
2004-03-09,278.37073,266.08582,272.63333,269.70267,97879.164,0.0,177.82333,2.0594056,0.3454379
2004-03-10,277.54065,267.38593,274.96088,271.13828,96358.15,3.1767879,79.52516,4.1251855,3.1113575
2004-03-11,267.85352,253.70493,257.68954,254.64398,97564.79,0.82363373,183.57928,4.663665,-3.9804914
2004-03-12,271.2217,254.56158,260.21518,255.8822,97960.44,0.014824793,183.26918,1.0687641,1.4833075
2004-03-13,277.3508,269.7613,271.83432,267.6891,96770.57,1.2788885,115.71873,-1.7508615,3.65566
2004-03-14,273.6065,267.35385,269.3053,267.53687,96796.52,3.356439,123.70949,5.638922,-2.9351895
2004-03-15,272.26086,256.02945,264.75684,262.09018,98274.84,0.028274953,198.61055,-0.0685944,-0.17885025
2004-03-16,273.04022,266.21475,269.47226,266.20032,97397.31,2.078032,128.54427,-0.70853275,4.7040114
2004-03-17,274.8594,266.8246,271.5284,269.1813,96456.75,1.019597,156.49033,2.6195757,1.2543286
2004-03-18,275.17612,267.49063,271.78287,268.3975,97101.375,1.0271873,184.94948,2.1715825,-1.5917292
2004-03-19,281.55002,267.87387,274.09332,269.37524,96879.5,0.83740056,164.34126,-0.20235993,3.8636
2004-03-20,278.87302,263.68457,269.3783,265.75565,97677.555,0.4689768,156.94391,5.9087873,-3.1096623
2004-03-21,267.42813,257.14856,262.32346,258.50296,99570.79,0.045569614,221.21645,1.9192029,-2.3267844
2004-03-22,275.9594,258.69897,267.06808,261.12448,98212.01,0.041661784,187.01237,3.434061,1.1226772
2004-03-23,276.0043,260.14273,268.66443,263.71094,97689.52,0.078173354,226.31671,-0.6692298,-0.64521796
2004-03-24,283.8132,274.48108,277.21762,272.43045,96647.15,0.3096275,206.63896,0.8982211,2.6933506
2004-03-25,287.3118,273.31433,279.43762,276.34415,96833.695,0.31713212,144.4076,-0.0676131,2.2449555
2004-03-26,284.10486,267.7773,273.68463,270.9331,97833.82,0.018229708,169.32051,-0.0042074523,-2.0482543
2004-03-27,279.19116,273.6291,275.9666,274.8878,97299.28,0.41084737,43.930504,-5.515186,3.8516216
2004-03-28,281.6311,275.80557,278.75266,278.35617,96065.31,9.832124,45.21306,-0.49268046,2.5342247
2004-03-29,277.40283,271.60736,272.89734,269.51862,96933.82,2.1087937,126.80476,5.1974654,-1.9063234
2004-03-30,277.35568,268.60602,271.60834,265.81134,98214.19,0.016776845,240.06027,0.9316613,-2.955923
2004-03-31,280.89914,269.81216,274.56265,268.32205,98122.23,0.0,249.04742,-1.7408582,1.1449407
2004-04-01,283.50653,271.119,276.6644,267.87857,97818.1,0.0,254.41255,-2.3884258,2.506956
2004-04-02,284.89914,271.09683,278.0493,269.26028,98115.5,-2.2351742e-05,219.9262,0.102436155,0.5352636
2004-04-03,281.18326,272.19272,276.06094,270.80502,98311.73,0.22485572,233.84119,2.0172155,-4.3894095
2004-04-04,281.3229,269.1107,274.21252,266.4866,98074.06,0.0,257.33395,-0.14883085,0.5484576
