day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2018-01-01,270.95212,266.20685,267.88773,263.81604,95710.875,2.0344331,77.165184,-1.9441147,-4.3429637
2018-01-02,273.52634,267.72076,269.54813,264.00528,95432.15,0.017419457,99.71565,-1.3261974,-0.47722006
2018-01-03,285.56024,265.2509,272.4874,263.7455,95292.5,0.0,169.91177,1.090471,-3.2161694
2018-01-04,284.68768,269.94388,275.9846,265.99966,94922.12,4.4703484e-05,124.10787,-1.131426,1.0181391
2018-01-05,287.96762,276.6058,280.98578,271.79343,94876.99,-4.4703484e-05,161.19179,-0.29577795,3.490512
2018-01-06,288.42966,275.75912,281.17856,277.35056,94788.4,0.0,129.8399,-0.97871685,3.7796803
2018-01-07,287.61438,283.55594,285.3435,283.82263,94167.914,0.21058694,27.042902,-0.6530377,5.5863705
2018-01-08,292.5688,278.66183,284.75607,276.2805,94385.4,0.0,168.96512,0.7778835,-3.6971262
2018-01-09,293.46176,276.5877,283.2316,274.6332,94376.35,-2.2351742e-05,168.41733,-0.79303575,2.0011432
2018-01-10,292.38763,281.0624,285.5822,278.43976,93685.1,-4.4703484e-05,167.05812,-0.9263765,5.063977
2018-01-11,289.6078,281.2641,285.18207,279.33688,93516.04,0.005621463,159.11928,1.7306652,-1.6599554
2018-01-12,287.77084,272.058,279.63397,264.76437,94766.63,0.0,176.31291,0.34849668,-2.922039
2018-01-13,285.73746,271.9795,278.2697,266.47986,95242.73,0.0,176.33456,-1.6302081,-0.30595478
2018-01-14,287.05045,271.9457,278.60947,267.67587,95291.06,0.0,175.11148,-0.51978904,4.153255
2018-01-15,290.42435,276.03345,281.77563,276.7417,94849.27,0.0,165.60054,-0.6108298,4.143141
2018-01-16,285.5282,268.0897,273.1674,264.9302,95557.53,2.10746,43.285065,-2.619515,-6.172791
2018-01-17,276.73822,267.27298,270.64908,256.10068,95874.336,-4.4703484e-05,138.30888,-1.150361,-1.536476
2018-01-18,280.16644,272.34424,274.9483,261.8675,95346.26,0.16090088,144.37404,-0.029421726,2.6143117
2018-01-19,287.83762,274.10147,278.23965,274.72684,94638.28,0.45489335,131.76889,0.3237547,3.9776886
2018-01-20,291.13422,279.1246,283.22202,280.19116,94052.31,0.04387088,177.21147,-0.17429204,4.0948997
2018-01-21,291.81607,283.07446,287.162,284.32578,93728.57,0.42190218,111.30184,-0.5839099,4.3101096
2018-01-22,289.7785,276.8499,283.52478,267.5175,94133.16,4.4703484e-05,190.38496,2.792738,-3.8300164
2018-01-23,289.77148,271.60562,280.02615,264.0465,94674.48,4.4703484e-05,189.86356,-0.7380211,-0.6270109
2018-01-24,290.48676,270.76016,279.8534,264.67502,95152.52,4.4703484e-05,189.94081,-1.5042075,1.2301388
2018-01-25,287.6143,273.38477,279.73282,267.22562,95131.586,-4.4703484e-05,140.79018,-1.6603831,3.4755642
2018-01-26,285.73688,282.37878,283.58328,281.27664,94613.74,0.33183956,37.16252,-1.4240828,4.8953757
2018-01-27,292.06406,285.53168,287.34244,284.4929,94520.195,1.591809,118.054695,-0.3056504,-1.041058
2018-01-28,292.15814,276.52667,283.9618,274.51727,94865.76,-4.4703484e-05,191.93903,-1.1373516,-2.6232512
2018-01-29,291.84244,274.11868,282.8312,266.95956,95345.77,0.0,196.67412,-1.561739,-1.8830248
2018-01-30,289.72034,274.22675,281.97385,267.9625,95302.65,4.4703484e-05,196.54764,-1.1253141,2.9755366
2018-01-31,293.11584,279.09988,284.3829,274.7498,94409.28,-4.4703484e-05,190.43648,0.12547177,5.166021
2018-02-01,294.59467,280.97168,287.4608,277.96793,93998.695,0.0,178.55673,0.090197556,1.5589786
2018-02-02,289.03156,276.88596,283.32974,270.34573,95011.22,0.0,174.49081,-2.6864493,-2.7860534
2018-02-03,290.71292,278.56586,283.47305,277.16537,94386.52,0.9849202,155.45033,-0.007083615,4.7043552
2018-02-04,299.10892,278.48956,287.8658,276.8014,93781.34,0.0,203.1925,1.7785538,0.5222974
2018-02-05,294.81543,277.6493,284.3127,276.53586,94286.84,0.05776249,148.70113,-1.9992424,0.05800106
2018-02-06,288.4749,283.9029,285.06818,283.59674,94031.72,3.3672507,43.21976,-1.5101153,2.6846454
2018-02-07,285.4166,273.8135,279.92078,275.62845,94591.53,1.2599956,117.85347,-1.7047793,-4.1473103
2018-02-08,290.02103,271.82346,279.01617,268.84402,95128.445,0.0,191.01825,-1.1596061,-0.91576743
2018-02-09,288.18845,278.64404,283.1734,276.72397,94418.164,0.004801899,149.43237,-0.18027972,3.895396
2018-02-10,291.08682,283.31314,285.27383,282.67435,93739.6,1.5227721,141.03209,-0.423416,1.7993311
2018-02-11,289.10016,270.60614,278.54297,274.67453,93948.09,0.91990644,89.65782,-1.9159247,-3.448907
2018-02-12,286.27997,270.53915,276.88968,266.14038,94789.4,-4.4703484e-05,205.96347,-1.7386049,-0.9954288
2018-02-13,284.80484,279.20087,281.27585,276.2479,94935.85,0.36838835,42.496758,-1.1299506,3.1027534
2018-02-14,292.50436,284.0296,285.91226,284.42386,94848.69,0.25979245,85.02478,-0.42064163,3.7879674
2018-02-15,294.30203,287.58487,290.21027,287.88083,94347.805,0.18174946,131.7935,-0.753352,5.437901
2018-02-16,293.3448,286.6422,290.58777,285.6417,94310.52,0.0022426248,136.3481,-1.6016407,0.121756814
2018-02-17,297.7427,284.90598,289.49796,281.4973,94271.805,1.819592,156.03618,-1.100136,-0.31810093
2018-02-18,295.45493,286.72702,289.09668,286.3538,94212.65,0.5644858,77.853096,-2.4155195,2.247073
2018-02-19,297.84985,290.7289,292.87943,288.60898,93613.28,0.10383874,147.50137,-1.5488253,6.071747
2018-02-20,296.82446,291.53772,293.66287,290.51093,93582.21,2.360005,121.51482,-1.7661403,4.586676
2018-02-21,295.5903,274.52533,282.8434,282.1196,94187.76,47.697433,46.28396,-2.3654652,-3.1931484
2018-02-22,282.62637,273.3422,276.7526,275.88724,94577.15,1.512059,57.368576,-1.5398955,-1.7734079
2018-02-23,286.82477,282.41757,283.48465,283.31107,94377.27,2.0619128,39.424953,-1.2407049,1.6496927
2018-02-24,294.00668,286.0708,289.38745,286.48593,93775.47,0.7510949,158.70374,0.017785707,2.6442447
2018-02-25,296.52222,280.9745,287.50375,274.84555,93964.04,0.24818815,195.14354,-0.57918113,-2.3464296
2018-02-26,295.98,279.04178,287.64206,272.25253,94411.1,-4.4703484e-05,226.44595,-1.5705603,-0.864543
2018-02-27,295.62308,287.04642,290.07538,285.33133,94156.914,0.5947547,108.27749,-2.0924852,4.445103
2018-02-28,296.4441,290.66092,292.9411,290.4895,93627.46,15.818666,171.63873,-1.2216654,2.9342592
2018-03-01,295.7661,283.46298,289.44333,279.3729,93956.25,4.207369,223.30014,1.431904,-3.100457
2018-03-02,294.00003,279.2986,285.73953,280.19687,94735.055,4.4703484e-05,225.66902,-1.9982377,-0.2003131
2018-03-03,292.633,284.7185,288.39246,285.0227,94482.02,0.5238596,96.248604,-2.0839617,3.8843758
2018-03-04,297.25537,289.27548,291.78998,289.29953,94087.43,0.30406004,145.37775,-1.6243528,4.818761
2018-03-05,297.5867,290.32507,293.68527,286.89496,93799.414,0.23474358,202.2949,-0.61957353,1.0781192
2018-03-06,294.74768,281.47272,288.0794,271.79044,94186.1,0.0,248.32298,-2.0691345,-2.579937
2018-03-07,292.39267,277.47632,285.10532,267.10095,94774.375,0.0,256.35617,-2.186846,-0.93455243
2018-03-08,291.68176,280.6652,285.55038,268.1766,94581.9,0.0,245.66386,-1.449639,3.6975915
2018-03-09,294.3992,284.10196,287.84915,280.78488,93895.94,0.031204894,169.52116,-0.56865686,5.631807
