day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2016-01-01,310.74454,295.64954,303.2033,290.92325,94758.35,0.0,344.0292,-1.1017905,-1.0117124
2016-01-02,310.7742,297.54587,303.82672,291.4711,94698.88,1.1347979,303.4856,-1.1376885,-0.6879587
2016-01-03,302.40878,296.86395,299.59094,292.87045,94811.66,3.0368938,103.085266,-0.023204913,1.4418911
2016-01-04,299.95914,295.09384,297.04944,294.46353,95014.0,17.83449,99.98924,-0.19472063,1.2592456
2016-01-05,300.38953,293.5632,296.64426,292.06827,95211.73,2.75643,144.35985,-1.7325767,0.5749323
2016-01-06,304.8028,293.55692,299.10068,291.22177,95059.15,0.0673905,324.52298,-1.4046191,0.9027128
2016-01-07,304.11435,293.39297,298.9574,291.82767,94882.98,0.42388216,260.8133,-1.6505127,-0.56716305
2016-01-08,304.47516,297.04675,300.45026,293.44986,94872.43,6.7419906,266.99292,-1.5027114,-1.6321937
2016-01-09,307.45343,296.13348,300.62308,293.00726,95080.25,0.34442544,314.59796,-2.0187228,-1.6331282
2016-01-10,307.80856,296.42838,301.2957,291.99228,95126.51,0.017790124,311.11752,-2.8007724,-1.5697473
2016-01-11,308.83896,296.195,302.11282,292.34964,95018.88,0.06118603,319.2712,-2.1599965,-1.6842092
2016-01-12,302.818,296.5853,300.16928,293.7341,94848.07,7.4866004,173.05936,-0.7020506,-1.3606704
2016-01-13,302.5418,295.8542,298.3879,295.02753,94816.84,8.881461,149.64067,0.22415346,-1.356104
2016-01-14,304.42108,296.41495,299.3381,293.96823,94813.79,9.769606,199.51907,0.31224713,-2.2276633
2016-01-15,300.58752,296.75867,298.43668,294.09763,94856.23,3.100507,124.08084,-0.080850706,-2.371185
2016-01-16,301.24042,296.01297,297.61417,295.00662,94755.35,7.884126,85.812706,-0.024273487,-1.3595375
2016-01-17,298.2442,294.71985,296.33694,294.9263,94771.19,26.476177,64.10445,-0.9066052,-1.7201257
2016-01-18,301.46823,293.47803,297.51596,293.3242,94828.75,13.032142,215.42041,-1.0898167,-1.7231879
2016-01-19,300.46805,295.22385,297.54742,294.99698,94745.94,14.515907,142.70702,-1.2952802,-1.1789647
2016-01-20,296.85495,295.1481,295.91293,294.56458,94676.48,40.67084,44.28944,-1.7557122,-1.5016141
2016-01-21,296.9261,293.9237,295.15732,293.65054,94670.375,64.753876,86.25534,-2.2301195,-1.5898342
2016-01-22,295.53595,292.3141,293.91867,293.10452,94926.24,23.386038,68.29946,-1.5811878,0.8069699
2016-01-23,299.64505,293.31903,295.71,293.7134,95031.875,8.3677845,69.420395,-0.43382335,0.6809532
2016-01-24,303.14648,293.57578,297.65686,294.23203,95044.38,14.855955,189.16974,-0.59882134,-0.41248277
2016-01-25,301.585,295.54947,297.89072,295.4191,95069.31,12.793158,176.82805,-0.08056475,-0.9486056
2016-01-26,304.8388,293.78857,298.75034,295.22183,94910.35,9.64528,249.67012,0.089753866,-1.2469891
2016-01-27,302.3319,295.2937,298.37204,295.4668,94895.94,12.331836,193.56897,-0.7576287,-1.4348154
2016-01-28,303.36877,295.14804,298.95993,294.6675,95072.625,2.2836738,224.21097,-2.0706131,-1.468433
2016-01-29,303.43005,293.96716,298.58896,293.34824,95285.68,0.6942544,254.29222,-2.5736327,-1.2628816
2016-01-30,304.06345,292.108,298.27377,292.13214,95378.87,0.0030361116,324.70914,-2.5608766,-0.4636577
2016-01-31,302.89923,294.8052,298.5399,293.14905,95390.664,0.7717237,260.59283,-2.3024158,-0.16117097
2016-02-01,305.28635,294.89655,299.348,293.15848,95347.9,0.05962327,326.87003,-1.6823014,-0.035900164
2016-02-02,305.7087,295.1293,299.92798,293.34488,95145.04,0.032402575,293.87192,-1.4569076,-0.53282696
2016-02-03,304.6453,293.9217,299.50577,293.1593,95049.4,0.50609183,276.40347,-1.4782863,-0.38377634
2016-02-04,305.0813,294.69934,299.57275,292.94962,95103.15,0.40831977,276.49472,-1.7931601,-0.22873157
2016-02-05,305.34555,292.95068,299.19638,292.14056,95254.836,0.0011213124,310.6451,-1.523141,-0.11365926
2016-02-06,306.14465,294.57184,299.94724,293.22,95313.91,0.30973926,271.79654,-1.0934014,-0.13086303
2016-02-07,304.87805,294.39377,299.83286,292.95084,95255.38,0.3132075,283.84256,-2.258186,-0.54946923
2016-02-08,305.13727,292.9863,299.06522,291.053,95331.06,0.0063646585,307.5856,-2.1396472,-0.6329164
2016-02-09,306.01266,293.24112,299.64694,291.90714,95405.34,0.0,292.94434,-1.9908727,-0.5678054
2016-02-10,306.7364,292.9022,299.69568,290.56546,95220.15,0.0,352.08185,-0.6668015,-0.2992701
2016-02-11,308.94,292.52753,300.33484,290.07935,94943.375,0.0,345.75677,-0.546572,-0.24927658
2016-02-12,306.0572,294.44125,299.25415,293.24585,94870.41,5.176678,292.77768,-1.5217519,-0.07291186
2016-02-13,302.13342,295.22412,298.13004,294.98883,94953.23,8.598311,193.01697,-1.2288834,-0.22697072
2016-02-14,304.67526,294.22552,298.71594,294.7297,94972.84,4.3805985,252.54234,-0.9364589,-0.6769013
2016-02-15,306.46832,295.22885,299.8302,294.61874,95030.93,0.7349886,277.58572,-0.43031648,-1.1224216
2016-02-16,307.93066,293.92303,300.71555,293.34528,95069.76,0.052845106,304.49948,-0.06320716,-0.51067954
2016-02-17,307.2281,294.6848,301.03836,291.40945,95046.305,4.4703484e-05,334.4987,-1.7107972,-0.6475171
2016-02-18,305.90002,293.65118,299.5586,288.827,95132.04,0.0,291.7896,-1.4280888,-0.77714354
2016-02-19,305.8406,295.23532,300.02292,292.13013,95065.53,0.030629337,311.31,-2.0163987,-1.3374282
2016-02-20,307.19046,293.5156,300.12225,290.993,95074.63,0.13556331,308.97885,-1.8344511,-0.7181535
2016-02-21,306.32056,294.29926,300.20132,291.958,95037.72,0.22021867,269.947,-2.0890372,-0.7749862
2016-02-22,305.43326,294.3125,300.06635,292.09543,95141.305,0.12232922,280.18314,-2.545137,-0.4994199
2016-02-23,305.33817,295.44513,300.10526,293.2856,95307.055,0.88360536,255.4479,-2.2817438,0.15564118
2016-02-24,306.36984,295.3186,300.32687,292.7504,95180.57,0.13917498,292.9693,-1.5924162,-0.20131016
2016-02-25,307.63745,295.1874,300.85123,292.84683,94984.66,0.19728765,286.53723,-1.218341,-0.7932723
2016-02-26,307.56967,295.67377,301.4887,292.84473,94957.02,0.27121043,305.07065,-1.192185,-0.72136134
2016-02-27,306.84753,296.19183,301.19925,292.80756,95124.68,0.07958338,299.649,-1.5048246,-0.5933086
2016-02-28,307.17465,295.52112,301.54572,291.69193,95105.97,0.09040348,312.09256,-1.4403425,-0.39367482
2016-02-29,308.5319,294.9419,301.41248,291.7457,95066.18,0.035099685,311.69678,-1.2619015,0.14499529
2016-03-01,305.72308,296.186,300.77872,292.48685,95215.19,0.15082024,275.01474,-2.4210951,0.4424275
2016-03-02,304.7656,295.1729,299.95224,292.73154,95231.96,0.61610526,226.105,-3.160495,-0.025814855
2016-03-03,306.20105,294.25604,300.06046,291.85617,95034.086,0.007610768,248.11292,-1.7582669,-1.0287842
2016-03-04,306.3111,295.4669,300.48016,292.06305,94871.96,2.613375,242.92346,-0.80030245,-1.1204144
2016-03-05,303.27475,295.38,298.47247,294.3256,95063.25,5.671812,233.51186,-0.013400179,-0.18469422
2016-03-06,304.20026,295.85382,299.622,294.34894,95131.69,2.918536,221.21939,-1.9204749,0.10802161
2016-03-07,305.5774,295.80154,300.18823,292.09073,95144.6,0.01905486,273.76654,-2.5636792,-0.41495264
2016-03-08,304.97586,294.46616,299.60028,291.94376,95154.75,0.04211068,256.91345,-2.4479835,-0.20738828
2016-03-09,305.13412,294.73083,299.74246,292.12894,95104.54,0.4280992,244.96577,-2.7831335,-0.7382434
2016-03-10,306.41696,293.4519,299.84915,290.27884,95014.69,0.0,317.16574,-1.793883,-0.6093195
2016-03-11,306.8239,295.06024,300.66336,291.97717,94965.62,0.07414818,265.09924,-1.1640471,-0.9171136
2016-03-12,305.54272,295.52722,300.2354,292.75626,95063.19,1.8208921,237.47534,-0.83690745,-0.79285455
2016-03-13,306.52847,295.17764,300.2603,292.83804,95226.98,0.13587996,280.50043,-1.6021672,0.520138
2016-03-14,303.422,294.73093,298.87817,292.6359,95416.01,1.430288,227.11078,-2.9548047,0.6284873
2016-03-15,302.48047,293.61804,298.2797,291.81015,95448.79,1.0665208,227.97168,-2.6200137,0.9645079
2016-03-16,303.2309,294.36066,298.12912,293.12485,95487.15,2.5750957,228.72328,-2.1958756,0.84588003
2016-03-17,303.18622,293.69202,297.79703,292.61505,95422.055,3.338823,239.99487,-1.8264036,0.3537656
2016-03-18,305.49826,293.89734,298.9223,291.56952,95307.84,0.12155436,261.71112,-1.6504465,0.2642506
2016-03-19,304.63266,293.97974,299.1241,293.09396,95187.74,0.73788315,253.19847,-1.2838234,0.42608765
2016-03-20,304.89426,294.05853,298.99777,292.72037,95204.12,1.4878623,241.18889,-1.7905189,0.7380778
2016-03-21,304.81845,293.3049,299.11804,292.10547,95265.555,0.22701733,242.6411,-1.7992448,0.4096314
2016-03-22,306.21628,293.33884,299.62723,291.91022,95243.0,0.000750646,278.32944,-1.2500533,-0.047118545
2016-03-23,307.46182,294.1483,300.81204,292.42636,95050.66,0.0014416873,286.948,-1.263297,-0.19208825
2016-03-24,305.74445,295.57916,300.75876,293.1697,95019.15,0.085912645,259.9825,-1.8083992,0.017207712
2016-03-25,306.98434,295.60785,301.0363,292.3274,95141.914,4.4703484e-05,272.62408,-2.8366108,-0.6605925
2016-03-26,306.49573,295.38992,300.72733,292.16992,95230.69,-8.940697e-05,260.73178,-2.3421044,-0.5582081
2016-03-27,305.9602,295.791,300.32492,292.88052,95285.04,0.032436103,249.3245,-2.3629167,-0.35730973
2016-03-28,305.76263,293.6652,299.8263,291.3072,95246.836,0.0017862767,289.63446,-2.3443413,-0.30340132
2016-03-29,306.0761,294.0103,300.15027,292.14597,95308.62,8.940697e-05,273.84048,-1.9515179,-0.06868144
2016-03-30,305.05594,293.86884,299.6692,291.97556,95407.32,0.14644302,220.63454,-2.246515,-0.31479278
2016-03-31,304.85757,294.70398,299.63858,291.94244,95440.555,0.52621216,194.11633,-2.054126,-0.053788748
2016-04-01,307.4605,294.81177,300.686,291.57214,95262.56,0.006156042,269.6893,-1.6931297,0.039991517
2016-04-02,305.03394,294.82068,299.90268,291.7731,95112.23,0.18355064,245.64891,-1.4077107,0.55646175
2016-04-03,305.62912,294.63934,299.97708,292.92117,95141.305,1.1124034,228.71986,-1.8834386,0.08292967
2016-04-04,307.38116,295.03864,300.73434,292.20654,95283.305,0.27489102,251.51501,-1.268339,0.55233425
2016-04-05,304.16745,294.93427,299.45425,292.1693,95416.6,0.9652581,215.17061,-2.094181,0.8801699
2016-04-06,305.17322,294.2305,299.17072,291.06992,95241.48,0.77678823,227.42818,-1.938262,0.62641376
2016-04-07,305.8087,292.639,299.1438,289.86166,95066.836,0.0065751374,256.84064,-1.3170049,0.21708344
2016-04-08,307.38538,293.30142,300.37143,289.91162,94897.0,0.0,261.61197,-0.43262696,0.34726134
2016-04-09,306.87405,293.47702,299.98648,290.75253,94981.4,0.04320219,243.68721,-1.3204924,0.1878026
2016-04-10,306.56985,293.27466,299.6385,290.12054,95021.49,0.0,276.09534,-1.8529334,0.09498336
2016-04-11,304.94803,292.242,299.12552,289.94354,95152.44,4.4703484e-05,239.60046,-2.4711587,-0.47080192
2016-04-12,303.57727,294.9604,299.0015,292.54544,95291.375,0.76020324,200.06062,-2.5813625,-0.110117115
2016-04-13,303.03635,294.0782,298.51666,292.15854,95348.22,0.9727068,181.79936,-2.593834,-0.21708034
2016-04-14,304.02652,292.9172,298.54068,292.38956,95380.28,0.73565173,194.7051,-2.151437,-0.3057609
2016-04-15,306.37732,292.04306,298.9409,290.58517,95330.125,0.0,259.98047,-1.4473776,-0.12027723
2016-04-16,304.02838,292.7511,298.73633,290.68576,95388.98,0.0062920153,204.2011,-2.5163395,-0.4059752
2016-04-17,302.65872,294.43896,298.69373,292.55655,95512.81,1.1542215,167.15405,-3.03356,-0.12627333
2016-04-18,304.58136,292.91724,298.58792,291.62952,95523.35,0.25290996,202.47821,-2.4875047,-0.098034
2016-04-19,302.0853,293.88477,298.3081,291.34836,95423.77,0.5384404,187.60703,-2.7463675,-0.06718319
2016-04-20,302.6598,294.12384,298.22577,292.12936,95351.24,0.4902631,173.41737,-2.2525709,-0.33381855
2016-04-21,304.4131,293.38306,298.4786,291.5851,95252.87,0.3085863,190.02983,-2.3061373,-0.9670966
2016-04-22,305.17624,292.82568,298.60672,290.77005,95280.31,0.10837987,219.6472,-1.709333,-0.2590448
2016-04-23,304.29626,294.10468,298.47144,289.49338,95231.06,0.010237098,251.4561,-2.4740856,-0.61562663
2016-04-24,304.00946,293.04373,298.26645,290.5182,95112.23,0.011321157,198.28423,-2.0470684,-0.9166576
2016-04-25,305.9347,293.25,299.0848,290.2764,94976.625,0.013053417,213.43568,-1.7495502,-0.94897026
2016-04-26,307.15482,292.6368,299.3605,289.485,94856.88,-4.4703484e-05,246.12782,-1.1667179,-1.1837165
2016-04-27,307.4635,292.71152,300.00107,289.5114,94908.1,4.4703484e-05,220.29616,-0.4331785,-1.1138192
2016-04-28,305.96667,295.2157,300.30896,290.67957,95022.03,2.7943795,211.81847,-1.3948537,0.4158784
2016-04-29,297.49658,293.56256,295.49698,292.3586,95206.29,4.2948947,100.74239,-1.7824607,0.78323406
2016-04-30,303.5092,291.26022,296.6136,291.70407,95072.65,0.29964373,185.88596,-0.08133909,0.085737586
2016-05-01,303.14346,293.42865,297.87555,292.55774,95154.445,2.1680872,158.371,-0.5333658,1.5484067
2016-05-02,297.66843,291.3945,294.33737,289.59805,95525.6,1.7186794,81.402214,-2.271875,0.604972
2016-05-03,301.9555,291.0696,295.77954,287.5462,95513.57,4.4703484e-05,206.21124,-0.90819097,0.90513825
2016-05-04,302.08215,290.89645,295.81235,288.834,95412.96,0.011021271,207.36382,-0.7535176,0.38428167
2016-05-05,303.73816,289.97223,296.4308,288.59952,95397.43,0.0,237.38792,-0.8617198,0.38391688
2016-05-06,302.43292,292.24768,296.71164,289.38724,95485.23,0.03629923,166.01332,-2.0177205,-0.14136644
2016-05-07,303.31937,292.2293,296.91208,289.88376,95442.79,0.00811927,208.75104,-1.5655118,-0.008318827
2016-05-08,303.97128,291.4669,296.99887,289.4225,95306.85,0.0012349337,230.83923,-1.4808542,-0.27425864
2016-05-09,303.78973,291.4414,297.19766,288.81976,95296.695,0.0,226.72214,-1.5206947,-0.2986955
2016-05-10,305.2671,291.71875,298.06277,288.6894,95261.125,4.4703484e-05,231.2247,-1.2022623,-0.54061204
2016-05-11,305.72083,290.9903,297.73474,288.1575,95218.914,4.4703484e-05,230.60396,-0.36988375,0.24438165
2016-05-12,303.71582,292.34064,297.76932,290.23624,95291.28,0.0053048134,168.4012,-1.4550039,0.29501978
2016-05-13,301.62442,293.3924,297.19476,291.1775,95391.38,0.7664505,131.24487,-1.8148407,0.7692202
2016-05-14,297.38522,293.23013,295.2222,290.18204,95609.23,1.270987,54.289097,-2.3427734,1.0148083
2016-05-15,298.12448,290.97208,294.3292,289.2875,95640.65,0.4640706,84.51466,-2.1544673,-0.07167087
2016-05-16,304.4681,291.2979,296.68887,289.7593,95426.69,4.4703484e-05,216.23238,-0.19672067,-1.0946783
2016-05-17,306.93616,291.532,298.59787,288.81985,95058.76,0.03655255,208.81259,0.827404,0.009732653
2016-05-18,305.4268,294.6427,299.9261,291.64908,95105.555,0.5787965,190.57452,-0.7620084,0.75495553
2016-05-19,301.86847,295.24884,298.05835,292.86703,95382.055,2.0262692,146.28113,-2.2977166,0.23398526
2016-05-20,300.22452,292.32852,296.0602,292.0143,95672.37,3.9659886,129.33974,-2.5128152,1.3111634
2016-05-21,301.14233,293.61136,296.8198,292.15018,95593.6,1.0965095,109.95753,-1.4425592,1.0858163
2016-05-22,302.04517,292.57315,297.08493,292.6356,95460.26,0.6010253,147.40611,-1.0837761,-0.37268367
2016-05-23,304.6502,292.05878,298.04874,291.4975,95377.46,0.022064894,173.33974,0.038591463,-0.4064385
2016-05-24,298.06012,294.03186,295.83655,291.3717,95663.87,1.1491272,62.469566,-1.9099377,1.2157869
2016-05-25,297.04242,291.77298,294.47028,288.00598,95875.97,0.18872507,75.8445,-1.9586121,1.4362556
2016-05-26,298.05334,290.27356,293.91318,288.51807,95628.46,0.5431846,97.83848,-1.6149613,0.5869798
2016-05-27,300.05875,287.2794,293.8202,286.82224,95500.53,0.0,199.1372,-0.45401803,0.37183645
2016-05-28,298.4202,287.84015,293.49426,287.3926,95632.336,0.0,169.37373,-0.900791,0.31251144
2016-05-29,300.34222,290.66055,294.85925,288.53525,95513.805,0.05190447,124.1432,-0.6751094,-0.5855147
2016-05-30,303.5999,289.2363,295.7537,290.05753,95234.414,0.003091991,202.56487,-0.72745436,-0.86790365
2016-05-31,305.48126,289.44055,297.0405,288.98477,95101.46,0.0,203.4386,-0.23577237,-0.118827105
2016-06-01,305.71027,290.62274,297.84106,289.09546,95053.25,0.0,205.06436,-0.60982734,-0.49287358
2016-06-02,303.85117,292.27435,297.80313,288.2231,94959.445,0.0,196.23578,0.10925337,-0.8631704
2016-06-03,304.74457,290.6133,297.948,288.8644,94942.37,0.0,200.85449,0.29601246,0.3357564
