day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2011-01-01,278.03766,261.91302,270.7991,266.9341,98113.53,0.6286893,65.87252,4.525816,4.876996
2011-01-02,265.16974,259.57663,261.34164,256.8237,99211.26,0.011846423,86.93043,6.6097445,2.856533
2011-01-03,267.99146,264.24133,266.04236,262.2548,99327.04,0.3201887,64.71524,1.5072192,0.16662723
2011-01-04,267.9662,264.385,266.2481,263.1827,98925.875,0.7868707,88.14743,2.7948961,-1.2115511
2011-01-05,267.6917,258.95648,262.50317,259.14957,99051.336,0.23203902,65.15715,2.927427,1.229338
2011-01-06,267.8998,264.24536,265.5316,262.45322,98164.375,0.6218981,74.82169,3.511247,-2.5386026
2011-01-07,264.9391,260.76038,262.26306,258.55545,97471.414,0.3010016,66.13123,3.8575332,-1.9825698
2011-01-08,269.33044,261.05914,264.23996,260.73624,98085.164,0.85427237,76.3352,2.2757223,-5.563561
2011-01-09,267.5228,258.72528,263.4562,260.00754,99885.01,0.018671155,96.347725,2.0122492,-2.519688
2011-01-10,268.36447,259.50192,263.44107,260.6179,100689.0,0.02146326,72.93242,0.32563695,-1.9247884
2011-01-11,269.71536,268.1219,269.08304,266.24655,100190.305,1.5477445,51.384045,-2.3635716,-3.1748555
2011-01-12,269.22577,267.8967,268.5182,265.08813,100212.695,1.0709577,66.19376,0.63554955,-5.965608
2011-01-13,268.7109,264.85608,266.83502,263.2841,100689.305,0.326436,76.5502,2.078976,-2.222673
2011-01-14,268.03503,265.5569,267.04352,264.4641,100095.87,0.90641904,64.27108,1.3071299,0.94232154
2011-01-15,267.96732,264.0292,266.20084,262.84805,99291.086,4.813291,86.78942,3.7004004,-2.185673
2011-01-16,263.32938,257.71225,259.89694,254.92491,100169.0,0.006671995,90.57201,1.2554032,-2.8922408
2011-01-17,272.0825,262.6058,267.5621,263.69653,99005.71,5.9834013,24.956528,1.1162775,5.1668525
2011-01-18,271.54236,263.1333,267.55127,264.5942,98651.086,1.4140131,74.46411,0.36679533,-4.544117
2011-01-19,263.1148,261.11188,261.89642,257.93295,99564.445,0.27947593,71.851166,-0.32508537,-4.509721
2011-01-20,263.3898,258.008,260.52228,256.4564,99379.65,0.069674104,76.12428,4.0723166,0.6514457
2011-01-21,261.33823,253.63812,256.50394,251.05927,99282.72,0.03530644,105.35924,3.7579634,-3.539313
2011-01-22,260.65662,256.82666,258.44028,253.87523,98896.69,0.8723978,96.69753,2.4278927,-0.5750665
2011-01-23,261.01587,252.78174,256.72598,252.68347,100024.02,0.0548549,108.76674,-0.7199437,-3.0446904
2011-01-24,268.2648,260.7562,265.4645,262.02145,99319.63,0.5469266,51.286488,2.2791655,3.8746579
2011-01-25,269.47736,267.27966,268.1098,265.33615,99307.91,0.11809543,99.45569,3.201751,0.8864191
2011-01-26,270.0552,267.87332,268.99466,265.76172,99278.77,0.08008536,85.40681,2.0191076,-1.0219156
2011-01-27,269.648,267.48895,268.86926,266.09225,98784.96,0.93876755,79.68718,2.0710104,1.65213
2011-01-28,270.18906,265.74365,267.49106,263.99136,98768.97,0.07451512,89.72518,0.4136018,-2.6437693
2011-01-29,266.83182,264.9968,265.95676,263.62427,98866.15,6.8410997,73.70607,-3.5273857,-2.0983927
2011-01-30,265.87152,261.09085,263.7402,259.7427,100131.91,0.049512833,118.864265,-0.91938806,-3.1845028
2011-01-31,264.6031,259.49677,261.46414,257.16678,100939.805,1.2798691,63.09129,-3.0189197,-3.1860774
2011-02-01,264.73315,261.82727,263.1534,259.70746,100626.27,1.7242954,98.065186,-3.5715735,-5.632601
2011-02-02,266.96112,262.12994,263.8079,258.89474,99932.23,3.2008739,116.439606,-1.2669272,-7.6500683
2011-02-03,266.68228,257.84918,262.02585,255.44273,100091.086,0.0,129.38705,5.906645,3.3560627
2011-02-04,269.76785,263.91965,265.802,260.50027,99120.35,0.040635467,113.190765,5.0108256,4.14018
2011-02-05,271.39474,267.30292,269.27365,266.21518,98112.54,0.040583313,107.179825,2.866874,1.9189154
2011-02-06,272.28116,269.5582,270.82117,268.41953,98754.82,0.41732937,81.91284,-0.4805803,-3.139716
2011-02-07,269.3695,263.6631,265.1417,261.07468,99401.03,0.09727664,112.61442,-1.0942632,-4.3064094
2011-02-08,263.66376,254.98723,258.973,254.03697,99887.88,0.03200583,142.97316,2.259363,-2.4274518
2011-02-09,261.74005,257.0935,259.7138,253.93681,99601.87,0.0,145.79703,6.71057,0.76040226
2011-02-10,261.59265,254.43724,258.04337,252.91917,99406.01,-4.4703484e-05,147.6339,3.8317125,1.2717686
2011-02-11,265.30728,254.34865,258.8574,254.42657,98897.805,0.037008896,136.44292,2.5392926,2.0060015
2011-02-12,271.2996,264.3881,267.41736,263.51266,98867.74,0.35418198,128.64035,4.1788926,0.6668408
2011-02-13,278.93384,270.67972,273.40036,270.2675,97991.0,0.63093567,85.40273,3.7435772,3.9383278
2011-02-14,278.5947,271.8933,275.07227,269.55704,98261.69,0.0041071326,131.3549,4.0361624,-2.650438
2011-02-15,273.2441,267.15134,270.4889,265.9456,100078.44,4.4703484e-05,122.45021,-1.136702,5.5392604
2011-02-16,277.7597,273.54025,275.47922,272.68228,98968.414,0.3009513,118.54699,2.037608,4.5995197
2011-02-17,278.46527,274.4439,276.50635,275.45218,98163.97,2.2326298,38.2533,0.09885464,5.5500445
2011-02-18,279.79913,273.50867,276.09256,271.1993,98198.9,0.08525886,158.46228,8.998148,2.0509179
2011-02-19,273.37836,265.45255,268.37247,261.63492,100281.87,0.0,161.54547,3.5044706,-2.8572388
2011-02-20,267.88907,263.94385,266.28043,263.8258,100023.99,2.4615796,62.53372,-3.4237335,-1.6655594
2011-02-21,268.14545,264.44943,266.2091,263.53464,99249.23,5.09564,101.56792,-6.9789524,-5.409599
2011-02-22,266.0777,263.5737,265.00757,260.85086,99951.945,0.07053837,171.26782,-3.697836,-1.609985
2011-02-23,268.60858,263.80576,266.32617,263.83258,100040.18,0.026149675,133.39256,-0.5341821,3.7914937
2011-02-24,273.6883,269.32837,271.7674,268.90463,99445.34,0.69460833,142.64578,0.9561208,0.46542048
2011-02-25,272.49185,265.58075,268.2446,263.08246,99606.34,0.2471488,153.87804,-2.16189,-2.9201288
2011-02-26,267.11356,261.14993,263.46402,260.43777,99538.13,2.016198,106.46465,-1.6294161,-0.6112685
2011-02-27,269.84204,261.6455,264.08078,261.86514,98727.13,0.9310469,148.9873,0.93931884,1.8299016
2011-02-28,271.76477,266.6424,268.80377,264.26025,98980.72,0.0,188.61943,1.8112836,-1.7749914
2011-03-01,276.83368,267.3021,270.71436,266.19144,99640.51,0.0,182.40486,2.6663344,4.919867
2011-03-02,276.9476,264.48798,268.45166,261.5645,100310.43,0.00043585896,193.37656,2.5672438,-2.7293828
2011-03-03,271.80804,263.7779,266.38876,262.2344,100708.9,0.7759854,89.35918,-2.7469876,3.232361
