day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2012-01-01,290.50104,286.3583,288.51984,286.1101,98430.875,4.03619,161.24077,-0.98136353,3.9444702
2012-01-02,289.00153,285.52386,286.82092,281.64975,99645.336,0.086961314,186.04333,-2.41391,4.56819
2012-01-03,289.9711,287.07422,288.6085,284.84344,99950.91,0.04384108,298.20178,0.4745283,-1.0195618
2012-01-04,289.58786,287.80692,288.65268,285.5317,99556.28,1.0984223,345.7695,3.1618748,-7.3378444
2012-01-05,289.84836,287.99792,288.7692,285.6395,99345.06,0.7856637,320.3251,2.9467561,-6.4033666
2012-01-06,290.35263,288.04926,288.96255,285.74268,99063.055,0.09536371,295.92358,3.212363,-4.946421
2012-01-07,290.5621,287.84464,289.0978,286.8454,98943.27,9.972956,160.01749,-1.2985368,4.7836795
2012-01-08,289.95294,287.71503,288.5769,287.12524,98653.12,17.822985,82.78384,-2.6415398,9.189537
2012-01-09,292.27335,289.0508,290.7836,289.02835,98652.84,1.6373266,255.80145,-0.99075633,0.72203875
2012-01-10,292.82358,288.54822,290.1553,288.67578,98414.25,4.688991,270.00452,2.0872235,-4.10923
2012-01-11,292.36145,289.45856,290.35602,287.73492,98409.664,0.659205,314.0399,0.33842298,-4.1274176
2012-01-12,292.0672,288.29202,290.02682,288.21024,97790.06,23.776255,275.77722,1.6785876,-6.226969
2012-01-13,289.81567,287.92172,288.7631,286.27786,97855.66,12.443056,290.5312,9.37725,-9.439069
2012-01-14,289.83624,287.43454,288.73273,284.96167,98854.72,1.5393757,357.69092,7.785438,-7.7065845
2012-01-15,289.59772,285.94315,287.689,282.34818,99494.71,0.110318884,371.48813,7.3466434,-4.0178337
2012-01-16,290.25693,285.07135,287.35944,280.12045,100759.71,0.0028703362,344.8358,-1.4426237,0.9491033
2012-01-17,290.74316,287.03293,288.96857,283.09464,100774.62,0.09427406,373.32544,1.8634387,-3.2928169
2012-01-18,289.5589,287.28607,288.40103,284.826,100063.22,1.6242378,322.2105,4.0210853,-7.6810603
2012-01-19,291.34882,288.6275,289.42654,286.21722,99223.37,1.8805768,267.5748,6.836289,-7.123895
2012-01-20,291.14404,287.89343,289.4357,286.30722,99194.375,0.11555664,333.2276,1.6325917,-4.3801575
