day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2014-01-01,296.96127,291.5933,293.85843,292.0062,86148.32,6.7095866,231.70592,0.2848668,-1.0157459
2014-01-02,297.14136,291.42096,293.48538,291.3253,86171.85,4.81621,216.9687,0.049132224,-0.9287626
2014-01-03,297.44946,290.60593,293.90714,291.11865,86183.805,5.2379007,240.58798,-0.1397499,-0.2828823
2014-01-04,300.09393,290.09262,295.03384,291.02927,86109.055,0.8919127,262.72565,0.15103082,-0.23753023
2014-01-05,296.46164,291.76712,293.4722,291.672,86050.82,13.568867,205.0048,0.44127548,-1.4232498
2014-01-06,299.80154,291.22046,294.27927,291.46426,86047.58,1.8002791,267.6291,0.5700719,-1.438058
2014-01-07,300.16125,290.96768,294.68338,291.57373,86037.47,4.2422523,242.47377,0.44218215,-0.6635468
2014-01-08,295.39487,290.62836,292.7734,290.8165,86137.086,12.752569,172.74791,0.6413275,-1.0195394
2014-01-09,296.96692,290.4522,293.0753,291.15262,86198.17,13.817873,171.16081,0.27277675,-0.9678007
2014-01-10,295.96017,291.23984,293.4227,290.40912,86233.43,2.3780074,179.65233,-0.091671474,-0.79595083
2014-01-11,298.86487,290.6185,294.21753,290.29053,86321.695,3.1443405,220.58632,-0.25485423,0.2913214
2014-01-12,298.74457,290.84485,293.94485,290.82315,86324.8,7.510934,248.79375,-0.52283466,0.6874077
2014-01-13,297.89893,291.18726,293.96667,290.52264,86210.35,2.5028439,198.46877,-0.24167113,0.4252906
2014-01-14,296.17288,291.02438,292.67447,291.05118,86219.1,18.247328,150.76074,0.42865816,-0.37240517
2014-01-15,295.12695,289.7228,292.13577,290.2765,86387.32,15.685998,145.85054,0.12746422,0.23659264
2014-01-16,300.8678,288.96695,293.80765,290.03598,86403.41,3.7132335,256.27646,0.16492833,0.5363735
2014-01-17,297.56348,290.8853,293.65176,291.20822,86327.195,18.969324,228.7257,0.41853985,-0.45879248
2014-01-18,299.16928,290.5066,293.70654,291.59167,86285.46,10.634447,199.01721,0.074605845,-0.92837
2014-01-19,300.0613,290.7946,294.35104,291.63638,86275.586,7.428179,274.34924,-0.023621246,-0.20871668
2014-01-20,298.7493,290.0025,294.19006,291.42548,86274.52,13.382733,228.3619,0.0722715,-0.25412288
2014-01-21,296.7115,291.5529,293.40588,291.29593,86275.305,14.222184,161.4171,0.16942354,-0.20231242
2014-01-22,295.9757,291.1232,293.55026,291.32285,86170.805,10.998894,211.40895,-0.032979414,-0.37821648
2014-01-23,298.49915,291.1067,294.06177,291.74283,86107.28,15.637339,187.18549,0.0111822635,-0.8148737
2014-01-24,295.87738,290.41742,292.87692,291.5004,86109.98,13.386136,117.80238,0.05906026,-0.42949072
2014-01-25,297.83426,290.60654,293.7774,290.00974,86135.04,0.8883364,182.83264,0.21901618,0.06834284
2014-01-26,297.98184,290.9426,293.59174,291.12778,86113.61,15.286342,182.89583,0.33618197,-0.36825085
2014-01-27,300.0377,290.75427,294.85165,290.80777,86077.82,2.5813048,285.77863,0.0956221,0.12475676
2014-01-28,296.02805,290.5875,293.01245,290.8154,86117.96,8.422396,193.62384,-0.13937178,-0.008872832
2014-01-29,297.91925,289.5889,293.3907,289.81708,86167.086,2.820069,166.47513,-0.76714236,0.9620013
2014-01-30,300.99274,289.4096,294.83084,290.59363,86116.3,3.165569,280.83755,-0.44939968,0.107404925
2014-01-31,300.81528,290.82532,295.2646,291.51974,86087.27,10.394966,278.01907,-0.69204783,0.6686861
2014-02-01,299.7665,290.76807,294.8311,291.7433,86097.88,7.803222,290.1609,-0.340968,0.3107078
2014-02-02,299.2117,290.94534,294.35712,291.59207,86028.86,8.818224,286.7332,-0.031621475,0.27170467
2014-02-03,300.27188,290.64954,295.19794,291.70465,85970.79,3.9262083,260.6117,0.18416916,-0.4492279
2014-02-04,295.21378,290.4276,292.79575,291.32645,86084.3,33.277294,98.870316,0.36938938,-0.6005163
2014-02-05,298.58954,291.35074,293.71115,290.7663,86042.414,3.591068,209.76898,0.19641407,-1.3071064
2014-02-06,298.73477,291.24365,294.46564,290.97806,86011.46,0.8274429,207.88904,0.9054735,-1.0109733
2014-02-07,295.00375,290.47516,292.02274,290.468,86133.6,20.316786,154.47235,1.4667481,-1.1040751
2014-02-08,295.4625,290.2695,292.452,290.52347,86099.09,15.425541,230.35555,0.61846495,-1.712141
2014-02-09,297.69983,289.96365,293.3352,291.0845,86045.945,14.549755,226.2304,0.7763106,-1.0886648
2014-02-10,296.39188,290.5456,293.20004,291.35394,86111.95,5.7494884,195.506,0.3925731,-1.2672127
2014-02-11,294.03918,290.59305,292.23972,291.0045,86106.336,23.825785,128.8309,0.7181366,-0.5327754
2014-02-12,295.74582,290.64526,292.3807,290.84308,86064.45,21.267351,144.15758,0.9102791,-0.7785452
2014-02-13,297.24075,291.15103,293.3839,291.33643,86076.75,14.130332,194.51141,0.32181588,-0.8468743
2014-02-14,298.2792,291.57486,294.15048,291.9678,86064.92,6.744366,220.68533,0.040798232,-0.58188254
2014-02-15,298.53305,290.55737,293.90073,291.3381,86022.9,9.402537,221.63345,0.37757316,-0.7425139
2014-02-16,296.1786,290.3242,293.24295,291.32272,86102.97,19.935143,136.0606,0.74069375,-0.28984958
2014-02-17,297.27502,290.94537,293.25607,290.26248,86209.88,1.3536587,136.9993,0.4252031,0.28697294
2014-02-18,299.90424,291.099,295.02017,291.53647,86171.375,1.7969869,256.4202,-0.09625586,0.31645262
2014-02-19,297.80585,291.8025,293.9343,291.82376,86115.77,15.209993,202.24846,0.14573477,-0.1585757
2014-02-20,297.588,291.1426,293.5184,291.38162,86210.88,8.354161,228.85324,0.5784219,-1.3601608
2014-02-21,299.41666,291.35272,294.4964,290.738,86223.04,3.8222232,254.70241,-0.021580392,-1.0980623
2014-02-22,301.09937,290.54398,294.91788,291.01706,86143.336,4.334814,272.5191,-0.56295794,0.014883335
2014-02-23,299.44757,291.1123,294.64188,291.4768,86080.28,15.379405,231.30742,-0.5777037,0.775562
