day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2004-01-01,305.05353,293.0187,298.53403,287.8464,89678.98,0.36986357,212.56493,-0.5856706,0.36876428
2004-01-02,304.47733,292.3167,297.19662,289.90634,89698.48,0.7124431,240.35773,-1.1239896,1.3261943
2004-01-03,303.06693,291.1426,296.32913,289.78098,89683.56,0.39335155,225.50096,-0.8485908,1.2599589
2004-01-04,302.85764,291.80573,296.6829,289.62894,89667.97,0.45928544,225.70575,-1.0022093,0.92877954
2004-01-05,304.72037,290.62222,297.2284,289.11588,89596.18,0.01103431,272.60126,-0.9798422,0.84038925
2004-01-06,304.66083,290.44537,297.9687,289.48856,89497.15,0.29192492,239.88562,-0.27664563,-0.4970264
2004-01-07,305.05832,292.04755,298.5312,288.0772,89390.336,0.038959086,251.11623,-0.5467138,-0.19608124
2004-01-08,304.9464,292.2755,298.41016,287.66696,89436.12,0.11077337,225.94931,-0.46631956,0.47834972
2004-01-09,306.65448,292.5564,299.3846,288.68933,89465.97,0.0029895455,241.22043,-0.67766446,0.5812517
2004-01-10,304.53653,291.07358,298.34683,288.89908,89457.91,0.2424866,241.14589,-0.44256315,0.7739291
2004-01-11,303.89484,290.22552,298.1263,289.5566,89534.37,0.13503991,237.33665,-0.31841883,0.69285625
2004-01-12,306.6988,291.79648,298.744,288.9803,89583.49,0.024260953,264.09442,-0.49252918,0.6294872
2004-01-13,304.2789,292.68393,297.9022,290.49454,89616.15,0.6201044,224.1416,-0.6511088,0.8564389
2004-01-14,301.15665,292.47284,295.93985,291.59164,89634.4,3.1310077,160.14532,0.009473409,1.4002293
2004-01-15,302.87994,292.46378,297.1311,290.32358,89566.94,0.5453341,186.48999,-0.2838895,-0.9785435
2004-01-16,304.43887,292.7955,298.02234,289.80405,89563.664,0.3566984,223.13762,-0.4730852,0.6952388
2004-01-17,305.51428,292.66275,298.82156,289.40717,89428.65,0.4953295,229.10735,-0.11338595,0.058735568
2004-01-18,304.6529,293.76062,298.77722,290.58878,89407.445,1.6854293,213.44571,0.34323978,-0.36922717
2004-01-19,301.66373,292.41837,296.35303,291.9105,89522.96,20.808355,180.68762,-0.42545375,1.1027501
2004-01-20,303.3398,291.4988,297.52597,290.00955,89433.78,0.34269506,241.3882,-0.70377874,0.73495746
