day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2017-01-01,306.79654,292.82977,299.47708,291.1155,95101.81,0.001013279,304.944,-1.3620616,-0.56245
2017-01-02,307.8571,293.71967,300.81348,291.40518,94867.96,0.0,349.42987,-0.5369583,0.009602229
2017-01-03,306.7568,294.17606,300.6713,292.48337,94855.12,0.19244757,302.44986,-1.7536154,-0.27225113
2017-01-04,305.1191,294.66812,300.13547,291.63928,95058.73,0.0065378845,334.14316,-2.6853402,-0.6767644
2017-01-05,306.0307,294.2053,299.9835,292.2982,95155.4,0.17675944,271.96912,-2.079737,-0.5528503
2017-01-06,304.95694,294.2185,299.7875,292.0002,95100.19,0.15038252,320.90567,-2.2148683,-0.55551887
2017-01-07,305.77466,293.28275,299.6094,289.4957,95136.02,-4.4703484e-05,359.11523,-2.3979418,-0.9185874
2017-01-08,305.88834,293.4276,299.96835,288.6199,95046.74,0.0005234033,360.05463,-2.5987628,-1.094122
2017-01-09,307.91144,293.84427,300.6119,289.5621,94928.57,-4.4703484e-05,351.16846,-1.983152,-0.8869
2017-01-10,307.2507,294.43478,300.82233,290.58707,94770.055,0.025756657,302.72528,-1.6475116,-1.1237324
2017-01-11,306.77084,295.53992,301.32202,291.9534,94777.65,0.22183359,301.19794,-1.6645428,-0.9719282
2017-01-12,307.4767,295.16602,300.67783,293.1096,94817.164,2.099257,294.64233,-1.2389275,-0.61082536
2017-01-13,301.35385,294.38452,297.68027,294.31494,94910.086,8.233484,235.5039,-0.07050765,0.29577765
2017-01-14,304.3348,294.45935,298.88272,293.78143,94788.875,0.72104484,210.66533,-1.1621889,-0.5878789
2017-01-15,300.87302,294.91388,297.85983,293.65866,94885.086,4.903309,145.2929,-0.6391358,0.13386495
2017-01-16,302.01877,294.06696,298.43848,291.98138,94943.54,0.055117533,267.32123,-1.8351897,-0.23162244
2017-01-17,304.35535,292.81958,298.8532,290.13693,94939.76,0.0,318.68246,-2.9836218,-0.97613734
2017-01-18,304.564,292.01743,298.66754,290.3449,94966.76,0.001244247,285.54956,-2.588652,-1.1058992
2017-01-19,304.77554,292.7337,298.8668,290.6788,95074.78,0.0029597431,296.97195,-2.1097455,-0.32986078
2017-01-20,303.76807,293.49222,299.04135,290.67694,95203.32,0.0033192337,268.6219,-2.7320063,-0.1898151
2017-01-21,304.3904,293.9944,299.46228,290.94302,95172.22,0.0062584877,270.5665,-2.7066867,-0.2927848
2017-01-22,305.45782,293.84192,299.78253,290.30887,95050.49,0.17159805,299.5163,-2.0137694,0.008660096
2017-01-23,305.9376,293.17972,299.6614,290.89355,95059.29,0.05712919,303.21103,-1.8804808,-0.2745052
2017-01-24,305.45624,294.4486,299.87424,291.4445,95140.96,0.0657253,279.39362,-2.6037936,-0.45353207
2017-01-25,307.33734,294.13568,300.4327,290.32132,95159.16,0.03932789,318.5426,-2.5634134,-0.59782726
2017-01-26,307.65048,294.56937,300.8216,289.09262,95117.15,4.4703484e-05,359.23004,-2.297634,-0.8403275
2017-01-27,306.22873,293.43985,300.14328,289.36926,95248.336,4.4703484e-05,349.12662,-2.8302221,-0.73193973
2017-01-28,305.20377,293.69894,299.84244,290.4998,95397.01,0.028865412,253.46918,-3.5386417,-0.5358892
2017-01-29,303.4247,294.35168,299.10086,292.0574,95388.41,1.067657,257.54065,-3.0591376,0.37774134
2017-01-30,303.0457,294.26608,298.48138,291.75845,95333.31,1.5467573,257.76932,-2.9649572,0.3848481
2017-01-31,304.11768,293.39798,298.61984,291.66473,95222.85,1.3178848,268.9712,-2.3804505,0.18212064
2017-02-01,303.61786,294.30127,298.58643,291.37415,95037.74,0.4992364,261.30023,-2.1568627,-0.17106177
2017-02-02,303.2871,294.75247,298.83084,292.6411,94976.78,4.502194,200.39627,-1.0087835,-0.3817916
2017-02-03,301.33978,294.44003,297.81326,294.08072,95044.445,5.6537147,183.83987,-0.34565628,0.26555625
2017-02-04,304.14545,294.36633,298.07242,293.92673,95014.54,4.9943423,213.33736,-1.3018694,-0.77170914
2017-02-05,301.0406,294.88666,297.43582,294.4651,94941.56,9.073281,142.1753,-1.1716845,-0.53459144
2017-02-06,300.1532,294.38962,297.0861,294.7772,94839.32,21.67377,128.98982,-0.9906444,-1.3302357
2017-02-07,302.2761,293.89795,297.3271,294.47128,94757.27,15.370835,155.93752,-1.2258729,-1.6323413
2017-02-08,297.5124,294.39557,295.8217,294.80185,94806.98,52.349583,38.728268,-0.59571004,-0.8831735
2017-02-09,301.12833,293.7169,296.35544,293.67007,94978.41,84.1798,135.27345,-2.0494134,0.070120096
2017-02-10,300.7014,293.50702,296.72836,293.0997,95047.87,0.7292423,200.14153,-1.9983639,-0.26661444
2017-02-11,301.7049,293.288,297.15372,292.9103,95017.46,1.376154,253.0463,-2.1594188,-0.33477816
2017-02-12,302.42447,293.30765,297.39603,292.39572,94995.62,0.7589627,263.65564,-2.6603234,-0.40950298
2017-02-13,300.72882,292.61444,296.47156,292.14273,95086.9,1.0300381,235.32607,-2.9857986,-0.38826385
2017-02-14,301.29178,292.92523,296.94925,292.42517,95369.625,2.1318402,264.72925,-2.8681402,-0.23657651
2017-02-15,299.64566,293.49164,296.49246,293.56128,95586.63,1.6933587,188.59435,-1.8289504,0.6366154
2017-02-16,303.25888,293.62976,297.94632,292.52957,95437.25,0.8048229,266.3039,-1.4751649,0.58106905
2017-02-17,302.53516,292.78052,297.6431,292.46323,95236.09,0.6238166,268.73254,-1.3776056,-0.06102577
2017-02-18,303.27902,293.65796,298.37247,292.70224,95185.54,0.07608719,307.3282,-1.6899291,-0.46359298
2017-02-19,302.81406,293.98386,298.1592,293.15582,95303.305,0.7393416,260.24655,-2.1643326,-0.08178916
2017-02-20,302.137,293.58203,297.8184,293.1829,95360.6,1.1830032,253.12022,-2.507232,0.24048047
2017-02-21,300.7497,292.8545,296.69653,292.83853,95363.62,2.0168238,218.52846,-2.1494553,0.49838427
2017-02-22,302.42853,292.60767,297.21506,292.5392,95307.15,1.1188705,249.33032,-2.4398465,0.10109094
2017-02-23,302.64655,292.8652,297.69986,292.7836,95237.56,0.74126947,268.31494,-1.9086951,-0.12798102
2017-02-24,303.98334,293.51163,298.2866,292.5591,95102.65,0.015061349,276.27756,-1.732019,-0.71977836
2017-02-25,304.3887,292.53842,298.29813,291.99435,94950.875,0.04512258,289.30734,-1.0709168,-0.48255634
2017-02-26,303.59222,293.65002,298.37296,292.27707,95004.27,0.18878281,257.2586,-1.4452578,-0.5634205
2017-02-27,303.8633,293.65463,298.48813,292.71365,94975.445,0.6431825,276.69138,-1.449133,-0.3999319
2017-02-28,303.04782,293.7899,298.54047,293.0416,94855.04,0.18466637,197.06694,-1.0889195,-0.32162568
2017-03-01,301.79605,294.50046,297.97046,293.2286,94891.695,3.1858048,159.07933,-0.2820385,-0.7861564
2017-03-02,304.56302,293.78815,298.8782,294.02097,95018.44,0.5672388,270.86066,-0.9812434,-0.5861354
2017-03-03,303.87677,292.99673,298.78415,291.4676,95179.32,-4.4703484e-05,285.16077,-1.9543762,-0.3646725
2017-03-04,305.2905,292.4439,298.93784,291.6702,95000.01,0.004258007,296.79236,-0.88422275,-0.15123458
2017-03-05,306.56396,293.3033,299.77975,291.96072,94726.805,0.0,313.7267,-0.27286497,-0.44793078
2017-03-06,307.44925,293.6571,300.34927,291.33157,94751.63,4.4703484e-05,304.52832,-1.1031631,-0.5130507
2017-03-07,305.34494,292.96722,299.5068,292.05475,94938.15,0.05362369,277.44327,-1.3822564,-0.0314623
2017-03-08,303.8952,294.3537,299.0761,292.42114,95027.28,0.19133836,241.54234,-2.0045009,0.54685646
2017-03-09,302.56763,293.7779,298.32397,292.0806,95062.18,1.2860522,224.44312,-2.2649505,0.13317233
2017-03-10,303.6977,292.93982,298.29565,291.4448,95136.4,0.010315329,244.74667,-2.3620288,-0.21628778
