day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2002-01-01,250.97244,246.90025,248.44221,245.55965,99836.71,1.3157297,0.0,8.518287,-2.8879712
2002-01-02,250.7104,248.44356,249.41325,246.7928,99343.24,1.1062678,0.0,3.654337,1.1583163
2002-01-03,250.69858,242.56734,247.72804,245.01685,98032.6,0.9384304,6.9444446e-05,0.19903769,-2.1857889
2002-01-04,242.96297,240.01233,241.60315,238.3256,98499.055,0.23544207,0.0,3.1995304,1.637699
2002-01-05,244.39772,242.25134,243.25732,239.9977,97895.6,0.4236549,0.0,3.9015791,3.3081331
2002-01-06,243.33893,240.9697,242.08958,238.93922,97042.97,0.26799923,0.0,-1.1465992,2.6482866
2002-01-07,242.80777,241.07918,241.92928,238.50554,96714.66,0.22078305,0.0,-2.0607898,1.8535615
2002-01-08,245.0457,241.46262,243.8308,240.37956,96971.52,0.97896904,0.0,-3.3539047,1.5757586
2002-01-09,243.26347,239.36368,241.84554,238.88878,98191.19,0.040156767,0.0,0.37362215,1.2435431
2002-01-10,243.22052,238.27596,240.61183,237.41486,99101.44,0.03257394,-6.9444446e-05,-0.5008625,0.6590094
2002-01-11,245.40704,241.70395,242.98512,240.30505,99189.98,0.04761666,6.9444446e-05,-1.4337312,0.97398776
2002-01-12,246.25188,242.8265,244.92552,242.40096,99161.695,0.17866306,-6.9444446e-05,-1.5789903,1.2087489
2002-01-13,245.65796,242.97841,244.59547,241.72223,99511.69,0.10615401,-6.9444446e-05,-1.8829207,-0.19147736
2002-01-14,244.48326,241.60109,243.21788,240.41473,99914.59,0.17748308,6.9444446e-05,0.80014795,-0.41716897
2002-01-15,244.05566,240.22128,242.31236,239.31323,100436.305,0.072603114,0.0,0.72791606,0.037473768
2002-01-16,240.74599,236.62378,238.6884,236.07544,100936.15,0.060722232,0.0,1.685338,-0.04928541
2002-01-17,237.90678,236.26575,237.05891,234.09929,101026.23,0.082539394,0.0,1.3532013,-1.4554504
2002-01-18,242.25229,236.22755,239.01009,236.3692,100432.66,0.27935767,0.0,-0.1478047,-5.2379255
2002-01-19,242.24521,236.58414,239.69902,236.49487,99894.74,0.11895131,0.0,0.27177963,0.29269
2002-01-20,237.93286,234.25899,236.01872,233.0459,99922.46,0.07488392,0.0,-1.7322768,1.665094
2002-01-21,243.16385,233.9682,239.35248,236.4391,100464.16,0.05271472,0.0,-1.8335229,0.6959536
2002-01-22,243.76305,238.52847,241.33678,238.89642,100010.336,0.1627449,0.0,2.4434805,0.38109913
2002-01-23,243.38141,241.16396,242.35054,239.12645,99428.62,0.23213029,0.0,3.6119368,2.3485086
2002-01-24,242.23587,240.20079,241.07173,237.88593,99805.01,0.07065199,-6.9444446e-05,1.701774,1.2374382
2002-01-25,241.86513,239.12756,240.43636,237.3736,100343.06,0.1339335,0.0,1.2902822,-1.0867013
2002-01-26,241.88507,239.72571,240.90985,237.90846,100190.125,0.27245003,0.0,3.2340834,-0.3456625
2002-01-27,245.84743,240.6833,243.56703,241.00456,99843.94,0.16554631,0.0,-1.469874,-2.7599554
2002-01-28,244.59929,240.25974,242.40157,239.68263,99724.16,0.12519583,0.0,-3.0182455,-2.5143716
2002-01-29,242.45671,238.56824,240.41406,237.21092,99913.72,0.0761468,0.0,-2.7077415,-0.69623274
2002-01-30,241.53027,237.71956,239.1526,236.40071,100045.195,0.05892478,-6.9444446e-05,-2.9501264,0.59961414
2002-01-31,241.62407,238.74713,240.52348,237.84883,100143.37,0.027433038,0.0,-1.4489836,1.8307934
2002-02-01,245.41891,238.65677,242.37117,239.02599,99255.055,0.84275377,0.0,-1.5043098,2.3202026
2002-02-02,245.12617,238.54204,241.16455,238.1072,98461.836,0.27932227,0.0,0.39073348,3.8850822
2002-02-03,244.33945,239.65805,242.06825,238.93205,98710.46,0.38919878,0.0,0.4074693,-1.6819769
2002-02-04,243.91821,239.62021,241.85323,239.00262,99915.414,0.67758375,0.0,0.34193158,-6.4851317
2002-02-05,244.7509,238.86629,242.12148,239.16621,99595.055,0.6849431,-6.9444446e-05,1.6227098,-5.7921395
2002-02-06,244.2961,239.29472,241.71295,238.75104,99242.48,0.38465112,0.0,-1.2021025,-3.9793904
2002-02-07,247.43437,243.53755,245.52788,242.85315,98759.664,0.58993137,0.0,-1.6638542,-2.8993778
2002-02-08,245.72212,238.33261,241.58455,238.56097,99162.78,0.085475855,0.0,1.2051196,-0.635307
2002-02-09,241.17688,239.30595,240.23665,236.78178,99726.164,0.42154825,0.0,5.537855,2.3167336
2002-02-10,242.28142,240.58873,241.55467,238.16902,99748.13,0.2579149,0.0,3.7844183,1.4114858
2002-02-11,241.47551,240.01091,240.58626,237.10576,99409.93,0.3908081,0.031180555,3.5827029,1.1581612
2002-02-12,241.04546,232.97263,237.85132,234.47491,99558.29,0.0823196,0.22373554,-0.7697279,-0.41597036
2002-02-13,236.95224,233.038,235.93512,232.48674,99038.69,0.20292401,0.5158449,3.71158,1.020299
2002-02-14,237.53427,235.94862,236.91132,233.21352,99165.02,0.12251362,0.90764755,3.8198812,1.4591141
2002-02-15,240.11719,235.94455,237.71791,234.40584,99388.41,0.4053293,1.1465176,2.364559,-1.3723984
2002-02-16,239.21591,237.35864,237.96428,234.61871,99615.414,0.33552572,1.5529629,3.0539234,-1.6189066
2002-02-17,240.57773,236.16714,238.66188,235.15788,99381.84,0.4203152,2.3118372,1.5545845,1.0223382
2002-02-18,237.98863,234.24881,235.98969,231.95825,99255.23,0.070218,3.1329079,-0.8210783,1.5067412
2002-02-19,236.0257,234.03824,234.71495,231.66545,99197.305,0.04550442,3.9402287,-1.0968677,1.4193369
2002-02-20,239.00539,235.58292,237.66963,234.54778,99588.26,0.35674685,4.7738585,-0.96013075,1.7797632
2002-02-21,239.12189,235.37689,237.27089,234.4558,100336.84,0.09842776,5.707224,-0.76510733,1.8976722
2002-02-22,242.4289,238.29259,240.3081,237.1815,100943.59,0.2303198,7.127134,0.11711047,2.0096805
2002-02-23,243.38353,238.57593,240.25029,237.21692,101453.44,0.1356285,7.0655556,2.351289,4.026937
2002-02-24,244.90387,236.33734,241.7715,238.83855,101680.25,0.700213,10.37202,-0.33157572,-0.47489727
2002-02-25,237.87564,233.0765,235.04567,231.70302,102356.375,0.058013946,12.169372,-2.2249644,-1.4450017
2002-02-26,238.99771,233.9063,235.52696,233.11499,102296.59,0.11452474,12.911739,2.751859,-1.4152344
2002-02-27,246.04128,237.44037,241.49837,238.8308,101576.53,1.1315216,9.726664,5.005015,-0.031422265
2002-02-28,247.02318,245.52472,246.43622,243.30367,101327.16,0.61684847,15.211186,3.1247616,1.4522508
2002-03-01,252.94194,246.9349,250.41602,244.0805,100094.875,0.022802502,16.587852,2.5716832,5.5813255
2002-03-02,249.64491,240.47379,244.54726,241.73506,98812.75,0.13841316,18.898018,-0.540538,-1.6419048
2002-03-03,242.51602,238.4055,240.61443,237.49074,99776.164,0.3760606,16.508383,4.3772845,0.8261712
2002-03-04,242.99426,240.07643,241.53918,238.36339,100468.305,0.4363954,19.633093,3.6696517,-4.162104
2002-03-05,248.69455,243.78276,246.74538,244.06427,100985.26,1.2532194,18.044947,4.853728,-3.0781486
2002-03-06,249.08012,246.18483,247.85957,245.24983,100041.26,1.7668884,21.479418,4.080285,-3.890113
2002-03-07,253.84918,249.00708,251.3479,248.98358,100148.22,2.0437465,19.75694,2.8744576,-5.050335
2002-03-08,252.55421,244.92921,247.7345,244.99599,101010.29,0.39667636,30.391737,-3.279787,-5.3178654
2002-03-09,252.85635,244.7355,248.53003,245.83075,101214.37,1.0413193,18.060152,4.365933,1.9114407
2002-03-10,253.53125,249.35435,251.76811,249.44081,100255.9,0.94306654,27.959478,-1.0055526,-5.1177363
2002-03-11,249.22687,245.5864,247.24324,244.3413,100473.195,0.25477633,31.872923,-2.5529609,-2.5980024
2002-03-12,249.3795,243.97235,246.58998,243.67857,99603.76,0.5566161,28.326859,4.100049,0.19665961
2002-03-13,252.22997,247.8443,249.25867,246.95038,99090.01,1.1563394,29.355614,2.303881,-5.387383
2002-03-14,250.39511,246.85239,248.5323,245.99358,99724.06,0.45373663,40.718266,-1.2993523,-6.1890035
2002-03-15,248.50282,245.45702,246.95518,244.45042,100839.81,0.35963768,42.9474,0.64948386,-1.7665774
2002-03-16,247.6196,245.44078,246.34172,243.53133,101548.16,0.45828336,48.512344,-1.2432777,-4.148915
2002-03-17,249.0751,245.00128,246.42194,243.59937,102174.305,0.06120093,40.30319,0.4897698,0.31034896
2002-03-18,254.74329,248.39111,250.95818,247.1251,101344.305,0.021619722,43.816616,3.7748306,5.486016
2002-03-19,254.43947,250.61816,252.20467,249.7544,101029.19,0.06365776,47.448647,2.7450247,1.8009033
2002-03-20,258.6016,249.3888,252.90346,250.6164,100788.71,0.8471105,40.572224,3.8565671,3.2227867
2002-03-21,262.6523,258.84167,261.11917,259.99744,99576.06,2.9841735,42.700047,4.6883254,-0.94750285
2002-03-22,260.5507,255.65732,258.2927,256.55844,100165.23,0.9488836,48.25542,2.820817,-1.364213
