day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2018-01-01,292.5379,279.7325,285.65244,280.07605,96806.72,0.0,326.34576,1.2580875,1.5570058
2018-01-02,290.9375,281.31793,286.09045,281.75555,96820.6,0.008445233,151.59578,2.0044878,0.056554902
2018-01-03,292.45792,287.2452,289.4992,286.10733,96461.0,1.1738744,156.03993,3.0535853,-2.13428
2018-01-04,290.66864,286.79852,288.4487,285.01328,96249.03,3.5459063,256.87738,3.092912,-0.61743516
2018-01-05,291.58984,282.60034,286.99973,281.26337,96906.97,0.19600615,318.89752,1.5047952,1.5531282
2018-01-06,295.40814,281.03928,287.4122,281.00986,97101.06,0.0,380.51724,-0.21339564,2.3639364
2018-01-07,300.63638,283.6449,291.51505,284.8667,96651.46,0.0,385.67612,-0.087607116,2.1176357
2018-01-08,298.93976,284.69974,291.50015,285.2869,96265.44,0.09557232,312.88065,0.61771864,0.14828512
2018-01-09,299.33258,284.64642,290.834,285.06525,96481.84,0.008391216,364.70975,0.26045772,1.760641
2018-01-10,299.19833,284.7471,291.42917,284.7845,96369.84,-4.4703484e-05,378.53537,1.0451967,1.2371404
2018-01-11,301.0056,283.966,292.0504,282.90326,96458.23,0.0,385.7376,0.38911235,1.0355288
2018-01-12,295.75488,282.60223,289.39975,283.9962,96521.164,0.17046742,331.35635,1.5623943,1.948609
2018-01-13,296.57748,280.31824,288.20383,277.49164,96587.27,0.0,392.20096,0.3104901,3.1291027
2018-01-14,298.83865,281.2635,289.59247,281.5516,96248.63,0.0,358.22714,0.37261486,0.7202793
2018-01-15,294.04663,285.253,289.52475,284.5225,96423.914,0.031977892,307.0572,1.3341541,-0.1530022
2018-01-16,296.0239,282.8585,289.06815,282.6512,96798.875,0.020185485,371.94778,0.68751025,1.8757706
2018-01-17,294.93515,279.93777,287.3557,281.79156,96922.01,-4.4703484e-05,360.91263,1.1730556,2.210173
2018-01-18,297.20026,283.14883,289.4298,283.4651,96814.73,0.0,373.6481,0.88445926,2.8433487
2018-01-19,301.3637,285.67307,292.55783,282.64835,96388.414,0.0,368.84906,0.47278997,2.7419834
