day,tmmx,tmmn,t2m_mean,d2m_mean,sp_mean,pr,srad,u10_mean,v10_mean
2008-01-01,297.21115,289.65417,292.71964,290.3278,86171.56,9.296818,168.41432,-0.7199339,1.3453616
2008-01-02,298.97552,289.5618,294.531,289.91666,86115.06,0.18044375,277.9025,-0.54665023,-0.17599851
2008-01-03,298.63898,292.25174,294.3013,291.90652,86159.086,8.223088,240.99548,0.1904123,-0.57529855
2008-01-04,295.64948,290.02814,293.10605,290.8136,86273.68,9.428122,181.16487,-0.05193601,0.3820602
2008-01-05,300.11343,290.0748,294.60892,290.09213,86194.09,3.3695455,277.1874,-0.288035,-0.266303
2008-01-06,299.70898,290.83878,293.65463,290.9389,86195.08,18.044495,214.97202,-0.4332954,-0.16889226
2008-01-07,297.94434,291.52966,293.88397,291.12357,86161.22,3.4292908,253.29285,0.18870687,-0.16546844
2008-01-08,297.84482,291.1631,293.72116,289.53778,86123.49,4.7863164,180.90675,-0.750624,-0.07982062
2008-01-09,297.06863,289.63818,293.46274,288.5143,86100.1,2.0973663,184.41394,-0.14157352,1.0974392
2008-01-10,299.66296,289.75964,294.24893,289.91666,86024.77,5.7165103,222.28238,-0.64676315,0.21036686
2008-01-11,298.64096,291.00046,294.30646,291.018,86070.79,9.65537,201.59209,-1.0936143,1.0021666
2008-01-12,299.77606,289.59006,294.3546,290.47485,86068.62,6.3576922,258.50388,-0.9417203,0.6566129
2008-01-13,299.7627,290.08838,294.21213,290.4815,86127.13,7.125454,255.9559,-0.6898095,0.55976707
2008-01-14,299.6775,289.9188,293.991,290.7167,86173.766,16.199203,268.22794,-0.64865404,0.62472206
2008-01-15,298.17435,291.06238,293.69342,290.83395,86099.42,8.440413,253.3953,-0.13263728,-0.66871595
2008-01-16,295.72025,290.8417,292.7189,290.88968,86173.99,7.707214,185.1533,0.036441218,-0.31163153
2008-01-17,299.6736,290.401,293.85904,290.8802,86182.49,9.22136,237.7676,-0.28296557,0.17033382
2008-01-18,299.81308,290.23877,294.13303,291.03818,86067.43,7.103379,252.1612,-0.44729102,0.016187295
2008-01-19,298.66492,290.93655,293.8583,291.07248,86029.164,11.714113,253.56741,-0.6948258,0.20948814
2008-01-20,299.51675,289.83453,294.26346,291.08212,86067.24,16.091644,281.39868,-0.8702745,0.40512934
2008-01-21,298.91867,290.36154,294.29462,291.228,86089.12,8.128371,251.5979,-0.54020184,0.18224134
2008-01-22,296.84634,290.79095,293.72086,291.34644,86050.695,13.431445,196.33957,0.010501717,-0.11595849
2008-01-23,298.0828,290.47876,293.27637,290.86896,85986.55,8.69051,217.4304,0.43831488,-1.0194937
2008-01-24,296.396,290.46106,292.84708,291.15677,86114.07,11.919935,196.9766,0.4955828,-1.2480084
2008-01-25,297.7747,290.33588,293.22995,291.219,86140.42,13.185787,229.33675,0.32438263,-0.73687345
2008-01-26,294.77365,290.68027,292.30493,290.658,86177.445,18.317776,138.65794,0.5853786,-0.29785487
2008-01-27,297.41806,290.9718,293.7755,290.97128,86078.18,5.639716,230.53603,0.12629248,-1.8940777
2008-01-28,298.01392,290.92413,294.0164,290.91354,86045.25,0.95875746,175.9444,-0.05300593,-0.9088443
2008-01-29,297.89017,290.5314,293.92697,291.20273,86122.55,13.177606,186.94952,-0.03542833,-0.11862906
2008-01-30,297.009,290.60794,293.3759,291.3348,86203.46,6.223013,240.32123,0.22674118,-0.60011154
2008-01-31,297.49234,290.8844,293.69284,291.29764,86160.58,5.4719486,186.80603,0.06640707,0.1707899
