RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.6079161411757509,0.4000738201997219,27.621614091752534,-0.008185672503429942,0.2759733318253602,g060_shrubs_be,zero_shot,2021,2009,12,509,39,0.02
