RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2743626060176783,0.2019674206233543,20.58895025166437,0.9620424131333172,0.9871110290377592,0.4831094595274907,px036_grass_man,zero_shot,2012,2000,12,543,46,0.0
0.4389205799025435,0.31197206546431,58.4499751392902,0.9088412697452276,0.9547580528711735,-0.2082304643748205,px036_grass_man,zero_shot,2013,2001,12,549,46,0.0
0.2809095987708244,0.1787015534127536,46.374181138918495,0.962619697586147,0.981617195258221,0.3101776214285563,px036_grass_man,zero_shot,2014,2002,12,551,46,0.0
0.3910816613167226,0.2632681991419066,22.15867295431929,0.9348136608661272,0.9707494088187568,-0.0289109786782242,px036_grass_man,zero_shot,2015,2003,12,552,46,0.0
0.4162761070952515,0.2761118253072103,28.42586487285405,0.911384487138704,0.9730510497286048,0.0042376871329805,px036_grass_man,zero_shot,2016,2004,12,552,45,0.0
0.338417230002674,0.2031563514357675,40.59827478285189,0.9379684307641574,0.9699170061950744,0.6256800033727044,px036_grass_man,zero_shot,2017,2005,12,551,46,0.0
0.2955684371915713,0.2256786545900547,124.72068440548836,0.9670650259292448,0.9896023048495646,0.4792911314769359,px036_grass_man,zero_shot,2018,2006,12,551,46,0.0
0.4497046189669789,0.2652734373493687,39.81266136594114,0.8855655658149577,0.9808161613965766,-0.1733659986576579,px036_grass_man,zero_shot,2019,2007,12,551,46,0.0
0.2675841710951767,0.2116207279588865,23.72548029299924,0.9646066842527948,0.9828771241091966,0.0855653559853585,px036_grass_man,zero_shot,2020,2008,12,551,46,0.0
0.2058518195838535,0.149630468500697,19.33289048281992,0.9769263450966404,0.9910577379175556,0.5678835718017645,px036_grass_man,zero_shot,2021,2009,12,551,46,0.0
0.2880248292681283,0.2120707230849398,81.69879748575124,0.9668959023982092,0.9910559827819512,0.1377238359049329,px036_grass_man,zero_shot,2022,2010,12,551,45,0.0
