RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.1240129211212958,0.0988474578961082,54.53616683156861,0.4841042914063861,0.7464302712527177,0.0384611941043644,px057_shrubs_nd,zero_shot,2012,2000,12,543,46,0.0
0.0805845157331238,0.0671816955765952,26.94157057536464,0.7497709341512819,0.8690161756085131,0.1659346663557739,px057_shrubs_nd,zero_shot,2013,2001,12,549,46,0.0
0.0801292808688927,0.0627984070907468,34.77078661295343,0.1544536412747954,0.8110217527519272,0.7282183458353976,px057_shrubs_nd,zero_shot,2014,2002,12,551,46,0.0
0.1132824736423603,0.0898309999509998,35.77268842531964,0.2951456017878425,0.5928141058479248,0.3195113535572224,px057_shrubs_nd,zero_shot,2015,2003,12,552,46,0.0
0.12326224411717,0.0975306576324833,50.69811453576,0.3862829323673955,0.7554706675675285,0.0392939207232673,px057_shrubs_nd,zero_shot,2016,2004,12,552,45,0.0
0.1280710588830158,0.0973448730681253,19.766768236502266,0.6519749113129545,0.924589261305176,0.3608187603487909,px057_shrubs_nd,zero_shot,2017,2005,12,551,46,0.0
0.1043913594255805,0.0759736573242622,34.484021117997145,0.0694963005327283,0.7678213663607112,0.362555580258675,px057_shrubs_nd,zero_shot,2018,2006,12,551,46,0.0
0.0859231319753512,0.0678317614871522,19.67384276937846,0.8386524171726114,0.9235383396500092,0.675010107649495,px057_shrubs_nd,zero_shot,2019,2007,12,551,46,0.0
0.0881475954957449,0.0662449983798939,14.36660898679684,0.8107044928817105,0.9280489636405308,0.5152589914999262,px057_shrubs_nd,zero_shot,2020,2008,12,551,46,0.0
0.0988586673234128,0.0775383535934531,34.62986355116994,0.5591084472818021,0.8178920760383217,0.1460232461804583,px057_shrubs_nd,zero_shot,2021,2009,12,551,46,0.0
0.0674754434276785,0.0532441599501503,20.22824312002391,0.7916986843367803,0.8940850411410503,0.2899329201527004,px057_shrubs_nd,zero_shot,2022,2010,12,551,45,0.0
