RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.1929882242628976,0.1465474872485451,21.264075329760463,-0.1377809611499454,0.7122198598083201,,px045_grass_nat,zero_shot,2012,2000,12,543,46,0.0
0.156158411271845,0.1333325634831967,19.785647557366183,0.3928235208333781,0.6722461710125136,0.5480530256068481,px045_grass_nat,zero_shot,2013,2001,12,549,46,0.0
0.1335879319570401,0.1119161241728326,23.988521227837616,0.4096458548948962,0.8388190839897895,0.4365000902687114,px045_grass_nat,zero_shot,2014,2002,12,551,46,0.0
0.1049219902780732,0.0821447126243425,13.953592431302765,0.7227593824877514,0.9399897280128646,0.722938219598017,px045_grass_nat,zero_shot,2015,2003,12,552,46,0.0
0.1015970943587217,0.0795572671625349,10.810944714051734,0.7888093980054148,0.893221569138271,0.5790123380566988,px045_grass_nat,zero_shot,2016,2004,12,552,45,0.0
0.1161375313629809,0.098073308882506,15.17767082201048,0.6388183154836329,0.8104455342151079,0.3029610512156079,px045_grass_nat,zero_shot,2017,2005,12,551,46,0.0
0.1185070060808651,0.1023609819619552,17.996167375496352,0.5752871250338911,0.8166070472001704,0.6576507908432083,px045_grass_nat,zero_shot,2018,2006,12,551,46,0.0
0.1430116041897682,0.0971993214410284,10.928735798793555,0.7139114689435224,0.9196835338801654,0.6846231804938481,px045_grass_nat,zero_shot,2019,2007,12,551,46,0.0
0.0919365107855027,0.0694089693867641,10.431137401175455,0.77655666740386,0.8905043058143151,0.5247701551902809,px045_grass_nat,zero_shot,2020,2008,12,551,46,0.0
0.1189414509105967,0.0973131844530934,15.811428712082746,0.60181094934501,0.8948131096734131,0.3462635586995344,px045_grass_nat,zero_shot,2021,2009,12,551,46,0.0
0.1071927126530334,0.0912867426872253,19.97596212059769,-0.5871020462349137,0.7541962105155819,0.7420229706061795,px045_grass_nat,zero_shot,2022,2010,12,551,45,0.0
