RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
2.0189348443282613,1.3941398244351149,102.30565726765728,-0.12068509308007536,0.2972020226186315,g069_trees_nd,zero_shot,2015,2003,12,328,32,0.02
