site,lat,lon,date,raw_ground_truth,AELSTM,BiLSTM,LSTM,GRU,RNN,CNN,RF,SVM,Chronos-2 (zero-shot),Chronos-2 (LoRA fine-tuned)
low_amplitude,37.525000000000006,-117.55833330000002,2022-11-09,0.2815891075608154,0.2971194471207619,0.2963300384762302,0.2830618674028484,0.2888050075694932,0.2756133006829651,0.2899023427394906,0.2949779967735252,0.2821130962526713,0.26238072,0.2265625
low_amplitude,37.525000000000006,-117.55833330000002,2022-11-17,0.2,0.282859099714486,0.2778567989687946,0.2571432011229134,0.2725742079386566,0.2546232463460721,0.286416248496826,0.2788774768683001,0.2594719641390839,0.24637632,0.23242188
low_amplitude,37.525000000000006,-117.55833330000002,2022-11-25,0.2038120326678899,0.2731856744713328,0.2604782603683828,0.2341649368065921,0.261797414592892,0.2286278453969244,0.2642873693480993,0.2629364453309522,0.2407047102543923,0.23021072,0.23046875
low_amplitude,37.525000000000006,-117.55833330000002,2022-12-03,0.2038120326678899,0.2675080851163649,0.2455086611766332,0.2167585385232124,0.2550113767710061,0.2254712104275154,0.262366368354809,0.2370322514048068,0.2298034280476997,0.21343379,0.20410156
low_amplitude,37.525000000000006,-117.55833330000002,2022-12-11,0.2038120326678899,0.2593088240095818,0.2375194002212877,0.2246009745980798,0.2500169082536206,0.2294841572649274,0.2505187941506304,0.217599431664022,0.2173368871228695,0.20414792,0.19238281
low_amplitude,37.525000000000006,-117.55833330000002,2022-12-19,0.1222229251070746,0.2457039494397666,0.2264749469412273,0.2487364800468459,0.2476571025534595,0.2389981507976567,0.2402184496000354,0.2093128205414216,0.2132297875153287,0.19790381,0.18261719
low_amplitude,37.525000000000006,-117.55833330000002,2022-12-27,0.1806760282590775,0.2160361036627675,0.2047412542789713,0.2312394701732312,0.227298777405956,0.2282356342164015,0.2309672825994493,0.1900453469237326,0.1939703459316576,0.19357155,0.17285156
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-01-01,0.5,0.4773296078767325,0.5195412758020472,0.4624105456638994,0.5132544704475482,0.4841588052785157,0.5308312722725026,0.5177261602978679,0.5094889999607732,0.5637827,0.46289062
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-01-09,0.5047395991534847,0.4816627691803471,0.523154631303116,0.4630680019046488,0.5114831492967353,0.4831057203729937,0.5181782351209826,0.5283344582357855,0.4644042021535023,0.5402875,0.42773438
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-01-17,0.6000000000000001,0.4890173868747978,0.5273011962080895,0.4682714875957254,0.5109805487040956,0.491200235180771,0.5199486761462319,0.5490566000264675,0.4331030241158732,0.5597534,0.5078125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-01-25,0.6000000000000001,0.5049423348150155,0.5238614503640133,0.478348411891555,0.5123897666397267,0.4984583324384213,0.526798566277931,0.5562249420284034,0.4926800296746728,0.5582144,0.47265625
