RMSE,MAE,MAPE,R2,Pearson_r,pixel_id
0.4841648441564138,0.42497008906470407,14.045906418275278,0.8327778561295792,0.9302847633859277,evergreen
0.057917677312248506,0.03980044904682371,18.01959182053638,0.542794924824543,0.7600026632061712,low_amplitude
0.37314586030577246,0.2508317338095771,14.640020183250996,0.9651838402641448,0.9837788066027849,high_amplitude_deciduous
0.326291411115492,0.17541049387719895,24.483412518902334,0.9330392906300091,0.9711315496119749,mixed_forest_grass
0.3185597325238435,0.2193732758363088,30.342150836619165,0.8301989365047998,0.9197595449072463,px004_trees_ne
0.28796178495262537,0.21765816592507892,53.98642955952167,0.9081542478357689,0.9531264819770201,px005_trees_bd
0.28593727702694177,0.2201336787806617,23.320820320058505,0.943076742293071,0.9764814828588643,px006_trees_nd
0.036816519946134205,0.02909724447462294,6.166775094550143,0.9055193906697074,0.9580016066755291,px007_shrubs_ne
0.11735101810762334,0.09442455371220906,15.449124128348629,0.17618281480204,0.7200976327678255,px008_shrubs_bd
0.2156076546507753,0.17787029676967198,27.078867136350958,0.3645157333142691,0.8658254100035531,px009_shrubs_nd
0.3826820608952381,0.30791219141748216,35.138093665959175,0.8958839826012709,0.9493025531433046,px010_grass_nat
0.2952707309889892,0.1886962658829159,18.47596652918814,0.5389537328675301,0.7790789890137408,px011_grass_man
0.15580579340305073,0.12531395231684048,41.16061483195177,0.9515087662422322,0.9757876266347254,px012_trees_nd
0.2247298052406082,0.1482326368490855,43.70578424683234,0.9284333083600682,0.9676714092394645,px013_grass_man
0.24028560523787773,0.16387823161979517,74.45593308695844,0.9496639900061308,0.976708319993267,px014_grass_man
0.0690689185252965,0.05910879174868266,26.194701384566855,0.29908234698034153,0.6100617533719559,px015_shrubs_nd
0.05275468968612411,0.04628150595559014,10.073944362691805,0.788315972398107,0.8912862829601449,px016_shrubs_ne
0.1004548023196535,0.0785641137096617,19.691835711811407,0.4707940016412152,0.6953844964266909,px017_grass_man
0.32178740432413105,0.20563658972581228,26.03466790841673,0.9115001933333554,0.9572732326748974,px018_trees_nd
0.17352096681026655,0.11917356053988139,10.403386898817828,0.8290135514849869,0.9782372896289484,px019_shrubs_bd
0.22380426742287476,0.16737183796034918,25.082822729576847,0.9057560507079955,0.9719425958116971,px020_trees_ne
0.09787419711588892,0.06969378342231115,19.632566371382932,0.9069851905540524,0.9530778278186202,px021_grass_nat
0.14576569326739017,0.1122099837495221,34.59136093019885,0.9660571143693436,0.9846221004327684,px022_grass_nat
0.338570345323713,0.25530926982561747,31.88911969421518,0.769455890780844,0.9545802385902856,px023_shrubs_ne
0.10637559751195186,0.07833930850028992,11.308507086961841,0.7077726035325701,0.89029530838824,px024_shrubs_bd
0.0656071824306394,0.052236952384312946,11.549675888189874,0.39505654238090415,0.7029565178035915,px025_grass_nat
0.10785872959964825,0.09036848776870304,11.867277883342622,0.9479931902092978,0.9818475141024285,px026_trees_nd
0.15273623682584786,0.11231827404763964,14.126831823349411,0.8330745349475324,0.9433329012929415,px027_grass_man
0.18850950766234376,0.1521994928518931,58.19033016006936,0.4596488945405004,0.7056250247131012,px028_grass_nat
0.23814526134765807,0.1738966069287724,23.255014978560805,0.9513678806424593,0.9761975566217725,px029_grass_man
0.6188311601875387,0.4673145996199714,31.194428236661892,0.6899168594160725,0.8422339841410317,px030_grass_man
0.3202945381518706,0.2518929747243722,98.55229005346783,0.9653052770161649,0.9838782426426755,px031_trees_bd
0.361643500909935,0.24475124271379578,64.324130587522,0.8813073685188881,0.9487273840071898,px032_grass_man
0.16249954536106398,0.11458416779836018,15.17352341990301,0.9866294996500581,0.9937952775751585,px033_trees_ne
0.4204233179839954,0.31623235940933225,17.20405379985193,0.6343661059672421,0.8455389377069036,px034_grass_man
0.16995705787667048,0.1399232519997491,22.71502123833983,0.5344820267463659,0.7955824702241929,px035_shrubs_nd
0.30950277889623895,0.2391270012077358,93.43333331932165,0.9617746911138357,0.9888324690334088,px036_grass_man
0.2641100026096485,0.19794660210609435,35.36572509716443,0.9522858716891599,0.9807419119472333,px037_trees_nd
0.23120886473583466,0.18376896248923408,22.022239676852855,0.9115539597030189,0.9566347046756201,px038_grass_nat
0.2574902844555607,0.18267745044496325,14.323189630286167,0.9433184756216869,0.9725210525001231,px039_trees_ne
0.14410324341685704,0.1068127292725775,18.912471831496006,0.953485023353352,0.982358048721132,px040_trees_bd
0.05933972397475966,0.04511002788527144,54.943163535654946,0.9242849566180227,0.9802996496635735,px041_grass_nat
0.35103087225182983,0.25428292800982794,44.836850668890456,0.9569475659094883,0.982700771296967,px042_grass_nat
0.2051131427071662,0.14612039753960238,43.95120820692933,0.9738460479479009,0.9887886090701911,px043_grass_nat
0.268854685916637,0.20355357064141166,12.153028387717075,0.9425335458922459,0.9709772703107156,px044_grass_nat
0.1115745344871989,0.08609868155585396,18.873876203339673,-0.7195091681689179,0.7344663936034321,px045_grass_nat
