RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.3576396510862157,0.2973559382169143,27.6051203260349,-1.2443187828141695,0.554594956399595,,px035_shrubs_nd,zero_shot,2012,2000,12,543,46,0.0
0.2736147352734442,0.2121490317842234,31.00268583319291,-3.862130218940956,0.594651065542007,0.3788168122478161,px035_shrubs_nd,zero_shot,2013,2001,12,549,46,0.0
0.0952422541913326,0.0719096071046331,12.407943154229187,0.8670248052418417,0.956748545638622,0.7053980044506509,px035_shrubs_nd,zero_shot,2014,2002,12,551,46,0.0
0.2391829420670849,0.1706662890703781,16.597623990766415,0.6626844237942524,0.8286289547630281,0.6040388269119159,px035_shrubs_nd,zero_shot,2015,2003,12,552,46,0.0
0.3141962362272205,0.2523481859101189,22.90385046377218,0.5873898431920606,0.8630437310103461,0.6688710661487892,px035_shrubs_nd,zero_shot,2016,2004,12,552,45,0.0
0.195065561036693,0.1563108142303383,13.226223581072412,0.6657170989320096,0.9338693525167644,0.6753037214236927,px035_shrubs_nd,zero_shot,2017,2005,12,551,46,0.0
0.2203820504826065,0.1806488069503203,17.59127113428039,0.6712057804367035,0.8990489919652103,0.3875683044952378,px035_shrubs_nd,zero_shot,2018,2006,12,551,46,0.0
0.1468026253370785,0.1144615418237188,10.607313213292493,0.8578774407124625,0.9355172211271664,0.8083773429834298,px035_shrubs_nd,zero_shot,2019,2007,12,551,46,0.0
0.1333345479381119,0.1095164515402006,15.579213104493686,0.8853166488204188,0.9801421982867105,0.8748543158032593,px035_shrubs_nd,zero_shot,2020,2008,12,551,46,0.0
0.1922713832128041,0.1441325014052183,14.902133494822788,0.7863342556961097,0.8921416398731917,0.7863183797007455,px035_shrubs_nd,zero_shot,2021,2009,12,551,46,0.0
0.2208781518900534,0.1826331231329176,28.624547751994488,0.213744739280007,0.6792839611021455,0.8622595807715951,px035_shrubs_nd,zero_shot,2022,2010,12,551,45,0.0
