RMSE,MAE,MAPE,R2,Pearson_r,pixel_id,condition,experiment,dominant_pft,pft_purity,pft_entropy
0.1059242327297363,0.0866499505109257,56.21914372820457,-0.3475778734163273,0.1416250540463073,px047_grass_nat,baseline,expA_temporal,GRASS_NAT,0.8199999928474426,0.4713934957981109
0.1037713424208571,0.0781261822415722,43.67867938550633,0.9298278877730548,0.9803549236834334,px048_grass_nat,baseline,expA_temporal,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.1129069788960252,0.0950474368201361,12.71632166024018,0.4368742795814649,0.7208409670176342,px049_grass_nat,baseline,expA_temporal,GRASS_NAT,0.6399999856948853,0.6991131901741028
0.0519793968836786,0.0411400712198681,8.538774781602989,0.8897378330249095,0.9561871132948068,px050_shrubs_ne,baseline,expA_temporal,SHRUBS_NE,0.6800000071525574,0.6268694400787354
0.1429660797456503,0.1043371319770813,21.111336408170366,0.8746852409726085,0.9354307767179308,px051_shrubs_ne,baseline,expA_temporal,SHRUBS_NE,0.5300000309944153,0.9856724739074708
0.3280438186765295,0.1935030695464876,15.556793608330937,0.9514084810065238,0.9770009850992262,px052_shrubs_bd,baseline,expA_temporal,SHRUBS_BD,0.5099999904632568,0.9947689771652222
0.0790252087546432,0.0709683063957426,16.347153536157048,0.9140633266812886,0.9609197544738244,px053_shrubs_ne,baseline,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.0713586596411657,0.0557727363374498,10.812241664343874,0.8508453607926745,0.9238277225585336,px054_shrubs_ne,baseline,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.0556110680837218,0.0455115563339657,9.103111012577251,0.8055156286178946,0.9542377664482822,px055_shrubs_bd,baseline,expA_temporal,SHRUBS_BD,0.8100000023841858,0.4862229228019714
0.1047998565874512,0.0793974671098921,9.459463794673596,0.8940135318981474,0.9622474086256544,px056_shrubs_nd,baseline,expA_temporal,SHRUBS_ND,0.6100000143051147,0.9285967350006104
0.0698047290658308,0.0584940301047431,21.14000916335842,0.777069130429016,0.8832464686130276,px057_shrubs_nd,baseline,expA_temporal,SHRUBS_ND,0.8400000333786011,0.5168823003768921
0.3283413114266706,0.236251362827089,17.11634939915244,0.9406095010165904,0.972295411482214,px058_grass_nat,baseline,expA_temporal,GRASS_NAT,0.644444465637207,0.6508179903030396
0.1121937909251111,0.085762561029858,14.024979309105404,0.264663461123912,0.7426292966269559,px059_shrubs_bd,baseline,expA_temporal,SHRUBS_BD,0.6700000166893005,0.634178638458252
0.2316012237819299,0.1554978486564424,21.47250054418989,0.9777597644125784,0.98962209479699,px060_grass_nat,baseline,expA_temporal,GRASS_NAT,0.4799999892711639,1.0047465562820437
0.0889374770776464,0.0668791651518808,26.16370787986512,0.9103555033389086,0.9810485372103324,px061_grass_nat,baseline,expA_temporal,GRASS_NAT,0.4600000083446502,0.9989753365516664
0.1344854869995026,0.1234020080831315,20.2211696083177,0.5864152710338519,0.7871790514371089,px062_shrubs_nd,baseline,expA_temporal,SHRUBS_ND,0.6299999952316284,0.6589556932449341
0.3148241034923714,0.2191909465731846,67.25785851699425,0.9154242507199194,0.960998628409939,px063_trees_bd,baseline,expA_temporal,TREES_BD,0.8500000238418579,0.4227090775966644
0.1326653537728502,0.0946577482753329,11.620207753463989,0.6027565634252527,0.8653483733710341,px064_shrubs_bd,baseline,expA_temporal,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.1555343996113151,0.127103704214096,13.775963796226712,0.9371568226429784,0.9722203270629136,px065_trees_ne,baseline,expA_temporal,TREES_NE,0.8600000143051147,0.4049634933471679
0.1895040687635484,0.1393654763698578,52.74548794807459,0.9403705902538788,0.9791931339584228,px066_grass_man,baseline,expA_temporal,GRASS_MAN,0.6399999856948853,0.653418242931366
0.3296568068593943,0.18851804021332,32.67238604558355,0.920001584078287,0.9691299498812324,px067_grass_man,baseline,expA_temporal,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.3486301479977093,0.2672025528219011,38.59142060786844,0.5645162128244409,0.8296176304697093,px068_trees_nd,baseline,expA_temporal,TREES_ND,0.8700000047683716,0.3863867223262787
0.2283499524700762,0.1530813455090133,877.1638800616955,0.9278337259756914,0.9671468057948964,px069_trees_bd,baseline,expA_temporal,TREES_BD,0.6000000238418579,0.6730116605758667
0.4844823282904557,0.4252768569522434,14.04888495104363,0.8325584771936398,0.9302497579102929,evergreen,dominant,expA_temporal,TREES_NE,0.949999988079071,0.1985152661800384
0.0578351462014776,0.039736225704352,17.967609439145075,0.5440970059765577,0.7599509590304466,low_amplitude,dominant,expA_temporal,GRASS_NAT,0.8399999737739563,0.4396699070930481
0.373039399995464,0.2505545616149902,14.619771219240825,0.9652037038661124,0.9837756979487702,high_amplitude_deciduous,dominant,expA_temporal,TREES_BD,0.8899999856948853,0.3465153276920318
0.3254029827831327,0.1753790451420678,24.54539215379909,0.9334034362970044,0.9710927938281644,mixed_forest_grass,dominant,expA_temporal,TREES_BD,0.5,0.6931471824645996
0.3185650864216744,0.2191874285538991,30.313215929526223,0.8301932289084395,0.919671530811676,px004_trees_ne,dominant,expA_temporal,TREES_NE,1.0,2.486791883526962e-10
0.2881463202457646,0.2177699478136168,53.888849190704846,0.9080364946174516,0.9530794924385848,px005_trees_bd,dominant,expA_temporal,TREES_BD,1.0,2.486791883526962e-10
0.2857217904000975,0.2199040022161272,23.26531872933063,0.9431625064083564,0.9764950866764636,px006_trees_nd,dominant,expA_temporal,TREES_ND,1.0,2.486791883526962e-10
0.0368132228977764,0.0290996498531765,6.167661016098118,0.9055363120511964,0.9580336885581824,px007_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,1.0,2.486791883526962e-10
0.1173835464232484,0.0944893750879499,15.457229530428055,0.1757260467260739,0.7198896097870033,px008_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.9700000286102296,0.1347421407699585
0.2157233258006088,0.1779353227880266,27.083222853936377,0.3638336896841275,0.8657103175606108,px009_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,1.0,2.486791883526962e-10
0.3826623840303196,0.3074142966005537,34.90807963136592,0.8958946892653652,0.9493003104536047,px010_grass_nat,dominant,expA_temporal,GRASS_NAT,1.0,2.486791883526962e-10
0.2953268489180516,0.1887442807356516,18.476160993813053,0.5387784671357687,0.779066529822822,px011_grass_man,dominant,expA_temporal,GRASS_MAN,1.0,2.486791883526962e-10
0.1559327153371576,0.1257440342671341,40.93743439078932,0.951429730567622,0.9757979416185296,px012_trees_nd,dominant,expA_temporal,TREES_ND,0.5,0.6931471824645996
0.2248476797772748,0.1485058155324723,43.92686229687948,0.928358212820413,0.967603161330549,px013_grass_man,dominant,expA_temporal,GRASS_MAN,0.5099999904632568,0.6929471492767334
0.2405917363125595,0.163952218203081,74.79787834284961,0.9495356491273736,0.9767264644892544,px014_grass_man,dominant,expA_temporal,GRASS_MAN,0.5199999809265137,0.6923469305038452
0.069132091086983,0.0591180841128031,26.220999878742035,0.2977995988505193,0.6100448854059858,px015_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,0.4799999892711639,0.9469139575958252
0.0526345674759621,0.0461759818924797,10.059173189858903,0.7892788821879462,0.8917453240512072,px016_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.5299999713897705,0.6913461089134216
0.1001125560422596,0.0786298490232891,19.762084964813788,0.4743938345174234,0.6969631552404766,px017_grass_man,dominant,expA_temporal,GRASS_MAN,0.532608687877655,0.6910190582275391
0.3216658350928812,0.2052985340356826,25.71539749163773,0.9115670500282076,0.9571665222153628,px018_trees_nd,dominant,expA_temporal,TREES_ND,0.5400000214576721,0.6899437308311462
0.1726192376864898,0.1185578319761488,10.364631559903,0.8307860501503187,0.9783610083563434,px019_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.5099999904632568,0.6929471492767334
0.2249119730897368,0.1683070984151628,25.136112391852805,0.9048208325803776,0.9717688917422218,px020_trees_ne,dominant,expA_temporal,TREES_NE,0.5555555820465088,0.6869615316390991
0.097895112286422,0.0696348115801811,19.54298257908296,0.9069454328135697,0.9529872278741685,px021_grass_nat,dominant,expA_temporal,GRASS_NAT,0.5600000023841858,0.6859297752380371
0.1455808659287958,0.1114581625494692,33.98905247715201,0.9661431372970436,0.9845417611568552,px022_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6172839403152466,0.9304575324058532
0.3395430730297163,0.2561492674880558,31.94899369462204,0.7681292607598498,0.9545307587745472,px023_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.6899999976158142,0.8338149785995483
0.1064301970979183,0.0783797350194719,11.318306038989595,0.7074725424286965,0.8904130813198204,px024_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.6600000262260437,0.8743470907211304
0.0654623922494054,0.0521406524711185,11.51869309707381,0.3977237265961044,0.7028638027007109,px025_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6419753432273865,0.8985178470611572
0.1083893279294192,0.0908323986662758,11.93231563793734,0.9474802488642764,0.9818200266575168,px026_trees_nd,dominant,expA_temporal,TREES_ND,0.75,0.5623351335525513
0.1530933183137485,0.1126279069317711,14.181002417689609,0.8322931137080631,0.9433344284535874,px027_grass_man,dominant,expA_temporal,GRASS_MAN,0.75,0.5623351335525513
0.1880912272701332,0.151815609799491,57.84347167973638,0.4620441850609766,0.7056783167863874,px028_grass_nat,dominant,expA_temporal,GRASS_NAT,0.5813953280448914,0.9641510844230652
0.2388253170438976,0.1741871610283851,23.49219632371907,0.9510897330013928,0.9761803462591094,px029_grass_man,dominant,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.6193611361809127,0.4670775188340081,31.230427224621803,0.6893855125765114,0.8423791887185766,px030_grass_man,dominant,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.3202259158370741,0.251711772630612,98.00856776066388,0.965320141941258,0.9838674016460882,px031_trees_bd,dominant,expA_temporal,TREES_BD,0.7200000286102295,0.5929533243179321
0.3620195081450494,0.2450484089553356,64.54337266304852,0.8810604264944079,0.9484493194904836,px032_grass_man,dominant,expA_temporal,GRASS_MAN,0.7599999904632568,0.5510799288749695
0.1624439953333084,0.1145904845661587,15.074043307835463,0.9866386394259694,0.993812861824296,px033_trees_ne,dominant,expA_temporal,TREES_NE,0.7300000190734863,0.583258867263794
