RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.4280409229910167,0.3178440384242845,42.78124340082627,0.6288031017555535,0.8020874312066205,-0.0446680659087574,px068_trees_nd,zero_shot,2012,2000,12,543,46,0.0
0.3733899915828956,0.2825339468924895,28.41081457451469,0.6585177674316154,0.821883308116785,0.2094013305562274,px068_trees_nd,zero_shot,2013,2001,12,549,46,0.0
0.3429207895277293,0.2776109572985898,35.80521771403317,0.6250263385188841,0.8438159645465929,0.2892274940031602,px068_trees_nd,zero_shot,2014,2002,12,551,46,0.0
0.3561196678606334,0.2659720771986505,19.93860445025677,0.712213131038586,0.9138530830448872,0.1706772864792148,px068_trees_nd,zero_shot,2015,2003,12,552,46,0.0
0.4960235323192943,0.3723175492551591,31.910349918629976,0.5642990070767947,0.7793810491055826,0.1049531626499417,px068_trees_nd,zero_shot,2016,2004,12,552,45,0.0
0.3218456278621402,0.2443080725877181,23.08003308522373,0.78605848094344,0.887493450804589,0.4030227240521844,px068_trees_nd,zero_shot,2017,2005,12,551,46,0.0
0.3134341314051443,0.2219540956227675,17.60211230531659,0.745213873735868,0.8749357473185164,0.1741398980751517,px068_trees_nd,zero_shot,2018,2006,12,551,46,0.0
0.4815067952888237,0.3613389576582805,70.45926905274318,0.2539704798866868,0.7455164177864149,0.3486269271964185,px068_trees_nd,zero_shot,2019,2007,12,551,46,0.0
0.4457070242176721,0.3248995351402656,26.416637018069665,0.5848641318429868,0.8333513054419808,-0.0485865117320297,px068_trees_nd,zero_shot,2020,2008,12,551,46,0.0
0.3637578717872572,0.2880184459297553,36.03620817901179,0.7156832557335785,0.8552291896610733,0.3235536183005797,px068_trees_nd,zero_shot,2021,2009,12,551,46,0.0
0.3801833437224836,0.2968996319505903,43.806060469858366,0.4821210216752709,0.8201817061205393,0.2990380246360783,px068_trees_nd,zero_shot,2022,2010,12,551,45,0.0
