site,model,test_year,RMSE,MAE,MAPE,R2,Pearson_r,ACC
low_amplitude,AELSTM,2020,0.0580067502028678,0.0504606847350441,16.43124914996864,0.4328669406149583,0.7551567321875439,0.3456054516479807
low_amplitude,BiLSTM,2020,0.0662965350514502,0.0560954610518468,17.946058898520217,0.2591853611631917,0.7196637315074327,0.2096164009793766
low_amplitude,LSTM,2020,0.0554478863450616,0.0467954834012359,15.600460680703918,0.481799431403265,0.7247667528647919,0.1607947198386308
low_amplitude,GRU,2020,0.0570940577560872,0.0495079694606864,16.221365707606765,0.4505733590238033,0.7442181582901656,0.2663238184871328
low_amplitude,RNN,2020,0.0614820073994296,0.0527635055245644,16.997201987696165,0.3628759902179566,0.7333360336561294,0.2377064767413629
low_amplitude,CNN,2020,0.0533600491675839,0.0433456138646743,14.474053473425332,0.5200894071076039,0.7235004642399913,0.2246073054899067
low_amplitude,RF,2020,0.0597313213074071,0.0501171469201482,16.14763844676914,0.3986433228233839,0.6657113034650112,-0.001228372645097
low_amplitude,SVM,2020,0.0594953875074561,0.0508973343253936,16.477978359507816,0.4033845592464982,0.7010177244526481,0.249488840297343
low_amplitude,AELSTM,2021,0.0468541943035288,0.0379554840825517,14.392096598253817,0.5609509738635288,0.7524457331143438,0.258102605957282
low_amplitude,BiLSTM,2021,0.0503168818937704,0.0383858072319359,14.909755867458646,0.4936585157406075,0.7466420865802673,0.1850783987147583
low_amplitude,LSTM,2021,0.0512916871565694,0.0408970262961249,15.923552765216648,0.4738494373711555,0.7197272138887502,0.1891191537378994
low_amplitude,GRU,2021,0.0492655549203828,0.0371725989166881,14.09886666451936,0.5145965847161575,0.7525409712837628,0.1671199888078912
low_amplitude,RNN,2021,0.0495022188106855,0.0382801848448413,14.562872775651648,0.5099217815057449,0.7546015266816247,0.1870330723300216
low_amplitude,CNN,2021,0.0503980404524202,0.0393821578369251,15.2060517840383,0.4920237925735238,0.7441486091656472,0.1646908703227581
low_amplitude,RF,2021,0.0432475576699993,0.0349318046118072,13.369577096912796,0.6259417457395833,0.8003104584089,0.4648782809001943
low_amplitude,SVM,2021,0.0580493644707266,0.047578288326953,15.915002268662832,0.326075867089165,0.7136017585380616,0.2282173581859918
low_amplitude,AELSTM,2022,0.0596967405704428,0.0428009397379512,20.019709766064004,0.5142755335566851,0.7777320181689709,-0.0174801692181029
low_amplitude,BiLSTM,2022,0.0598614680400164,0.0426295970214498,20.07691334694969,0.5115912142966402,0.7790969551137235,-0.0212154042883643
low_amplitude,LSTM,2022,0.0600889636283386,0.042378073475556,20.01289452350852,0.5078718943828324,0.7774099486736495,-0.0367523386814937
low_amplitude,GRU,2022,0.06017222855134,0.0433128848427522,20.381441271819337,0.5065070713888946,0.78325498335655,0.0062863756186802
low_amplitude,RNN,2022,0.0596130619516488,0.0432232642090674,20.10278628049153,0.5156362867779047,0.7751454260755976,0.0056829437682609
low_amplitude,CNN,2022,0.060586203176668,0.0427107179150675,20.1955678492562,0.499693419726828,0.7694802922417737,-0.0687356923183177
low_amplitude,RF,2022,0.0581256042666766,0.0430019912752668,19.68608438629972,0.539506289723543,0.7722118806965712,0.1384342292583189
low_amplitude,SVM,2022,0.0602359207745689,0.0446741694553754,19.80580200296165,0.5054617952635438,0.737859305540562,0.044452197840744
low_amplitude,zero_shot,2012,0.0554991613775522,0.0462366747467414,14.533640796656648,0.5478316379433902,0.7408072960562161,0.3114663968012988
low_amplitude,finetuned_lora,2012,0.060148305534757,0.0454725176095962,15.19950459611796,0.4689026621032622,0.7232299587387969,0.252791372138625
low_amplitude,zero_shot,2013,0.0644204004936187,0.0503316498968912,18.63915783740196,0.3866211177421983,0.6888483911070813,0.374590333612532
low_amplitude,finetuned_lora,2013,0.0708044011842486,0.0567429593723753,21.297480771077467,0.259026822521569,0.6504033201821334,0.2576074681573629
low_amplitude,zero_shot,2014,0.0539769501389848,0.0408500993381375,14.98985244655962,0.0895510498523124,0.7216858305206927,0.3846487508445267
low_amplitude,finetuned_lora,2014,0.0545314358089924,0.0406315517814263,14.510273828511222,0.0707495478277798,0.7471300613466164,0.3951908530374335
low_amplitude,zero_shot,2015,0.062553821506628,0.0534255553198897,19.016706593778903,0.2245193673010611,0.5251631690446273,0.2415797862893502
low_amplitude,finetuned_lora,2015,0.0834967453076527,0.0631135844666025,22.701595239939927,-0.3816637297825989,0.2591891049203774,-0.0313715826864889
low_amplitude,zero_shot,2016,0.0547249123591321,0.0449938067131572,15.717401122366814,0.6318424248087608,0.822081026642021,0.003853955275502
low_amplitude,finetuned_lora,2016,0.058656210594748,0.0442672760950194,16.354315130772356,0.5770474997919788,0.7745854291596808,0.0875620010815771
low_amplitude,zero_shot,2017,0.0691123170693324,0.0589262758908064,28.3626347749471,0.3242715493345479,0.8588951322039002,0.2874735309387217
low_amplitude,finetuned_lora,2017,0.0973088680942577,0.0840980896483297,40.74257845658447,-0.3395722413980135,0.7401861900660661,0.1483035797961663
low_amplitude,zero_shot,2018,0.0801386935994531,0.0638941796901433,30.68159790684718,-0.717133877354992,0.6208659907737673,0.4299396923351153
low_amplitude,finetuned_lora,2018,0.0824357021005287,0.0655510527608187,30.696660939338543,-0.8169807325104095,0.3694265238732037,-0.0165235021286446
low_amplitude,zero_shot,2019,0.0712425799372624,0.0545985595039699,22.643781009641103,0.6454708869357146,0.8794985727044731,0.2951478904451023
low_amplitude,finetuned_lora,2019,0.0851771812749055,0.0682868513724078,25.848803360014628,0.4932203635406652,0.857207894942914,-0.1008644896738852
low_amplitude,zero_shot,2020,0.0665044911902253,0.0578870348956273,19.118060828590004,0.2545305530774647,0.7324614437150523,0.1412782143286118
low_amplitude,finetuned_lora,2020,0.0797992791788477,0.0647195396216019,20.022248231054203,-0.0733116298318581,0.5168544991647712,-0.1760900777179268
low_amplitude,zero_shot,2021,0.0480852135147779,0.0397030170197072,14.43077691677616,0.5375772348507803,0.7342514241262429,0.1758674234925761
low_amplitude,finetuned_lora,2021,0.0596957387222968,0.0496435418077137,17.123467099926227,0.2873065450320895,0.6563726930138856,0.3257824760645577
low_amplitude,zero_shot,2022,0.0568070944918726,0.0397815007302496,17.500542838521117,0.5601608098911397,0.7594951364851843,-0.1166264743036249
low_amplitude,finetuned_lora,2022,0.0602774908219388,0.0443052724003791,17.98792771833306,0.5047789462107504,0.7141627211329309,0.0293271821439282
high_amplitude_deciduous,AELSTM,2012,0.5144148354974525,0.3677574108831418,17.50431426132706,0.9309746063656924,0.9661648255870596,0.1816872274259786
high_amplitude_deciduous,BiLSTM,2012,0.2605670169819256,0.1754778989274282,7.898133171527082,0.982289908528098,0.991157841590152,0.8533971554096931
high_amplitude_deciduous,LSTM,2012,0.442238421508273,0.331452513396513,17.60914112646758,0.9489853555070624,0.9743499881991982,0.4852970243470414
high_amplitude_deciduous,GRU,2012,0.3230090298067111,0.2383162114108541,12.913316789598897,0.972784817640548,0.986334239129214,0.744965163305338
high_amplitude_deciduous,RNN,2012,0.3056990555537762,0.1987025146168616,10.22047823712716,0.9756235692241996,0.9886133919257384,0.7835741322090054
high_amplitude_deciduous,CNN,2012,0.4892204032034223,0.3170493020920535,15.549868861727138,0.9375703292448536,0.9686825800068398,0.3404976828505032
high_amplitude_deciduous,RF,2012,0.2857246988362084,0.1802587789606739,8.01352871963456,0.978705007604358,0.9896722037218612,0.8094427615299307
high_amplitude_deciduous,SVM,2012,0.3529999903620612,0.289829973663029,20.809471452809632,0.9674964116489904,0.9859104806114468,0.726486929403164
high_amplitude_deciduous,AELSTM,2013,0.4057531032398966,0.2485969595936684,11.24266148829022,0.9494864911340776,0.9778540040444056,0.4517069914957629
high_amplitude_deciduous,BiLSTM,2013,0.3472249654427736,0.2297265556748521,11.232361850982038,0.9630081778842902,0.982837452266696,0.6283776088100648
high_amplitude_deciduous,LSTM,2013,0.386365425598252,0.2867334503850222,15.369781997915524,0.954198431653936,0.97861019123113,0.4953242229536065
high_amplitude_deciduous,GRU,2013,0.358362365798693,0.2335803264124495,11.726891330797288,0.9605970600063184,0.9824551630033062,0.5995154153553703
high_amplitude_deciduous,RNN,2013,0.3365834037855097,0.2080291527781154,10.639633377375862,0.9652408431441992,0.9855752829666864,0.6674553946503873
high_amplitude_deciduous,CNN,2013,0.3943007278880398,0.2606093568710163,12.174929949959347,0.952297735642521,0.9782842090010616,0.4418648313103575
high_amplitude_deciduous,RF,2013,0.3085930557315524,0.2001779281659337,9.043358590751202,0.9707816198590816,0.9859377872586556,0.7870822299533675
high_amplitude_deciduous,SVM,2013,0.5295630497726179,0.4177554598007185,23.705239236010645,0.9139562783795164,0.965827593932663,0.0977628333349416
high_amplitude_deciduous,AELSTM,2014,0.5335023586438938,0.3583788859868644,20.03969273796641,0.9188781089466576,0.9689939976780771,-0.4886354802408127
high_amplitude_deciduous,BiLSTM,2014,0.3926441160405265,0.2742334472020429,13.838601823558314,0.9560596445365924,0.9791620466439052,-0.153710447212133
high_amplitude_deciduous,LSTM,2014,0.4691891615559674,0.3190785443268462,17.965940062169636,0.937257572018948,0.9740071896408689,-0.4401269247046844
high_amplitude_deciduous,GRU,2014,0.4077109511279914,0.2846705256693267,14.635489395900745,0.9526227190859224,0.9773358126900542,-0.2719373851092346
high_amplitude_deciduous,RNN,2014,0.4189188187439051,0.2847716150618085,14.697984207980545,0.9499821385804398,0.9764383816670996,-0.3170551987266506
high_amplitude_deciduous,CNN,2014,0.5063142183698441,0.3625917606917069,21.27075908065921,0.926935633121256,0.9670629711333208,-0.3163910628746239
high_amplitude_deciduous,RF,2014,0.4385566661049839,0.283481510500699,14.326559127266677,0.945182804623201,0.9777491428932992,-0.3160080960629852
high_amplitude_deciduous,SVM,2014,0.3658970079958044,0.2973266171782507,19.96352500054084,0.9618422204298306,0.9824442736600264,0.2083075394206421
high_amplitude_deciduous,AELSTM,2015,0.3994884444072373,0.2896704861983009,14.22994374660784,0.9538570263924304,0.9808621108453908,-0.0065200894081773
high_amplitude_deciduous,BiLSTM,2015,0.4212084727096299,0.2775209249903821,13.525665204031382,0.9487030749275172,0.98404800952245,0.1119391305305444
high_amplitude_deciduous,LSTM,2015,0.3371001857118965,0.2193675566342012,9.430534313384726,0.9671439675213624,0.988672988380668,0.2105937224065486
high_amplitude_deciduous,GRU,2015,0.3162581168135342,0.2111861764155731,10.29621761357359,0.9710811847520964,0.9866925509974844,0.1473382438343577
high_amplitude_deciduous,RNN,2015,0.4480220290771397,0.3097053719304771,20.13547568714268,0.941964213704351,0.9804016196965394,0.1236045310735081
high_amplitude_deciduous,CNN,2015,0.4151060531326367,0.2951358387258671,18.029791072177048,0.9501786755856946,0.982198146625068,0.0685203646259421
high_amplitude_deciduous,RF,2015,0.3291545675949878,0.2164329437699324,11.70812721963302,0.9686745796281436,0.987753033570072,0.3723090605233619
high_amplitude_deciduous,SVM,2015,0.3431073756023585,0.2636288642783749,18.576123924379,0.9659625321985136,0.9845202884001782,0.1725863559527458
high_amplitude_deciduous,AELSTM,2016,0.5712939774967705,0.4501835392539249,20.400355683908327,0.9196339001094528,0.9600486762803516,-0.0756139527040116
high_amplitude_deciduous,BiLSTM,2016,0.5470834986450681,0.4207587840707175,19.512789974115574,0.9263011294208326,0.9639545410988474,0.0126124250443124
high_amplitude_deciduous,LSTM,2016,0.5141399078890795,0.4019382809302795,17.57247537057138,0.9349097061704088,0.967981304820816,-0.099268648707106
high_amplitude_deciduous,GRU,2016,0.5429951310723047,0.4272792843057588,20.501406676720283,0.9273985203393632,0.964065590044434,-0.0026896305182394
high_amplitude_deciduous,RNN,2016,0.5558245694729612,0.4104387160944409,15.441582320566194,0.9239272560199036,0.9682430567590048,-0.0872519197481344
high_amplitude_deciduous,CNN,2016,0.5018053634839017,0.402026109867018,21.95089639177478,0.9379953587570652,0.9722826016552526,-0.1013844424264936
high_amplitude_deciduous,RF,2016,0.4396560260798329,0.3398909428791574,16.10401955970874,0.9524029911102933,0.9773246333853728,0.3079416928293718
high_amplitude_deciduous,SVM,2016,0.4727223565044706,0.3819732097918644,19.92745447157025,0.944974260850324,0.976719477513459,0.1246313942917755
high_amplitude_deciduous,AELSTM,2017,0.3749202069589563,0.2908524317400244,12.900020085903307,0.9648627848836724,0.9873124892311762,-0.0150527057147322
high_amplitude_deciduous,BiLSTM,2017,0.323809774503985,0.2443318145549494,11.155860863677084,0.9737898473866512,0.9884685927768648,0.2386601176867063
high_amplitude_deciduous,LSTM,2017,0.3565390046751814,0.27522844415972,12.803615950215846,0.9682236700147464,0.9873619483422696,0.1488195350211147
high_amplitude_deciduous,GRU,2017,0.3292548459383024,0.2463139560058751,12.264275634078462,0.9729009546047224,0.987939428075286,0.2850475595929647
high_amplitude_deciduous,RNN,2017,0.5023267040767375,0.3513802761392559,15.12007438126223,0.936924286232611,0.9771985955722432,-0.1253129113090052
high_amplitude_deciduous,CNN,2017,0.3655696053600587,0.2916603811373938,15.294425171372964,0.9665935904473514,0.9844245768535582,0.1635567726745212
high_amplitude_deciduous,RF,2017,0.339172859193718,0.2366032742692897,11.617829774665378,0.97124377809722,0.9872775295507428,0.3036612969563573
high_amplitude_deciduous,SVM,2017,0.3802349817299901,0.2947372026407596,17.95968649602199,0.9638595313066416,0.9844287323605984,0.0162685582255385
high_amplitude_deciduous,AELSTM,2018,0.2782491258819505,0.1969111017156706,10.05935372839359,0.9795692369281088,0.9912035794165932,0.5937174457154594
high_amplitude_deciduous,BiLSTM,2018,0.2511901268698924,0.1890981775684477,11.534631720264091,0.9833496985515175,0.99251608437218,0.6372525656912646
high_amplitude_deciduous,LSTM,2018,0.2678224658259943,0.1917131639432211,9.380639074162266,0.9810717275441432,0.9917621810375042,0.5899901017706424
high_amplitude_deciduous,GRU,2018,0.2771742124348245,0.2021300736459531,9.604213545029303,0.979726785543392,0.9906590515727136,0.5336193493051584
high_amplitude_deciduous,RNN,2018,0.2805494296329916,0.2015906908492707,10.560539684635204,0.9792300356870725,0.99012400274047,0.4804488029695968
high_amplitude_deciduous,CNN,2018,0.3350349954036988,0.2500055828572652,13.755226349855288,0.9703791637255836,0.985132167688869,0.33298122055336
high_amplitude_deciduous,RF,2018,0.2329621998971436,0.1753271882671064,8.43455693946288,0.9856785204351328,0.9935696296931412,0.6989248546227119
high_amplitude_deciduous,SVM,2018,0.3660261761585942,0.3000935847610489,32.815538944742265,0.9646457800249848,0.987798732080888,0.3668312692763853
high_amplitude_deciduous,AELSTM,2019,0.3313459920732542,0.2354073998284694,10.389488721637196,0.9723409337334304,0.9864588585980192,0.3288788482011823
high_amplitude_deciduous,BiLSTM,2019,0.2887937999175679,0.1927834221876448,7.269243712925308,0.978988851045776,0.9894974550079044,0.3244767416699417
high_amplitude_deciduous,LSTM,2019,0.3085104061688296,0.22508311570896,10.610224147615703,0.97602195856637,0.9886974241248284,0.3049729073163876
high_amplitude_deciduous,GRU,2019,0.2841173327067406,0.1957639274484129,7.2974500732567105,0.97966381289551,0.9899430625615826,0.2439923757248614
high_amplitude_deciduous,RNN,2019,0.2982043090408821,0.1988346225486666,8.351554873757735,0.9775972206900136,0.9889254995953024,0.4150282074344202
high_amplitude_deciduous,CNN,2019,0.3314497992914316,0.26264342574441,12.52612018047591,0.9723236004289372,0.9871768485391278,0.1607137352261849
high_amplitude_deciduous,RF,2019,0.245517911639809,0.1693886389358345,7.038813936844996,0.984814103556976,0.9928353332165633,0.516757998048236
high_amplitude_deciduous,SVM,2019,0.4246242772209985,0.3381562441479273,32.78920481958789,0.9545761738999852,0.9839400939418628,-0.0206898420535741
high_amplitude_deciduous,AELSTM,2020,0.4510221769824079,0.3079677558767795,13.894174260408631,0.94109523344794,0.9702125768864638,0.0146028814883835
high_amplitude_deciduous,BiLSTM,2020,0.4710638707664049,0.3340623824639329,17.020406256177562,0.9357439184193554,0.9705608686726014,0.1046656418783224
high_amplitude_deciduous,LSTM,2020,0.4764252642956163,0.3304534351592794,15.816719625009206,0.9342729390903488,0.9682274583302322,-0.0019533970411966
high_amplitude_deciduous,GRU,2020,0.4868832001714518,0.3493723453150554,19.05462057523797,0.9313557404910148,0.9704446574678824,0.1293578992680348
high_amplitude_deciduous,RNN,2020,0.5181525067190689,0.3455963850864604,17.248972776865205,0.9222554681996472,0.9654648473738092,0.0063419435340716
high_amplitude_deciduous,CNN,2020,0.5959624889142329,0.4450065218021121,21.367786170027617,0.8971527944890635,0.9568784722960896,0.1774521439623295
high_amplitude_deciduous,RF,2020,0.5406460229626008,0.3745063109544564,17.616458046981496,0.9153590224263471,0.9583401743420488,0.1172906448852099
high_amplitude_deciduous,SVM,2020,0.5621535430942365,0.4558435712191716,30.48146461180451,0.9084908439843202,0.9541392027570532,0.1059151414297855
high_amplitude_deciduous,AELSTM,2021,0.4955592305186441,0.3643991319330323,17.04419495136295,0.9255011178315228,0.9624445621158598,0.1206399198879527
high_amplitude_deciduous,BiLSTM,2021,0.4779185327959983,0.3390649145831087,16.315049804762356,0.9307106702276348,0.9661361244436296,0.1597794581576102
high_amplitude_deciduous,LSTM,2021,0.5043453870198256,0.3705030574712111,18.134796067500265,0.922836001778521,0.9622739460410312,0.1332541493034122
high_amplitude_deciduous,GRU,2021,0.5086574159056092,0.3669116760154299,18.635542710020225,0.9215108948492134,0.9628783957592728,0.0860238625565557
high_amplitude_deciduous,RNN,2021,0.5236055748374229,0.3567726808449883,18.57141843028805,0.9168299159840588,0.961854548432738,0.0941419179378381
high_amplitude_deciduous,CNN,2021,0.6004123907214695,0.4210371991496253,22.59320507233829,0.8906401492327815,0.9576009574701608,0.019740079145463
high_amplitude_deciduous,RF,2021,0.4759096631424538,0.3253026398170652,15.022310180894763,0.9312919437370538,0.965403578916994,0.1984170720814633
high_amplitude_deciduous,SVM,2021,0.6118757469262722,0.5065229551337236,32.618231182622026,0.8864243855360795,0.9452250972104004,0.2309267611017921
high_amplitude_deciduous,AELSTM,2022,0.5264138622459623,0.3484404874393076,18.467722540341068,0.9307087748235752,0.9651871566283308,-0.43495804752619
high_amplitude_deciduous,BiLSTM,2022,0.3932822524631781,0.2790384721239832,12.37846653218863,0.9613248236056052,0.9835323504837395,-0.1308044161923475
high_amplitude_deciduous,LSTM,2022,0.5100538259704086,0.3474153540177936,19.75490933778705,0.9349487531429282,0.9677619857607548,-0.4143348081097419
high_amplitude_deciduous,GRU,2022,0.422688401245221,0.3010336819422735,15.35636843203684,0.9553250302052564,0.978877025698986,-0.2911195056199098
high_amplitude_deciduous,RNN,2022,0.4592674340205611,0.325354700848351,16.319042458815495,0.9472582047202008,0.9753640509844624,-0.2611841370309612
high_amplitude_deciduous,CNN,2022,0.5062521565209015,0.3562184483756255,21.337664453731087,0.935914853941034,0.968179167786722,-0.2952823200703832
high_amplitude_deciduous,RF,2022,0.3935440129290953,0.2800172217118697,13.305233113228407,0.9612733236908836,0.9817545968372255,-0.4511295931387781
high_amplitude_deciduous,SVM,2022,0.4823944991017563,0.3515117584050911,21.230855936575963,0.9418126874104278,0.9738859227542472,-0.4520897880830727
high_amplitude_deciduous,zero_shot,2012,0.3858682678253691,0.2283549373564513,9.824607296150248,0.9611617148661448,0.9810963073277572,0.742330096927133
