RMSE,MAE,MAPE,R2,Pearson_r,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2550413853961313,0.22343105551871387,112.65223751882874,-0.46293280979298057,-0.22548272146363027,g001_shrubs_nd,zero_shot,2018,2006,12,112,11,0.02
