RMSE,MAE,MAPE,R2,Pearson_r,site,source,test_year,context_steps,dominant_pft,pft_purity,region,n_pixels_done
0.2404864347452762,0.1930367112159729,23.270987910809684,0.9043135153410982,0.954813736936853,px038_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.6419753432273865,Northeast,39
0.2632962176555403,0.19526780843734742,15.12232089057014,0.9407335289862173,0.9715321742680896,px039_trees_ne,ERA5-cloud,2022,1002,TREES_NE,0.7525773048400879,Northeast,40
0.1650138189093666,0.11788579407665464,19.715812489742497,0.9390061670318721,0.9748724262702326,px040_trees_bd,ERA5-cloud,2022,1002,TREES_BD,0.6969696879386902,Midwest,41
0.053260199313187366,0.04009173104746474,43.800998048126885,0.939004652965657,0.9821804142047087,px041_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.785714328289032,Northern Rockies / Great Basin,42
0.34257555915122945,0.24316106819444233,43.86059572594153,0.9589966033298232,0.9813488107420442,px042_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.6499999761581421,Midwest,43
0.1965874485732396,0.14801163967284892,43.42690794273754,0.9759750817880103,0.9881917863206122,px043_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.7900000214576721,Great Plains,44
0.28279608573194714,0.21266040007273357,12.387560237934615,0.9364192029755473,0.9679505334788194,px044_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.800000011920929,Northeast,45
0.09561283015719142,0.07210213210847642,16.139832755288687,-0.2627188852197839,0.6945719222497845,px045_grass_nat,ERA5-cloud,2022,997,GRASS_NAT,0.6200000047683716,Great Plains,46
0.10215893800258323,0.09023014240794712,16.43235300597835,0.6493299299487816,0.9585570073877923,px046_grass_nat,ERA5-cloud,2022,997,GRASS_NAT,0.8202247619628906,Other,47
0.11780541782931829,0.09737603151135975,63.983807243815306,-0.6668393544661435,0.1630775561885283,px047_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.8199999928474426,Southwest,48
0.09747113433455735,0.07175756436255243,35.29288369148694,0.9380898694378226,0.9800832946514694,px048_grass_nat,ERA5-cloud,2022,1002,GRASS_NAT,0.6299999952316284,Pacific Northwest,49
0.16262129214953852,0.13046920564439562,17.321989162837642,-0.1682037745037901,0.5921914281551756,px049_grass_nat,ERA5-cloud,2022,997,GRASS_NAT,0.6399999856948853,Great Plains,50
0.04828284573312303,0.04048815601401859,8.679596608341772,0.904862930624827,0.9522532349595957,px050_shrubs_ne,ERA5-cloud,2022,1002,SHRUBS_NE,0.6800000071525574,Southwest,51
0.15991429525872053,0.12039555576112536,26.664419955824233,0.843212735460316,0.9222622598193054,px051_shrubs_ne,ERA5-cloud,2022,1002,SHRUBS_NE,0.5300000309944153,Pacific Northwest,52
0.342084156707027,0.2041279802719752,16.012835672036665,0.947160015756266,0.9756606729475042,px052_shrubs_bd,ERA5-cloud,2022,1002,SHRUBS_BD,0.5099999904632568,Midwest,53
0.0970200020685711,0.08221536444293129,16.592522256457297,0.8704701706514495,0.9696005836694855,px053_shrubs_ne,ERA5-cloud,2022,1002,SHRUBS_NE,0.8500000238418579,California,54
