RMSE,MAE,MAPE,R2,Pearson_r,site,source,test_year,context_steps,dominant_pft,pft_purity,region,n_pixels_done
0.0399338195722688,0.0228470467496663,44.585759082457024,0.4761136817477595,0.7106613138008995,g044_grass_man,ERA5-cloud,2022,934,GRASS-MAN,0.88,Other,43
0.1390749590380358,0.0948239553131555,87.64835037757433,0.4730816465945539,0.7204325747674013,g013_grass_nat,ERA5-cloud,2022,491,GRASS-NAT,0.51,Eastern Europe,13
0.0341791167352095,0.0234486912377178,25.075074435527224,0.463960363332962,0.7449696550336615,g063_shrubs_bd,ERA5-cloud,2022,994,SHRUBS-BD,0.51,Central/Southern Africa,62
0.0580906871666983,0.0398462555474705,28.218020781948205,0.4337571343058174,0.6666051120937801,g034_grass_man,ERA5-cloud,2022,988,GRASS-MAN,0.49,East Asia,34
0.0434832301054108,0.0343144239614839,39.97180867525613,0.4321400035084219,0.6696472783361751,g016_grass_nat,ERA5-cloud,2022,505,GRASS-NAT,0.61,Siberia / Boreal Eurasia,16
0.0678463317563613,0.0440879354507408,51.30170408302914,0.3777606843643122,0.7246851264610813,g051_shrubs_bd,ERA5-cloud,2022,958,SHRUBS-BD,1.0,East Africa / Sahel,50
0.1664869474777862,0.1098679519970627,49.2160364989492,0.3749142149718165,0.6579872920065659,g012_trees_ne,ERA5-cloud,2022,452,TREES-NE,1.0,Western Europe,12
0.1378924776069042,0.1026494145831641,147.12314595838933,0.3742577863805331,0.6215163826348828,g017_shrubs_nd,ERA5-cloud,2022,440,SHRUBS-ND,0.6,Siberia / Boreal Eurasia,17
0.0843331925020598,0.0664486721424119,109.46593375508438,0.3552110990662593,0.5979528161907256,g036_trees_ne,ERA5-cloud,2022,736,TREES-NE,0.5,East Asia,36
0.0454573839981083,0.0323657052591443,43.23905969916853,0.3511944217972704,0.901345559616008,g022_grass_man,ERA5-cloud,2022,621,GRASS-MAN,0.75,Other,22
0.1256186282419318,0.0879623579482237,34.01079606159973,0.3001984675662466,0.6510463054434417,g054_trees_be,ERA5-cloud,2022,636,TREES-BE,0.64,Southeast Asia,53
0.0681197209849344,0.0460158406119597,41.13975909909319,0.2852554153660931,0.5789922686257668,g062_grass_nat,ERA5-cloud,2022,892,GRASS-NAT,0.58,Other,61
0.0426060335304172,0.0335462322192532,58.47026780813105,0.2801098197988917,0.6585050607444424,g037_trees_be,ERA5-cloud,2022,956,TREES-BE,0.76,Other,37
0.0550408445123912,0.041490219444746,34.4566485378449,0.2408727546138603,0.6218903984878814,g047_trees_bd,ERA5-cloud,2022,916,TREES-BD,0.49,Other,46
0.0540282180797195,0.036323654227132,28.68178746062679,0.2302298377206443,0.4818132236448533,g060_shrubs_be,ERA5-cloud,2022,926,SHRUBS-BE,0.74,Amazon / Tropical S. America,59
0.0499477271254673,0.0399591679451987,116.98585682166556,0.2225654193474648,0.5188821340791021,g004_grass_nat,ERA5-cloud,2022,325,GRASS-NAT,0.5348837209302325,Siberia / Boreal Eurasia,4
0.0617245873734435,0.0482174460884443,58.1166051842415,0.2129169743495433,0.463712203734052,g046_grass_man,ERA5-cloud,2022,970,GRASS-MAN,0.75,Southeast Asia,45
0.0386900143440897,0.0305023298909266,31.91295126357685,0.1991745576655694,0.47133003115239,g061_grass_nat,ERA5-cloud,2022,989,GRASS-NAT,0.73,Amazon / Tropical S. America,60
0.0316887805646331,0.0230746717954223,16.769014254048166,0.1925194655196246,0.5723326392950934,g066_grass_nat,ERA5-cloud,2022,1000,GRASS-NAT,0.67,Australia,65
0.0525049348347215,0.0286146881566806,34.884740876470616,0.1879027536876429,0.4698925950574538,g055_shrubs_bd,ERA5-cloud,2022,993,SHRUBS-BD,0.83,East Africa / Sahel,54
0.1290673088958908,0.0849449639690333,79.59260352079957,0.1845160209859339,0.4682753750119343,g038_grass_nat,ERA5-cloud,2022,751,GRASS-NAT,0.72,South Asia,38
0.0972741996761569,0.0669040197337215,24.21135557957537,0.1428004733873273,0.619889564437704,g064_shrubs_be,ERA5-cloud,2022,983,SHRUBS-BE,0.58,Southern S. America,63
0.1403862689323751,0.1091077476739883,28.71595745459149,0.1344773809038091,0.5047974244702207,g069_trees_nd,ERA5-cloud,2022,588,TREES-ND,0.9,Other,68
0.1420713029962438,0.1085291938198839,68.51231480210518,0.1060838722436459,0.4806526534262517,g029_trees_bd,ERA5-cloud,2022,678,TREES-BD,0.51,Western Europe,29
0.0866794646941501,0.0617717551067471,13.472269093605105,0.0464821761152898,0.4137158779910721,g040_trees_be,ERA5-cloud,2022,734,TREES-BE,1.0,Other,40
0.1374286494366207,0.1025339499115944,156.91165799189037,0.0314326117422442,0.4534705958157203,g018_trees_bd,ERA5-cloud,2022,411,TREES-BD,0.75,Siberia / Boreal Eurasia,18
0.1269623373895823,0.0837369693443179,40.931511503467554,0.0300599128736487,0.2587917231085103,g049_trees_be,ERA5-cloud,2022,872,TREES-BE,0.56,Amazon / Tropical S. America,48
0.1435557346027886,0.1068429881263346,120.7423579759576,0.0206534762944664,0.2280949646364213,g050_grass_nat,ERA5-cloud,2022,924,GRASS-NAT,0.69,South Asia,49
0.1149103965233941,0.0854381625540554,70.55796933795486,0.0138784195843506,0.3952420181194429,g006_trees_ne,ERA5-cloud,2022,266,TREES-NE,0.51,Siberia / Boreal Eurasia,6
0.1074426395575686,0.08279460221529,72.07778381927236,0.0134244098787861,0.2971982640826859,g003_grass_man,ERA5-cloud,2022,238,GRASS-MAN,1.0,Other,3
0.0605660752581443,0.0428618621081113,8.029303462230978,-0.0058877188409038,0.2390820738963833,g039_trees_be,ERA5-cloud,2022,666,TREES-BE,0.78,East Asia,39
