RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.1898759945521244,0.1188153175880079,18.56560541218743,0.9097433768691904,0.961582322931758,0.4613134619061024,px022_grass_nat,zero_shot,2012,2000,12,543,46,0.0
0.1452238114925009,0.109225082008735,21.591323299264083,0.9478096026483636,0.9741903825368372,0.1455152469739273,px022_grass_nat,zero_shot,2013,2001,12,549,46,0.0
0.2014552608986605,0.1273370676714441,14.897940449625931,0.9309101547703368,0.9877351859956016,-0.168169949856117,px022_grass_nat,zero_shot,2014,2002,12,551,46,0.0
0.1777982254241605,0.1191239797550699,17.023364958186693,0.9404688023332772,0.9751189947692164,-0.2170066935127536,px022_grass_nat,zero_shot,2015,2003,12,552,46,0.0
0.2612593969076316,0.1603436537914806,41.54255110785803,0.9007170848070715,0.9659823338312564,-0.1156819356340764,px022_grass_nat,zero_shot,2016,2004,12,552,45,0.0
0.2030288517611974,0.1213891232467216,14.927368360551558,0.9220193183848202,0.9612922160711632,-0.1692744107325026,px022_grass_nat,zero_shot,2017,2005,12,551,46,0.0
0.2138033400843596,0.1375401194976723,19.313369912284944,0.926603778282589,0.965098269407706,0.5565002965270167,px022_grass_nat,zero_shot,2018,2006,12,551,46,0.0
0.301698165405815,0.1913096721729506,23.2349503858858,0.8187270300302565,0.9148791220618973,-0.4344911726368807,px022_grass_nat,zero_shot,2019,2007,12,551,46,0.0
0.2622268128015797,0.1630995878139915,34.65950294496557,0.9001719868217396,0.9642213854105288,-0.1980213761268109,px022_grass_nat,zero_shot,2020,2008,12,551,46,0.0
0.1188337535345917,0.0891417914839542,21.770071576336232,0.978841266634792,0.990957128825016,0.6458314710139585,px022_grass_nat,zero_shot,2021,2009,12,551,46,0.0
0.1500304884069024,0.1113126868175135,29.48137603849805,0.9640418647215382,0.9829332173189432,0.0829352025665425,px022_grass_nat,zero_shot,2022,2010,12,551,45,0.0
