RMSE,MAE,MAPE,R2,Pearson_r,ACC,site,mode,test_year,window_start,window_years,n_context,n_test,elapsed_sec
0.2050353661348931,0.1548689263670341,19.18586301676581,0.6148649904506178,0.8871732187773903,,px024_shrubs_bd,zero_shot,2012,2000,12,543,46,0.0
0.1475492298770591,0.1302194886881372,18.44349730031431,0.5207833606249697,0.9309188421346586,0.6624130259549702,px024_shrubs_bd,zero_shot,2013,2001,12,549,46,0.0
0.1168964878252348,0.0921065658330917,13.277338366844347,0.8009114161715811,0.9252643510432922,0.8737568431171521,px024_shrubs_bd,zero_shot,2014,2002,12,551,46,0.0
0.0993898312858461,0.0715610708879388,8.967406799260624,0.942067690618425,0.9763503797717208,0.7889428394243871,px024_shrubs_bd,zero_shot,2015,2003,12,552,46,0.0
0.1498111557010828,0.1235543714629279,11.842159013881847,0.8191534290059506,0.9188495463728248,-0.0329563597657188,px024_shrubs_bd,zero_shot,2016,2004,12,552,45,0.0
0.1419506905601493,0.0993040265596431,12.122529619075294,0.8519303542663752,0.9269227562343784,0.6996293514066484,px024_shrubs_bd,zero_shot,2017,2005,12,551,46,0.0
0.1541224042728821,0.1269319899704145,17.656846788406032,0.7054394160334727,0.8533333268476485,0.5641698983106801,px024_shrubs_bd,zero_shot,2018,2006,12,551,46,0.0
0.1331329394422193,0.1118312685385994,13.289931548857028,0.9216323716986676,0.9845584975009686,0.8648230651161889,px024_shrubs_bd,zero_shot,2019,2007,12,551,46,0.0
0.1204812679474734,0.0958185092262599,12.295487893427786,0.8753454085511025,0.9394712657562064,0.5839195724755222,px024_shrubs_bd,zero_shot,2020,2008,12,551,46,0.0
0.1080379108177021,0.0833965384441873,10.838941609124618,0.9330127721324756,0.96765013225302,0.7065019048974811,px024_shrubs_bd,zero_shot,2021,2009,12,551,46,0.0
0.0911469906175222,0.0681851440005832,9.939948910494165,0.7854534317665026,0.905709987866158,0.9247880351993027,px024_shrubs_bd,zero_shot,2022,2010,12,551,45,0.0
